"","prob","probSD","SNR","pval_prob","qval_prob","pval_MutSig","qval_MutSig","protLength","uniquePosNdMAF","uniquePosNdMAFtumor","uniquePosNExactMatch","uniquePosNExactMatchtumor","pval_FET","qval_FET","casesN"
"TP53",0.6,0.0438687684331786,13.6771562418928,2.29969644006991e-05,0.000459939288013982,1.44329e-15,3.889048e-12,393,287,62,44,25,2.62477481226276e-30,2.62477481226276e-29,98
"TRPV4",0.5,0.245281293442678,2.03847587796927,0.00349982500874956,0.0279986000699965,0.3760549,1,871,80,4,3,2,0.00189873417721519,0.00379746835443038,4
"TSC2",0.142857142857143,0.131580995802645,1.08569738346874,0.0491975401229938,0.0728852446266575,0.5337824,1,1807,182,7,3,1,1.50716836153092e-10,6.02867344612366e-10,6
"USH2A",0.176470588235294,0.0949704489205726,1.85816314696883,0.000749962501874906,0.00999950002499875,0.9999656,1,5202,888,16,5,3,1.78413429090787e-26,1.18942286060525e-25,16
"IDH1",NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"RB1",NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"RPL5",NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"PIK3R1",NA,NA,NA,NA,NA,4.107825e-15,9.685225e-12,NA,NA,NA,NA,NA,NA,NA,NA
"EGFR",NA,NA,NA,NA,NA,7.228662e-13,1.514967e-09,NA,NA,NA,NA,NA,NA,NA,NA
"ATRX",NA,NA,NA,NA,NA,2.137024e-08,4.030854e-05,NA,NA,NA,NA,NA,NA,NA,NA
"STAG2",NA,NA,NA,NA,NA,5.698472e-07,0.0008961766,NA,NA,NA,NA,NA,NA,NA,NA
"KEL",NA,NA,NA,NA,NA,2.900191e-06,0.003907386,NA,NA,NA,NA,NA,NA,NA,NA
"CDC27",NA,NA,NA,NA,NA,3.956052e-05,0.04974603,NA,NA,NA,NA,NA,NA,NA,NA
