"","prob","probSD","SNR","pval_prob","qval_prob","pval_MutSig","qval_MutSig","protLength","uniquePosNdMAF","uniquePosNdMAFtumor","uniquePosNExactMatch","uniquePosNExactMatchtumor","pval_FET","qval_FET","casesN"
"CFTR",0.142857142857143,0.12769462855994,1.11874042368263,0.0225988700564972,0.0667490435002059,0.9968575,1,1480,72,6,6,1,4.28830442158492e-07,1.05369765787515e-06,6
"COL1A2",0.0869565217391304,0.059735263966257,1.45569829218885,0.00824958752062397,0.0506760376266901,0.1476492,1,1366,250,23,8,2,1.34875433257612e-28,1.9332145433591e-27,21
"COL3A1",0.142857142857143,0.133005357482308,1.07407059054854,0.0269486525673716,0.0667490435002059,0.8444711,1,1466,347,7,13,1,3.01527688974208e-12,1.44063229176566e-11,7
"CPOX",0.5,0.353429855364063,1.41470787600826,0.0245987700614969,0.0667490435002059,0.9077869,1,454,33,2,2,1,0.0606060606060606,0.0627966411098941,2
"CPS1",0.0769230769230769,0.0725686775304652,1.06000384106192,0.0474976251187441,0.0693604664029094,0.3569296,1,1500,246,13,10,1,1.66508460507824e-19,1.43197276036729e-18,12
"CTNNB1",0.3125,0.114670216855266,2.72520632270567,4.99975001249937e-05,0.00143326167024982,0.002164746,0.4209428,781,112,15,5,4,2.60108623970447e-12,1.31584362714461e-11,13
"CTNS",0.5,0.352942372517552,1.41666186588332,0.0299985000749962,0.0667490435002059,0.9448227,1,367,18,2,1,1,0.111111111111111,0.111111111111111,2
"CTSF",0.166666666666667,0.151075096544424,1.10320410497079,0.0669966501674916,0.0800237765889483,0.6284012,1,484,39,6,1,1,1.0421063052642e-05,1.90683281388769e-05,6
"CYP1B1",0.5,0.354716187357687,1.40957762239312,0.0202489875506225,0.0667490435002059,0.9788296,1,543,53,2,5,1,0.0377358490566038,0.0405660377358491,2
"EDNRB",0.0714285714285714,0.0707746053259554,1.0092401236235,0.155342232888356,0.157169788569395,7.5153e-06,0.004572697,442,83,12,2,1,7.43409589265236e-13,3.99582654230065e-12,12
"EFEMP1",0.166666666666667,0.146200060845146,1.13999040563464,0.0702964851757412,0.0826132026731997,0.7550091,1,493,62,6,1,1,9.2721343618809e-07,2.09843040821515e-06,5
"EFNB1",0.5,0.353347710625956,1.4150367611389,0.0349982500874956,0.0676499508357915,0.9868057,1,346,20,2,2,1,0.1,0.101176470588235,2
"F8",0.333333333333333,0.272310765767997,1.22409164541561,0.00704964751762412,0.0466361297319749,0.35074,1,2351,324,3,27,1,5.73328746703361e-05,8.80469146723018e-05,3
"FBN1",0.0909090909090909,0.050390250818598,1.80410078204132,0.000199990000499975,0.00429978501074946,0.3566713,1,2871,411,33,17,3,1.64567603757693e-42,4.71760464105387e-41,25
"FECH",0.166666666666667,0.148965214327117,1.11882943558003,0.0780960951952402,0.0861059511127008,0.706701,1,423,37,6,1,1,1.37647196470726e-05,2.36753177929649e-05,5
"FGFR1",0.0909090909090909,0.086526014666249,1.0506561669314,0.0653967301634918,0.0798791046363175,0.8218697,1,822,97,10,6,1,6.99719411778372e-12,3.16715102173368e-11,10
"FLNA",0.0625,0.0629597392984002,0.992697884338096,0.0312984350782461,0.0667490435002059,0.998341,1,2647,283,15,3,1,8.57855229253428e-23,1.05393642451135e-21,14
"GAA",0.5,0.359952171219407,1.38907343802415,0.0116994150292485,0.0667490435002059,0.9996903,1,952,56,2,5,1,0.0357142857142857,0.038878842676311,2
"GATA4",0.25,0.216104462329306,1.15684793041914,0.0486975651217439,0.0693604664029094,0.9080196,1,442,25,4,1,1,0.00173913043478261,0.00219948849104859,4
"GJA1",0.333333333333333,0.162391085629268,2.05265782934858,0.00244987750612469,0.0234099406140804,0.9999474,1,382,52,9,4,3,4.12603666671251e-06,8.06452621221082e-06,8
"GLB1",0.5,0.346062869301966,1.44482417604794,0.0154992250387481,0.0667490435002059,0.6731041,1,677,47,2,6,1,0.0425531914893617,0.0451799317047544,2
"GLI3",0.0476190476190476,0.0466043519041952,1.02177255284954,0.072046397680116,0.0826132026731997,0.9999995,1,1580,274,21,1,1,1.82765969951359e-29,3.14357468316338e-28,19
"GNPTAB",0.142857142857143,0.130283107015791,1.09651317142619,0.032098395080246,0.0667490435002059,0.6351343,1,1256,96,7,1,1,7.55084710235339e-09,2.16457616934131e-08,7
"GSS",0.333333333333333,0.275798756057259,1.20861072072468,0.0325983700814959,0.0667490435002059,0.9423999,1,474,49,3,1,1,0.00255102040816327,0.00300531171372659,3
"HDAC8",0.333333333333333,0.271956214131295,1.22568750413773,0.0448977551122444,0.0689501239223753,0.7222083,1,377,32,3,1,1,0.00604838709677419,0.00693548387096773,3
"HSF4",0.25,0.214837508724978,1.16367016860186,0.0439478026098695,0.0689501239223753,0.7626072,1,492,26,4,1,1,0.00153846153846154,0.00197474167623421,4
"JAG1",0.1,0.0914785675900554,1.09315222826982,0.0442977851107445,0.0689501239223753,0.9974694,1,1218,130,10,2,1,4.54202054421551e-13,2.60409177868356e-12,10
"KCND3",0.111111111111111,0.100782293340139,1.1024864331685,0.0733963301834908,0.0830537420497396,0.3729278,1,655,98,9,1,1,5.71913519218853e-11,2.23566193876461e-10,8
"KCNK9",0.166666666666667,0.15407417032414,1.08173009347404,0.087995600219989,0.0957926787204944,0.9473538,1,374,60,6,1,1,1.09859687207499e-06,2.30437392679144e-06,5
"KCNQ1",0.333333333333333,0.266278496260784,1.25182220124481,0.0231988400579971,0.0667490435002059,0.9571957,1,676,54,3,6,1,0.00209643605870021,0.00257562144354597,3
"KRAS",0.76,0.0822423577325298,9.2409802072028,0.00144992750362482,0.0178133950445335,0,0,189,44,5,6,2,0.000755058894593777,0.0010307153164296,25
"LCAT",0.25,0.216463146502572,1.15493100806899,0.0473476326183691,0.0693604664029094,0.8226548,1,440,31,4,4,1,0.000889877641824251,0.00119577308120134,4
"LDLR",0.166666666666667,0.148828424368129,1.11985776490124,0.0369481525923704,0.0676786160691965,0.9282619,1,860,106,6,4,1,5.9206119355037e-08,1.59116445766662e-07,6
"LPIN2",0.2,0.177568833669343,1.12632378028921,0.031998400079996,0.0667490435002059,0.9999931,1,896,73,5,1,1,4.59377268175262e-06,8.77921001401612e-06,5
"LRP5",0.0833333333333333,0.0804903778295603,1.03532043929267,0.0413979301034948,0.0689501239223753,0.9770499,1,1615,120,12,3,1,1.03387510174913e-14,6.35094705360178e-14,11
"MAP2K2",0.5,0.347079550267967,1.44059193235087,0.0281985900704965,0.0667490435002059,0.9991622,1,400,36,2,1,1,0.0555555555555555,0.0582655826558265,2
"MED12",0.0909090909090909,0.0854682234161219,1.0636595365564,0.0282485875706215,0.0667490435002059,0.9974103,1,2177,210,11,1,1,2.97482719577079e-16,1.96796260643298e-15,11
"MEFV",0.5,0.35713659368167,1.40002455319846,0.0136993150342483,0.0667490435002059,0.6450015,1,781,112,2,6,1,0.0178571428571429,0.0199443413729128,2
"MFSD8",0.2,0.174098449936438,1.14877530542643,0.0509474526273686,0.0695473162849794,0.206909,1,518,49,5,2,1,2.35987086786611e-05,3.8292244271035e-05,4
"MOCS1",0.25,0.21201270454123,1.17917461852567,0.0353982300884956,0.0676499508357915,0.198133,1,636,46,4,1,1,0.000263504611330699,0.000371498304499018,3
"NCF2",0.5,0.362776248680377,1.37826002065677,0.0217489125543723,0.0667490435002059,0.9998812,1,526,65,2,2,1,0.0307692307692308,0.0339250493096647,2
"NOTCH3",0.125,0.0841034005003705,1.48626570693119,0.00569971501424929,0.0408479576021199,0.9968647,1,2321,242,15,6,2,9.29658226501777e-20,8.88340083101698e-19,13
"NPC1",0.142857142857143,0.133697410021384,1.06851092204624,0.0310984450777461,0.0667490435002059,0.913864,1,1278,99,7,6,1,6.2470479574877e-09,1.91873615837122e-08,5
"NPHP4",0.142857142857143,0.128826193084945,1.10891379645866,0.0284985750712464,0.0667490435002059,0.9897164,1,1426,97,7,2,1,7.08378439499128e-09,2.10070847575603e-08,7
"OCRL",0.125,0.119459283944449,1.04638162788693,0.0491975401229938,0.0693604664029094,0.927041,1,901,96,8,3,1,6.71186409098076e-10,2.40508463260144e-09,6
"PCCA",0.125,0.115232497710188,1.08476343465519,0.0384980750962452,0.0676786160691965,0.5455955,1,728,50,5,1,1,2.17108119843682e-05,3.59063428972243e-05,8
"PEX16",0.142857142857143,0.13223022260643,1.08036680299891,0.113144342782861,0.115838255706262,0.282743,1,336,29,7,1,1,1.47362216327733e-05,2.48493149101668e-05,6
"PIK3CA",0.564516129032258,0.061807149373872,9.13350857871627,0,0,0,0,1068,139,26,14,8,8.41968352753887e-17,6.03410652806952e-16,48
"POLG",0.2,0.17544737610401,1.139942952931,0.0248987550622469,0.0667490435002059,1,1,1239,80,5,4,1,3.16139556645885e-06,6.32279113291771e-06,5
"POMT1",0.111111111111111,0.102201813304567,1.08717357861347,0.0659467026648668,0.0798791046363175,0.3432853,1,747,48,9,1,1,2.38506002218201e-08,6.61661812605331e-08,9
"PROS1",0.142857142857143,0.13825535474094,1.03328470079749,0.0577971101444928,0.0730963451827409,0.7113314,1,676,110,7,3,1,3.26820022713666e-09,1.08102007512982e-08,6
"PTEN",0.0555555555555556,0.0534362768407023,1.03965992468321,0.199390030498475,0.199390030498475,5.961435e-07,0.0005622229,403,242,15,17,1,8.11928582097613e-22,8.72823225754933e-21,14
"PTPN11",0.4,0.220884018773993,1.81090511762771,0.00204989750512474,0.022036398180091,0.9928842,1,597,82,5,10,2,0.000112917795844625,0.00016459204140064,5
"RAF1",0.428571428571429,0.186299992697573,2.30043717321633,0.000849957502124894,0.0146192690365482,0.5133693,1,648,58,6,4,2,3.53548447922313e-05,5.52821209478526e-05,6
"RRM2B",0.25,0.212655025004489,1.17561294399097,0.0644467776611169,0.0798791046363175,0.8048387,1,351,27,4,1,1,0.00136752136752137,0.00178192178192178,4
"SACS",0.0571428571428571,0.0377437127633104,1.51397022071459,0.00359982000899955,0.0281440473430874,0.2134352,1,4579,567,34,3,2,2.76456113130185e-50,2.37752257291959e-48,20
"SDHA",0.166666666666667,0.151110522285846,1.1029454742496,0.048147592620369,0.0693604664029094,0.9942827,1,664,71,6,1,1,4.60832713961364e-07,1.10087815001881e-06,6
"SDHB",0.25,0.209099791302437,1.19560138459634,0.0751462426878656,0.0839295697552785,0.6002567,1,280,24,4,1,1,0.00197628458498024,0.00246319527983044,4
"SEMA3A",0.1,0.0941574512485636,1.06205083797365,0.0574971251437428,0.0730963451827409,0.5301959,1,771,109,8,2,1,2.68485455552674e-10,1.00390213815348e-09,9
"SERPING1",0.2,0.183049903761972,1.09259822534553,0.0547472626368682,0.0730963451827409,0.4093383,1,500,56,5,2,1,1.3613221160391e-05,2.36753177929649e-05,5
"SLC20A2",0.25,0.217170815634061,1.15116756950095,0.031648417579121,0.0667490435002059,0.9516989,1,652,54,4,1,1,0.000161264312207709,0.000231145514164382,4
"SMAD4",0.285714285714286,0.100279186902151,2.84918829660112,0.00359982000899955,0.0281440473430874,1.777251e-08,2.578654e-05,552,135,17,2,2,4.42184765534614e-18,3.45708089417971e-17,18
"SMARCAL1",0.0909090909090909,0.088415664485546,1.02820118401024,0.055797210139493,0.0730963451827409,0.3252548,1,954,88,10,2,1,1.75023955455273e-11,7.52603008457675e-11,11
"SMARCB1",0.333333333333333,0.194390168315009,1.71476436397322,0.0155992200389981,0.0667490435002059,0.8203883,1,385,57,5,1,1,1.26579073947495e-05,2.26787507489262e-05,6
"SMC1A",0.2,0.184371887751341,1.08476407352154,0.0208489575521224,0.0667490435002059,0.9992188,1,1233,105,5,5,1,1.04597477527232e-06,2.30437392679144e-06,5
"SPRY4",0.25,0.209577963829509,1.19287350364456,0.071746412679366,0.0826132026731997,0.4803861,1,299,27,4,1,1,0.00136752136752137,0.00178192178192178,4
"TCF4",0.333333333333333,0.269689243099162,1.23599046629668,0.023748812559372,0.0667490435002059,0.5891208,1,667,109,3,1,1,0.000509683995922528,0.000706981026602216,3
"TP53",0.504854368932039,0.0494406228586263,10.2113270371947,0.00139993000349982,0.0178133950445335,1.887379e-15,3.955527e-12,393,287,61,44,22,9.38512564042649e-33,2.01780201269169e-31,98
"UROS",0.5,0.354747227748993,1.40945428431588,0.0428478576071196,0.0689501239223753,0.1649646,1,265,20,2,2,1,0.1,0.101176470588235,2
"VCP",0.2,0.1763696863587,1.13398171833929,0.0284485775711214,0.0667490435002059,0.8715067,1,806,67,4,1,1,8.34985909612776e-05,0.000125980330222278,5
"VDR",0.333333333333333,0.277375885444771,1.20173869043747,0.0393480325983701,0.0676786160691965,0.8861305,1,427,50,3,3,1,0.00244897959183674,0.00292517006802721,3
"RNF43",NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"XYLT2",NA,NA,NA,NA,NA,6.661338e-16,1.794945e-12,NA,NA,NA,NA,NA,NA,NA,NA
"ARID1A",NA,NA,NA,NA,NA,1.221245e-15,2.879391e-12,NA,NA,NA,NA,NA,NA,NA,NA
"B2M",NA,NA,NA,NA,NA,5.884182e-15,1.109874e-11,NA,NA,NA,NA,NA,NA,NA,NA
"LMAN1",NA,NA,NA,NA,NA,3.587197e-11,6.151065e-08,NA,NA,NA,NA,NA,NA,NA,NA
"LARP4B",NA,NA,NA,NA,NA,2.708915e-10,4.257963e-07,NA,NA,NA,NA,NA,NA,NA,NA
"BZRAP1",NA,NA,NA,NA,NA,4.916538e-08,6.623981e-05,NA,NA,NA,NA,NA,NA,NA,NA
"ATP6V1B1",NA,NA,NA,NA,NA,1.470527e-07,0.0001849139,NA,NA,NA,NA,NA,NA,NA,NA
"CDH1",NA,NA,NA,NA,NA,1.8074e-07,0.0002130698,NA,NA,NA,NA,NA,NA,NA,NA
"ZNF43",NA,NA,NA,NA,NA,1.122214e-06,0.0009621458,NA,NA,NA,NA,NA,NA,NA,NA
"HLA-A",NA,NA,NA,NA,NA,1.931146e-06,0.001583708,NA,NA,NA,NA,NA,NA,NA,NA
"APC",NA,NA,NA,NA,NA,2.257334e-06,0.001774077,NA,NA,NA,NA,NA,NA,NA,NA
"PLEKHA6",NA,NA,NA,NA,NA,2.616769e-06,0.001898366,NA,NA,NA,NA,NA,NA,NA,NA
"HLA-C",NA,NA,NA,NA,NA,5.871542e-06,0.003818932,NA,NA,NA,NA,NA,NA,NA,NA
"JARID2",NA,NA,NA,NA,NA,6.751625e-06,0.004244972,NA,NA,NA,NA,NA,NA,NA,NA
"CTCF",NA,NA,NA,NA,NA,1.016893e-05,0.005968996,NA,NA,NA,NA,NA,NA,NA,NA
"CASP8",NA,NA,NA,NA,NA,1.044305e-05,0.005968996,NA,NA,NA,NA,NA,NA,NA,NA
"CD4",NA,NA,NA,NA,NA,1.196791e-05,0.006639376,NA,NA,NA,NA,NA,NA,NA,NA
"FBXW7",NA,NA,NA,NA,NA,2.444115e-05,0.0128058,NA,NA,NA,NA,NA,NA,NA,NA
"DCLK1",NA,NA,NA,NA,NA,3.396214e-05,0.01685773,NA,NA,NA,NA,NA,NA,NA,NA
"PAFAH1B1",NA,NA,NA,NA,NA,6.27074e-05,0.02956967,NA,NA,NA,NA,NA,NA,NA,NA
"ZBTB20",NA,NA,NA,NA,NA,7.693029e-05,0.03539169,NA,NA,NA,NA,NA,NA,NA,NA
"DTNBP1",NA,NA,NA,NA,NA,9.300338e-05,0.04176737,NA,NA,NA,NA,NA,NA,NA,NA
