"","prob","probSD","SNR","pval_prob","qval_prob","pval_MutSig","qval_MutSig","protLength","uniquePosNdMAF","uniquePosNdMAFtumor","uniquePosNExactMatch","uniquePosNExactMatchtumor","pval_FET","qval_FET","casesN"
"BRAF",0.888475836431227,0.0193761147196029,45.8541791937447,0,0,0,0,766,109,31,10,6,2.62149047948181e-19,6.39212747051728e-19,249
"BTK",0.0476190476190476,0.0463576435691579,1.0272102711176,0.0467976601169941,0.0566665544273807,0.02523394,1,659,102,20,3,1,9.98398920475878e-20,2.50302827950291e-19,21
"C3",0.0240963855421687,0.016947047813804,1.42186331253171,0.0104994750262487,0.0316763822825808,1,1,1663,210,70,3,1,2.14857996685527e-55,1.52978893640095e-54,60
"CACNA1A",0.0169491525423729,0.0165388313117096,1.02480956622205,0.0363981800909954,0.0506162191890405,1,1,2505,204,54,5,1,1.5018484394067e-48,9.54746507908547e-48,48
"CDK4",0.538461538461538,0.140220089530093,3.84011692094931,0.00484975751212439,0.0227172851883722,0.08263858,1,303,30,5,1,1,0.000182448458310527,0.000205543199868822,13
"CDKN2A",0.217391304347826,0.0613950914891434,3.54085805680847,0.0111994400279986,0.032826227541082,1.110223e-16,3.490171e-13,156,81,19,9,4,4.75931913892411e-13,8.82457090342179e-13,46
"CFH",0.010752688172043,0.0105708630499072,1.01720059386611,0.100144992750362,0.100710783669856,0.9999956,1,1231,234,80,1,1,1.51192804813044e-62,1.68201995354512e-61,64
"CLCN1",0.0769230769230769,0.0743800401891813,1.03418977359286,0.0220488975551222,0.0413126712085448,0.9992748,1,988,55,13,3,1,2.96309977915675e-11,5.0714592374029e-11,11
"CLCN7",0.111111111111111,0.103435888034815,1.07420270877079,0.0150492475376231,0.0386788352890048,0.9999869,1,805,52,8,2,1,5.97976328509058e-08,8.51518291796899e-08,9
"CNNM2",0.1,0.0943766228837785,1.05958442826617,0.0164991750412479,0.0386788352890048,1,1,875,69,10,1,1,1.76453747630784e-10,2.80435420341781e-10,10
"COL1A1",0.0153846153846154,0.0148739055861907,1.03433595806194,0.0676466176691165,0.0729763511824409,0.9944396,1,1464,204,62,4,1,9.14718757294506e-52,6.03036810364526e-51,55
"COL1A2",0.0149253731343284,0.015593197351056,0.957172079484878,0.0763961801909905,0.0790611632209087,0.9975763,1,1366,250,65,8,1,1.95622512054155e-59,1.65813367360189e-58,48
"COL3A1",0.0616438356164384,0.0202492667628084,3.04425026044196,4.99975001249937e-05,0.00111244437778111,0.5950824,1,1466,347,123,13,6,4.50186858951574e-86,1.00166576116725e-84,99
"CPS1",0.0476190476190476,0.0338277497367643,1.40769185031822,0.0154492275386231,0.0386788352890048,0.8155096,1,1500,246,34,10,2,3.75690757253002e-38,2.02645317548589e-37,35
"CPT1A",0.0416666666666667,0.0415784643686465,1.00212134573413,0.0433978301084946,0.054776134432715,0.9977714,1,773,91,22,1,1,9.95851187971814e-20,2.50302827950291e-19,22
"CRB1",0.0186915887850467,0.0129659408433937,1.44159139786376,0.032348382580871,0.0479834341616253,1,1,1406,226,91,7,2,1.19062945981282e-61,1.17740024359268e-60,71
"CTNNB1",0.318181818181818,0.100320870645167,3.17164131586558,1.76553672316384e-05,0.000448950766747377,0.008115253,1,781,112,16,5,4,4.12053265695757e-13,7.72057697829944e-13,22
"CYBB",0.0769230769230769,0.0734537181029049,1.04723190207079,0.0330983450827459,0.0482910280715472,0.9717921,1,570,49,12,1,1,4.11862798178998e-10,6.37491983268361e-10,13
"CYP1B1",0.4,0.227519240955584,1.75809306641493,0.00209989500524974,0.0149512524373781,0.8963996,1,543,53,4,5,1,0.000170750448219927,0.000193589680147433,4
"DHCR7",0.0714285714285714,0.0713569997494989,1.00100300852508,0.0455477226138693,0.0555307851045804,1,1,475,42,14,1,1,5.48616616021673e-10,8.3464750129793e-10,12
"DNAH5",0.00451467268623025,0.00316564415072782,1.42614661385496,0.055897205139743,0.0625767453765677,1,1,4624,803,346,3,2,1.52568879304428e-232,2.71572605161881e-230,168
"DNM2",0.125,0.081276801231461,1.5379542268651,0.00459977001149943,0.0227172851883722,0.999958,1,870,73,15,2,2,1.21709849079693e-12,2.21064827920259e-12,13
"DNMT3B",0.1,0.0648304943139646,1.54248399704797,0.00779961001949903,0.0265307489342514,0.855965,1,853,101,18,2,2,9.56728902373928e-17,2.07680176368975e-16,20
"DSC2",0.0151515151515152,0.0147440899035904,1.02763312287085,0.100144992750362,0.100710783669856,0.9998904,1,901,126,56,1,1,2.54909323020553e-35,1.13434648744146e-34,55
"DYNC2H1",0.0204081632653061,0.0187182049313561,1.09028420941791,0.0169491525423729,0.0386788352890048,0.9954653,1,4307,306,48,3,1,7.64614381773463e-55,5.23466769060294e-54,38
"DYSF",0.0106382978723404,0.00996188342739987,1.06790025700161,0.0592470376481176,0.0646992190267787,1,1,2080,287,81,3,1,2.68918945634262e-71,4.78675723228986e-70,70
"EPB41L1",0.0384615384615385,0.0370096126351484,1.03923104628799,0.0451477426128694,0.0555307851045804,1,1,881,101,25,1,1,2.38911300228724e-22,7.08770190678547e-22,24
"ERCC6",0.0555555555555556,0.0552208525145073,1.00606117120268,0.0193990300484976,0.0394412097576939,1,1,1493,181,18,2,1,5.78788114593453e-23,1.77628076547646e-22,16
"EZH2",0.05,0.0486546737454613,1.02765050407237,0.032348382580871,0.0479834341616253,0.7911246,1,746,83,15,1,1,5.67155203077943e-15,1.16038650744683e-14,18
"F8",0.0769230769230769,0.0292111450726155,2.6333468520955,1.63310633155325e-05,0.000448950766747377,0.8478286,1,2351,324,74,27,3,1.24604887784103e-68,1.70612846350541e-67,68
"F9",1,0,Inf,0.00349982500874956,0.0191475274721112,0.6620941,1,461,1,1,9,1,1,1,1
"FBN1",0.0166666666666667,0.017628809988433,0.945422106064015,0.0308484575771211,0.0477967480936298,1,1,2871,411,57,17,1,8.67997111720861e-69,1.28752904905261e-67,44
"FBN2",0.0116279069767442,0.011156518129652,1.04225232654257,0.0434478276086196,0.054776134432715,0.9999974,1,2912,478,82,1,1,5.85966766300771e-92,1.49002977716482e-90,65
"FLNA",0.037037037037037,0.035379822520484,1.04684066788615,0.015749212539373,0.0386788352890048,0.9900695,1,2647,283,27,3,1,6.38229750830598e-36,3.07040258507693e-35,24
"FLNB",0.0128205128205128,0.0134895379816763,0.950404145636991,0.0429478526073696,0.054776134432715,0.9999936,1,2602,298,73,1,1,3.72878007399715e-69,6.03384411974085e-68,59
"FMO3",0.0263157894736842,0.0257706429371627,1.02115378098446,0.0888455577221139,0.0914133484077241,0.9105867,1,532,82,30,2,1,2.38538093009898e-21,6.96061976323965e-21,30
"FREM1",0.024390243902439,0.0171450253308347,1.42258430254834,0.00219989000549973,0.0150607854222673,1,1,2179,236,79,1,1,1.31868968564283e-62,1.56484509362949e-61,53
"FRMD7",0.125,0.117413951624311,1.06460942903925,0.0197990100494975,0.0395980200989951,0.799523,1,714,17,8,2,1,0.000411353352529823,0.000451980844137706,8
"GAA",0.153846153846154,0.0998418767502682,1.5408980565436,0.000649967501624919,0.00578471076446178,0.9999999,1,952,56,13,5,2,5.23833710958071e-10,8.03813797849453e-10,12
"GALNS",0.2,0.124545218742076,1.60584245641887,0.00784960751962402,0.0265307489342514,0.9999843,1,522,35,9,5,2,5.35354196284641e-06,6.85561488767383e-06,10
"GBA",0.333333333333333,0.149531372080157,2.22918661613462,9.99950002499875e-05,0.00177991100444978,0.9981796,1,536,44,9,5,3,1.18996148491327e-05,1.48121079940253e-05,8
"GCK",0.0454545454545455,0.0445157163749644,1.02108983424355,0.063646817659117,0.0690800825812368,0.9303996,1,465,66,19,4,1,2.77414539993729e-15,5.87854620462901e-15,20
"GDF5",0.0666666666666667,0.0640472728871057,1.04089781908713,0.0491975401229938,0.0576435230526055,0.9997624,1,501,57,15,3,1,1.94940774944524e-12,3.5049957515278e-12,15
"GHR",0.0175438596491228,0.0184314067787783,0.951845936649968,0.115394230288486,0.115394230288486,0.9655351,1,638,132,47,1,1,5.60312765307099e-35,2.43257737133326e-34,43
"GIPC3",0.142857142857143,0.135223170033383,1.05645462106735,0.0309984500774961,0.0477967480936298,0.9999964,1,312,31,6,1,1,3.53126048342956e-05,4.24705652736798e-05,7
"GJB2",0.125,0.112177409808175,1.11430634932427,0.0487475626218689,0.0576435230526055,0.999924,1,226,19,7,1,1,0.000257997936016512,0.000288827878056221,7
"GLB1",0.2,0.123264082497839,1.62253266277714,0.000549972501374931,0.00543861695804099,0.9971041,1,677,47,10,6,2,1.43103601330921e-07,2.00570401865385e-07,9
"GRIN2A",0.0324675324675325,0.0149521826425294,2.17142428257819,0.00139993000349982,0.0113267063919531,1,1,1464,367,124,7,3,6.31132723015038e-95,1.87236041161128e-93,98
"GUCY2D",0.25,0.219506538901739,1.13891823565179,0.00519974001299935,0.023732146725997,1,1,1103,34,4,2,1,0.000668449197860963,0.000725511934263728,4
"HADHB",0.166666666666667,0.152190745888984,1.09511695795382,0.0189990500474976,0.0394412097576939,0.9999999,1,474,44,6,2,1,5.52482117995447e-06,7.02441550022783e-06,6
"HFE",0.166666666666667,0.152626415146193,1.09199096700938,0.0260486975651217,0.0441587444437302,0.7444366,1,348,32,6,1,1,2.97950103289369e-05,3.6078311826876e-05,6
"HLCS",0.0769230769230769,0.0721641823044452,1.06594538269075,0.0225488725563722,0.0418093678649401,0.9807577,1,726,56,11,2,1,3.0892757312912e-10,4.86629274486578e-10,12
"HMBS",0.333333333333333,0.279153550008342,1.19408595492829,0.0144992750362482,0.0386788352890048,0.9125263,1,361,27,3,4,1,0.00854700854700854,0.00889688608986854,3
"HRAS",0.4,0.215772003646343,1.85380861854354,0.016349182540873,0.0386788352890048,0.2188101,1,189,22,3,2,1,0.012987012987013,0.0133623601831694,5
"IDS",0.0769230769230769,0.0760682073601551,1.01123819783046,0.0369981500924954,0.0510517109803425,0.1989222,1,550,51,13,2,1,8.18880151673535e-11,1.34963580553601e-10,12
"IFT122",0.0454545454545455,0.0453989786846876,1.0012239651963,0.0248987550622469,0.0433745303026111,0.9977167,1,1241,104,20,1,1,6.65475008606968e-20,1.71673263089914e-19,21
"IFT140",0.142857142857143,0.0943579017236995,1.5139923657423,0.00269986500674966,0.0171634275429086,0.9999994,1,1462,109,13,3,2,2.03279611076574e-13,3.89072803996024e-13,14
"IL17RD",0.0833333333333333,0.0793553368823669,1.05012890887053,0.0227988600569972,0.0418370834035618,0.9998099,1,739,61,11,2,1,1.21982093388294e-10,1.95610924532579e-10,12
"INSR",0.0277777777777778,0.0274259782514404,1.01282723712212,0.0388480575971201,0.0524534379341639,0.8496798,1,1382,175,34,3,1,7.07688433467429e-35,2.99925097993339e-34,34
"IRF6",0.0416666666666667,0.0419292485184957,0.993737501598361,0.0752962351882406,0.0783785372134902,0.7570324,1,467,80,22,1,1,2.17802303676917e-18,5.03491039668718e-18,23
"ITGB2",0.0454545454545455,0.0450330581176858,1.00935950953538,0.0436978151092445,0.054776134432715,0.9931594,1,769,82,21,2,1,3.38231219720003e-18,7.71860988591802e-18,20
"ITGB3",0.037037037037037,0.0366733899458819,1.00991582975263,0.0499475026248688,0.0577315290079652,0.9934702,1,788,85,25,1,1,2.79477896152226e-20,7.42493515150689e-20,24
"KCND3",0.032258064516129,0.0321284975823982,1.00403277288017,0.0741962901854907,0.0776878803118668,0.9999999,1,655,98,30,1,1,4.81502571083947e-24,1.53049031523112e-23,30
"KCNH2",0.1,0.0539546619857306,1.85340795993583,0.000599970001499925,0.0056207715929993,0.7599133,1,1159,122,28,8,3,4.94985991400234e-23,1.54574572753055e-22,27
"KCNJ2",0.111111111111111,0.104631674427328,1.06192614922056,0.0301984900754962,0.0477967480936298,0.9996383,1,427,64,9,3,1,2.03336279865809e-09,2.99122791868711e-09,9
"KCNK3",0.166666666666667,0.158305364299963,1.05281755551164,0.0246487675616219,0.0433745303026111,0.9815704,1,394,29,6,2,1,5.05241884552229e-05,5.91664838488794e-05,6
"KCNQ1",0.0555555555555556,0.0545351456108642,1.01871105198788,0.0388980550972451,0.0524534379341639,1,1,676,54,17,6,1,8.05881086583641e-13,1.47883333414318e-12,15
"KIT",0.111111111111111,0.0726598183474794,1.52919610368067,0.00629968501574921,0.0249187540622969,0.9094881,1,976,155,13,2,1,5.01159541918399e-17,1.11507998076844e-16,17
"KMT2D",0.0102040816326531,0.00967869205154722,1.05428311783325,0.0275486225688716,0.044987658873937,NA,NA,5537,531,95,4,1,4.57810866189554e-105,1.62980668363481e-103,72
"KRAS",0.4,0.218636781082329,1.82951833639272,0.00924953752312384,0.0288845206862464,0.1525201,1,189,44,4,6,1,0.000302023557837511,0.000333914244068801,4
"KRT5",0.0476190476190476,0.0466332004156329,1.02114045775602,0.0528473576321184,0.0603001901186992,0.7423818,1,590,72,20,3,1,1.69845090528902e-16,3.64246097760777e-16,20
"L1CAM",0.0555555555555556,0.0520943848802072,1.0664403790026,0.0194990250487476,0.0394412097576939,0.9999995,1,1257,135,16,6,1,5.20217371217189e-19,1.21840384311394e-18,17
"LDLR",0.19047619047619,0.087071782613698,2.18757655762322,7.37748759659898e-06,0.000300386452233491,1,1,860,106,20,4,3,5.83950074884102e-17,1.28324831270827e-16,16
"MAP2K2",0.222222222222222,0.144899994320335,1.53362478214422,0.00339983000849958,0.0191475274721112,0.4616029,1,400,36,8,1,1,9.58350104460162e-07,1.26360235995488e-06,9
"MBTPS2",0.125,0.120339807084643,1.03872528158599,0.024298785060747,0.0433745303026111,0.9303103,1,519,42,8,1,1,2.96534314506072e-07,4.06023907554468e-07,7
"MECP2",0.2,0.18045920737254,1.10828371082845,0.015899205039748,0.0386788352890048,0.9881063,1,486,47,5,2,1,2.80324054607126e-05,3.4176494328814e-05,5
"MEFV",0.0444444444444444,0.0299164958696733,1.48561665236664,0.0191990400479976,0.0394412097576939,0.7943958,1,781,112,42,6,2,2.17863990500126e-28,8.07912298104636e-28,40
"MEN1",0.142857142857143,0.130449210761986,1.09511695795382,0.0179491025448728,0.0394412097576939,0.9738767,1,615,79,7,2,1,2.51832363757747e-08,3.61501296361927e-08,7
"MFSD8",0.2,0.186782889601397,1.07076189059291,0.0139993000349983,0.0386788352890048,0.9947119,1,518,49,5,2,1,2.35987086786611e-05,2.89694492744943e-05,5
"MLC1",0.285714285714286,0.172648076672713,1.65489411304541,0.00789960501974901,0.0265307489342514,0.9759211,1,377,33,5,1,1,0.00012218963831867,0.000140321004004667,7
"MMAA",0.25,0.15667876606527,1.59562145068115,0.00354982250887456,0.0191475274721112,0.6240607,1,418,37,7,1,1,3.01103242279713e-06,3.88379544389775e-06,8
"MOCOS",0.1,0.0959528892579945,1.04217810191336,0.0185990700464977,0.0394412097576939,0.9991413,1,888,72,10,1,1,1.17490858017539e-10,1.91865804835981e-10,10
"MTM1",0.0714285714285714,0.0684620654183038,1.04333065314554,0.0327983600819959,0.0482488272280601,0.1374458,1,603,84,13,2,1,1.15051484052954e-13,2.27546268460286e-13,14
"MYH11",0.0166666666666667,0.0167249232102788,0.996516782595668,0.0444477776111194,0.0553266042991557,1,1,1972,291,55,1,1,2.15544506666608e-58,1.74395100848437e-57,51
"MYH7",0.0579710144927536,0.0272344496955945,2.1285913664755,0.000199990000499975,0.00296651834074963,1,1,1935,108,66,22,4,9.42180645981677e-26,3.22515682662959e-25,57
"MYO7A",0.0263157894736842,0.025744066107848,1.02220796681616,0.0266986650667467,0.0444146016998216,1,1,2215,144,36,4,1,9.67707559201226e-33,4.00585919855391e-32,32
"MYOC",0.0666666666666667,0.0634141521115071,1.05129004247254,0.0434978251087446,0.054776134432715,0.9998436,1,504,18,14,5,1,0.00163398692810458,0.00174161480959649,15
"NCF2",0.142857142857143,0.0931726920202126,1.53325121083924,0.00164991750412479,0.0122368881555922,0.4751294,1,526,65,14,2,2,2.25929199850899e-11,3.90440753140388e-11,14
"NF1",0.0337078651685393,0.0188977534028456,1.78369695328248,0.00659967001649917,0.0249944949561033,2.827562e-05,0.04848498,2839,474,80,6,3,7.58000865671275e-86,1.49915726766097e-84,65
"NLRP3",0.0140845070422535,0.0139458271501793,1.00994418549583,0.0929453527323634,0.09508202750782,1,1,1036,271,61,3,1,6.2775242202983e-60,5.88104900638473e-59,53
"NLRP7",0.0625,0.0602562395786375,1.0372369805526,0.023848807559622,0.0433172218940073,0.9999997,1,980,135,16,2,1,5.20217371217189e-19,1.21840384311394e-18,14
"NOD2",0.0256410256410256,0.0241952583284714,1.05975415897308,0.0565471726413679,0.0629087295635218,0.9999982,1,1040,108,37,1,1,6.36259518156558e-28,2.26508388463735e-27,32
"NOTCH3",0.025,0.0232042223730065,1.0773901231477,0.0270486475676216,0.0445801783984875,1,1,2321,242,40,6,1,2.23550712698395e-44,1.37213885725222e-43,34
"NPC1",0.12,0.0672660026693657,1.78396210920751,0.000149992500374981,0.00242715136970424,0.9972131,1,1278,99,23,6,2,1.56845268600154e-19,3.87756358483714e-19,22
"NPHP4",0.111111111111111,0.0989805173851611,1.12255536792909,0.00919954002299885,0.0288845206862464,0.9999999,1,1426,97,9,2,1,6.22750276482752e-11,1.03597709545729e-10,9
"NR3C2",0.0769230769230769,0.0519337203798835,1.48117786209811,0.00464976751162442,0.0227172851883722,0.9419112,1,984,100,23,3,1,3.13690537200314e-21,8.98640110303489e-21,22
"NRAS",0.0294117647058824,0.0145056736077974,2.02760419826848,0.0348482575871206,0.0500241116976409,0,0,189,31,10,2,2,5.70434385784776e-06,7.20122841629008e-06,135
"OPA1",0.25,0.211055192530992,1.18452428012776,0.00604969751512424,0.0249187540622969,0.9999985,1,960,54,4,1,1,0.000161264312207709,0.00018400671521136,4
"OSMR",0.0158730158730159,0.0152172317330404,1.04309483823865,0.0944952752362382,0.096115194240288,1,1,979,127,57,1,1,1.14408121355684e-35,5.22170400033633e-35,58
"P2RY12",0.1,0.0966091783079296,1.03509833901353,0.0406979651017449,0.0536610206526711,1,1,342,34,9,1,1,4.95698329893186e-07,6.63415809932234e-07,10
"PAH",0.0588235294117647,0.0407095352810935,1.44495703538733,0.0382980850957452,0.0524389165157127,0.9999999,1,452,43,26,9,2,4.06010234792073e-10,6.33945805201657e-10,28
"PARK2",0.133333333333333,0.0874152114736031,1.52528754533296,0.00924953752312384,0.0288845206862464,1,1,465,71,14,4,2,7.10785518625407e-12,1.2526715080725e-11,15
"PCDH19",0.0416666666666667,0.0423385723364081,0.984130176511321,0.031848407579621,0.0479834341616253,0.9999794,1,1148,144,23,3,1,4.59957284551872e-25,1.51615549352284e-24,21
"PIK3CA",0.375,0.117759371658324,3.18445992636622,8.43782169195201e-06,0.000300386452233491,0.9999782,1,1068,139,12,14,2,1.23901002190421e-13,2.42355806482363e-13,16
"PIK3CD",0.142857142857143,0.130276207565328,1.09657124295321,0.0112494375281236,0.032826227541082,0.9560603,1,1044,94,7,1,1,8.59721917271692e-09,1.25434837110132e-08,7
"PITX2",0.2,0.183716607283587,1.08863321044938,0.0250987450627469,0.0433745303026111,0.9748304,1,317,38,5,2,1,6.77369098421729e-05,7.88050323654038e-05,5
"PKD1",0.0294117647058824,0.0284089630206129,1.03529877822509,0.0128993550322484,0.0370336321893583,0.9998473,1,4303,189,34,4,1,4.32923105736428e-36,2.14056424503011e-35,32
"PKHD1",0.0454545454545455,0.0432603301757015,1.05072118659132,0.00774961251937403,0.0265307489342514,0.9997538,1,4074,476,22,10,1,1.03617337235013e-35,4.8536542178506e-35,20
"PMM2",0.666666666666667,0.269479451406384,2.47390538754404,0.00554972251387431,0.0246962651867407,0.9999986,1,246,17,2,3,1,0.117647058823529,0.11831173147225,3
"POLG",0.133333333333333,0.0857245578053456,1.55536915846324,9.95123892924669e-05,0.00177991100444978,0.4787123,1,1239,80,15,4,2,3.33189176560129e-13,6.30932696039393e-13,14
"PPT1",0.166666666666667,0.156297298480104,1.06634387342199,0.0297485125743713,0.0477967480936298,0.7640375,1,306,21,6,1,1,0.00029485478401887,0.000328025947220993,6
"PRDM16",0.0212765957446809,0.0209048953977623,1.01778054086596,0.0524473776311184,0.0602298917312199,1,1,1276,169,43,1,1,4.26347500559169e-39,2.37155797186038e-38,34
"PROC",0.0714285714285714,0.0665405668355019,1.0734590164396,0.0493475326233688,0.0576435230526055,0.973149,1,461,39,14,2,1,1.72362308481904e-09,2.55670757581491e-09,11
"PROS1",0.1,0.0562231757368292,1.77862596143773,0.00594970251487426,0.0249187540622969,0.9985875,1,676,110,22,3,2,5.25720293773722e-20,1.37615018076062e-19,27
"PRSS1",0.5,0.244286052970029,2.04678078801881,0.00654967251637418,0.0249944949561033,1,1,247,23,3,2,1,0.0118577075098814,0.0122713484695285,3
"PSTPIP1",0.5,0.355209690076051,1.40761925693229,0.00759962001899905,0.0265307489342514,0.9999826,1,416,22,2,1,1,0.0909090909090909,0.0919421487603305,2
"PTEN",0.170731707317073,0.0599513276001019,2.84783864097086,0.00114994250287486,0.0097471316910345,8.570478e-12,2.020704e-08,403,242,33,17,6,2.35822285565752e-30,9.12529713710955e-30,40
"PTPN11",0.2,0.103945927611322,1.9240773024591,0.000499975001249937,0.00543861695804099,0.9278498,1,597,82,12,10,2,3.08514979545073e-11,5.2300634627641e-11,11
"RAF1",0.0769230769230769,0.0716491525189097,1.07360763133626,0.0304984750762462,0.0477967480936298,0.7711434,1,648,58,12,4,1,5.27027075755665e-11,8.85007730985928e-11,13
"RAG1",0.0357142857142857,0.0337958768779123,1.0567645823573,0.0454977251137443,0.0555307851045804,0.9999719,1,1043,156,28,5,1,2.03005699807384e-29,7.68830097142859e-29,27
"RB1",0.05,0.0503676175423942,0.992701311669451,0.031648417579121,0.0479834341616253,0.02957792,1,928,250,18,3,1,1.91863853162458e-25,6.44372940809766e-25,15
"REEP1",0.1,0.0947485476790399,1.05542514845451,0.0554972251387431,0.0625221903461789,0.7663136,1,201,22,7,1,1,9.38174312787316e-05,0.000108438329659833,10
"RET",0.0294117647058824,0.0294255399643674,0.999531860468773,0.0473476326183691,0.0569451257166871,0.9425352,1,1114,160,32,7,1,2.77629307770701e-32,1.09817815073744e-31,29
"RP2",0.333333333333333,0.262748788417194,1.26863889779033,0.0138993050347483,0.0386788352890048,0.9999522,1,350,30,3,1,1,0.00689655172413793,0.0072210953346856,2
"RPE65",0.0769230769230769,0.0718540824380157,1.07054567135324,0.0360981950902455,0.0506162191890405,1,1,533,24,13,3,1,9.61482991365884e-06,1.20523924269808e-05,13
"RPGRIP1L",0.0625,0.0425944817530782,1.46732622226313,0.0047997600119994,0.0227172851883722,0.9471852,1,1315,113,26,1,1,3.35262678917096e-24,1.08503194267715e-23,24
"RRM2B",0.2,0.181082386859768,1.1044696475913,0.0167991600419979,0.0386788352890048,0.8579582,1,351,27,4,1,1,0.00136752136752137,0.00146637833384821,5
"RUNX2",0.0909090909090909,0.0843571731483886,1.07766876859633,0.0304484775761212,0.0477967480936298,0.9995132,1,521,89,10,4,1,1.5732490378002e-11,2.7454738110631e-11,10
"RYR1",0.0125786163522013,0.0090704295584686,1.38677184703532,0.00569971501424929,0.0247451042082042,1,1,5038,569,152,7,2,8.77457173066421e-138,3.90468442014557e-136,108
"RYR2",0.00719424460431655,0.00691854769449225,1.03984895703527,0.0416979151042448,0.0541768532011356,0.9999875,1,4967,959,131,5,1,1.8718995004997e-162,1.11066037029649e-160,105
"SCN2A",0.0111111111111111,0.0115458494695413,0.962346784480688,0.0586470676466177,0.0644393706240614,1,1,2005,248,76,5,1,1.34069790862261e-63,1.70460162667732e-62,65
"SCN4A",0.0227272727272727,0.0220784513919592,1.02938708534376,0.0343982800859957,0.0497796248398962,1,1,1836,154,41,4,1,2.75387845407019e-36,1.40054389949855e-35,34
"SCN5A",0.032258064516129,0.0178308909374484,1.80911120085317,0.00974951252437378,0.0299209177472161,1,1,2016,229,80,18,3,4.63698405851077e-58,3.43909651006215e-57,69
