gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
KCNN3	1958370	559	34	1592730	467262	0	6	1	0	20	11	7156116	8.540667e-03	1
CEACAM18	393294	583	17	866592	246942	0	8	0	0	50	36	20135412	8.593347e-03	1
MICALCL	445785	318	-1	1502460	443700	0	6	1	0	50	33	19495872	8.653433e-03	1
DDC	180088	561	11	1078650	297432	0	9	0	0	37	30	12673602	8.739888e-03	1
BCLAF1	286851	153	21	2033982	542844	0	12	2	0	50	44	22200912	9.183589e-03	1
FAM184A	115280	856	-1	2592126	612612	0	16	1	0	50	35	19799730	9.293616e-03	1
PABPC3	436184	650	30	1344870	397494	0	9	1	0	50	61	22381452	9.514512e-03	1
SNRPN	NaN	NaN	NaN	514692	171054	0	7	0	0	50	92	34248438	9.849459e-03	1
CD80	290702	599	38	643824	170442	0	7	0	0	50	32	16654356	1.010793e-02	1
CTCF	1074126	147	45	1635264	406368	0	15	1	0	10	13	4284000	1.028147e-02	1
KIAA1919	364757	424	30	1108638	331704	0	9	1	0	50	55	21218346	1.064844e-02	1
TIGD4	209186	413	41	1105578	307224	0	8	0	0	50	36	19360620	1.072753e-02	1
LIN28B	108630	702	-4	549882	152388	0	8	0	0	50	57	17863056	1.085068e-02	1
PAX5	429504	542	34	859860	252756	0	8	0	0	50	31	14696874	1.091678e-02	1
GK2	112173	875	0	1180854	346698	0	8	0	0	50	37	19672740	1.097642e-02	1
GRLF1	1201856	207	29	3253086	896274	0	15	2	0	19	8	6057576	1.101183e-02	1
MAS1L	404210	854	21	801720	240210	0	7	1	0	50	33	14282550	1.115689e-02	1
IQCG	612221	410	33	1021428	238068	0	7	1	0	50	31	17094690	1.160027e-02	1
FAM155A	73040	1144	-37	991440	279990	0	15	0	0	23	32	7417440	1.319583e-02	1
FOLR1	744547	182	58	582318	144738	0	3	0	0	50	30	16208514	1.322055e-02	1
PLSCR4	119025	361	-10	745110	193086	0	7	1	0	50	66	21010266	1.329665e-02	1
C12orf74	208773	509	-1	410040	131580	0	5	0	0	50	29	18602658	1.340485e-02	1
TCEAL3	490345	NaN	31	444618	112608	0	5	0	0	50	41	19008414	1.409021e-02	1
LRRC4C	4203	1185	-34	1361700	407286	0	23	4	0	14	22	3940362	1.415589e-02	1
PEX1	750974	369	28	2840904	781524	0	15	1	0	14	9	6634998	1.431309e-02	1
KCNG2	323907	509	-22	941256	347616	0	6	2	0	50	47	20027088	1.459932e-02	1
OR52E2	97256	1024	-11	690642	206244	0	7	0	0	36	50	16468002	1.482915e-02	1
ZFAND2A	774288	346	36	341496	75276	0	4	0	0	50	28	15914448	1.494334e-02	1
ZNF484	599194	463	39	1911888	451962	0	8	0	0	27	12	11460618	1.499692e-02	1
MMP12	468929	506	-21	1063656	267444	0	7	1	0	50	54	23020380	1.515273e-02	1
TTC33	211936	496	-11	585072	153000	0	6	0	0	50	48	17625294	1.527006e-02	1
CPLX4	293564	549	20	370872	79866	0	4	0	0	50	33	22871970	1.560327e-02	1
C20orf118	817783	225	47	482868	135864	0	3	0	0	50	26	22025574	1.560548e-02	1
OSGEPL1	398590	452	25	913410	258876	0	7	0	0	50	37	22520376	1.565197e-02	1
COX17	288657	595	42	148104	37332	0	2	0	0	50	33	16021242	1.573154e-02	1
RC3H1	445943	353	13	2472480	718488	0	9	0	0	31	11	15012666	1.573200e-02	1
KRT5	1280474	464	36	1274490	382500	0	11	1	0	9	13	4354686	1.590742e-02	1
NEUROD6	48298	883	-4	736848	197676	0	8	1	0	50	58	19372860	1.607017e-02	1
PACSIN2	627533	222	56	1108332	269586	0	7	0	0	50	38	18334602	1.615781e-02	1
FUBP1	373296	256	1	1442484	405450	0	5	0	0	22	11	10624626	1.622840e-02	1
C12orf42	568754	897	2	785502	227052	0	5	0	0	50	47	18633870	1.657771e-02	1
LCP1	400791	682	47	1415556	369036	0	14	0	0	11	7	3115080	1.679109e-02	1
ART1	537999	403	23	701964	216036	0	7	1	0	50	32	19292382	1.696062e-02	1
C6	252021	888	-14	2108646	528768	0	15	1	0	50	48	16548174	1.706839e-02	1
OTOP1	178901	584	34	1304172	404226	0	6	0	0	45	20	15900372	1.821688e-02	1
CECR2	424899	390	-46	3134664	903618	0	14	0	0	9	1	3495744	1.832792e-02	1
MYCT1	188249	600	-9	501534	153918	0	5	0	0	50	60	22941738	1.835678e-02	1
LYZL6	703538	424	31	336294	85068	0	4	0	0	50	37	19016676	1.840040e-02	1
TSKU	287129	214	42	714204	264384	0	4	0	0	50	32	15643944	1.841693e-02	1
OR4M2	156689	855	-31	669528	198900	0	10	1	0	14	27	7465788	1.850622e-02	1
KRT4	1781225	288	27	1292238	375768	0	6	0	0	39	15	12114540	1.957651e-02	1
RP1	148553	735	-8	4709034	1242360	0	28	6	0	32	32	12648816	1.965397e-02	1
NOTCH2	429750	510	14	5458428	1470636	0	18	3	0	14	10	5964246	1.982921e-02	1
SLC8A3	527365	409	28	2089062	594252	0	14	4	0	44	29	14550606	2.019369e-02	1
HTR1E	169399	752	-17	775710	232254	0	10	0	0	50	64	19002600	2.026625e-02	1
OR4D11	430021	507	-1	650862	208386	0	6	1	0	50	33	18257796	2.030307e-02	1
APPL2	233879	387	30	1514088	390762	0	7	0	0	50	35	21596562	2.047740e-02	1
C14orf179	227740	582	35	554472	143208	0	5	0	0	50	33	17893044	2.051616e-02	1
SLC7A14	372782	466	24	1649034	499086	0	9	1	0	50	42	25050384	2.069179e-02	1
ZG16B	1717244	210	42	451656	136782	0	4	0	0	50	51	20719872	2.086226e-02	1
RIMS2	198819	1035	-8	3123648	856800	0	21	3	0	16	24	8623386	2.112086e-02	1
CYLD	279624	792	2	2137410	556920	0	9	0	0	30	23	11034666	2.164001e-02	1
C7orf57	127890	364	24	665550	178092	0	7	0	0	50	50	17287776	2.178674e-02	1
SCAND3	239465	576	27	2908224	754596	0	15	1	0	16	10	5853168	2.182748e-02	1
CDK4	1160849	344	39	657900	205020	0	6	0	0	50	40	17341938	2.189822e-02	1
HIST1H2AE	390169	544	57	268668	93942	0	4	0	0	50	25	11915640	2.211767e-02	1
TRAT1	107009	961	-15	432990	100368	0	6	0	0	50	66	19436814	2.240305e-02	1
NDUFB3	644877	205	39	226440	53550	0	3	0	0	50	37	19785042	2.253443e-02	1
FCGR3A	693228	503	23	643518	172584	0	6	0	0	50	37	18392742	2.319960e-02	1
PTH1R	442069	376	41	1303866	383418	0	8	0	0	50	23	17254422	2.326936e-02	1
IL1RAPL1	11003	NaN	14	1555398	402696	0	14	2	0	22	29	9874008	2.356879e-02	1
FSIP1	516737	433	0	1324980	318240	0	6	0	0	50	19	16198722	2.367480e-02	1
OR2T35	141426	710	-10	678096	214200	0	3	0	0	50	65	25791516	2.379051e-02	1
RBM26	161846	521	30	2182086	594864	0	10	1	0	28	23	14718600	2.447487e-02	1
MAGEA5	117300	NaN	-16	262548	85374	0	4	0	0	50	45	17116110	2.451157e-02	1
RYBP	102513	607	32	482868	131274	0	2	0	0	50	29	20004138	2.514039e-02	1
ITGA8	110825	853	-3	2399958	638622	0	17	0	0	16	16	7457220	2.536619e-02	1
SPSB2	2822601	232	32	553554	184518	0	4	1	0	50	39	17760240	2.579250e-02	1
FGF1	293119	481	28	351288	89352	0	3	0	0	50	38	16775532	2.583056e-02	1
C16orf42	1181253	215	38	674730	209304	0	6	1	0	50	29	16000128	2.584948e-02	1
FRG2B	50016	525	-16	610164	170136	0	7	1	0	43	74	17691390	2.585563e-02	1
DCAF16	271201	1073	21	459000	138618	0	5	0	0	50	34	18108162	2.602507e-02	1
HMHB1	142005	404	33	95472	23868	0	2	0	0	50	26	18188640	2.626832e-02	1
SPATA16	222219	577	-15	1287342	319158	0	10	1	0	50	41	16861212	2.648072e-02	1
NBPF7	415110	581	26	950742	236232	0	6	0	0	50	29	17988210	2.668874e-02	1
CD34	320873	450	22	842418	261936	0	5	1	0	50	39	24995916	2.694357e-02	1
KRTAP5-8	586193	626	50	408816	110772	0	4	1	0	31	20	8857782	2.704856e-02	1
CD163	665695	608	13	2562750	682380	0	17	3	0	45	47	15312240	2.740651e-02	1
AICDA	291883	422	15	443088	121482	0	4	0	0	50	27	17878356	2.741430e-02	1
PPAN-P2RY11	1675365	272	15	909738	255204	0	8	2	0	33	20	9664398	2.763285e-02	1
MFN1	408187	600	11	1673820	432072	0	11	3	0	25	19	8376444	2.793282e-02	1
CCDC107	1202125	248	37	606798	190944	0	5	1	0	50	35	17867340	2.802466e-02	1
LOC401052	944872	170	42	255816	75582	0	2	0	0	50	32	19897038	2.804790e-02	1
ZCCHC13	404685	NaN	26	358938	102816	0	3	0	0	50	44	21114918	2.822720e-02	1
STX11	298896	322	23	622404	174420	0	4	0	0	50	30	20688966	2.844640e-02	1
FAM176A	224734	608	8	332316	96390	0	5	0	0	50	47	19963134	2.848563e-02	1
SLC26A7	79500	987	-11	1520208	405756	0	9	2	0	50	77	21263022	2.850315e-02	1
OR4E2	658946	624	20	662184	200736	0	4	0	0	50	39	20343798	2.857269e-02	1
IQUB	89539	779	-21	1780614	444618	0	10	2	0	13	11	6450786	2.923647e-02	1
SH2D1A	216982	NaN	-14	287334	78948	0	5	0	0	50	43	14227776	2.936353e-02	1
RIMS4	942798	168	40	586296	175644	0	6	1	0	36	24	13063446	2.982190e-02	1
KRT78	1781225	288	27	1135872	330174	0	7	0	0	50	22	16217694	2.985161e-02	1
ZNF451	372718	348	26	2402406	573750	0	11	2	0	50	33	20517606	2.987751e-02	1
C2orf57	994385	202	43	827118	265302	0	5	0	0	50	29	19426716	2.994288e-02	1
CNPY3	1143209	203	41	616590	170136	0	3	0	0	50	39	15238800	3.023358e-02	1
RGP1	922448	190	48	928098	293760	0	6	0	0	50	21	18817776	3.051672e-02	1
OCLM	277882	399	-14	99450	24480	0	2	0	0	50	26	15629868	3.054792e-02	1
ZNF610	526380	960	-32	1032138	257652	0	10	2	0	50	59	18664776	3.055391e-02	1
HNRNPL	1989663	219	30	1301724	369036	0	12	2	0	28	30	10011096	3.073067e-02	1
ZNF768	2214934	142	54	1157904	335682	0	7	1	0	50	34	18865206	3.111714e-02	1
RPL36	879991	295	21	238068	66708	0	3	0	0	50	28	17345610	3.122019e-02	1
ZNF883	519671	575	-11	836910	207774	0	7	2	0	28	24	7601346	3.148860e-02	1
CXorf21	81961	NaN	21	659736	174726	0	6	0	0	50	59	19174266	3.179379e-02	1
CSPP1	353616	640	25	2860182	713592	0	12	1	0	43	30	18701496	3.191417e-02	1
SAT1	491139	NaN	46	400554	91494	0	4	0	0	50	44	19432224	3.194075e-02	1
MARCH4	590758	342	27	880974	261936	0	7	0	0	50	34	17843472	3.207249e-02	1
PEX2	66156	757	2	667998	178398	0	5	0	0	14	14	5604084	3.208994e-02	1
TMEM52	1434423	233	27	441864	153000	0	2	0	0	50	27	17272782	3.211939e-02	1
FTL	1927185	211	43	388926	106794	0	3	0	0	50	36	17674560	3.238046e-02	1
PCDH11X	123263	NaN	-21	2975544	870876	0	23	3	0	37	35	10910736	3.340170e-02	1
ZNF706	1084949	371	46	180846	42228	0	3	0	0	50	50	17113662	3.346456e-02	1
TCEAL2	132641	NaN	4	509796	121788	0	5	0	0	50	25	14888736	3.357465e-02	1
SLC19A3	164044	353	-10	1080792	306306	0	8	1	0	50	42	19774026	3.382835e-02	1
SYN2	330718	424	21	1313046	398106	0	5	0	0	17	9	7866036	3.396171e-02	1
SLC30A8	496501	456	8	825894	226134	0	7	0	0	50	43	18857556	3.422653e-02	1
TPD52	211901	353	43	574362	153612	0	3	0	0	50	26	16061940	3.434947e-02	1
GTF2E1	307733	475	11	966042	260406	0	6	1	0	50	42	18019728	3.467590e-02	1
SH3KBP1	340334	NaN	58	1537038	421056	0	7	1	0	25	8	8824734	3.477262e-02	1
GRXCR1	32225	966	18	635256	177174	0	6	0	0	50	55	17614890	3.481164e-02	1
KYNU	48515	369	20	1078344	278460	0	7	2	0	50	54	17775540	3.497356e-02	1
TEX13A	9759	NaN	2	871182	267138	0	9	1	0	50	45	16302150	3.530633e-02	1
BICD1	387398	460	23	2146896	575892	0	10	1	0	50	39	26011530	3.580161e-02	1
EIF4G1	1447013	268	44	3483504	1036728	0	15	2	0	37	32	14431266	3.610144e-02	1
C10orf58	340132	598	-7	509796	141984	0	5	0	0	50	39	13366080	3.665655e-02	1
LBP	563754	350	47	1073142	307530	0	7	1	0	50	33	19663866	3.688985e-02	1
CXCL9	489826	399	43	285498	74358	0	3	0	0	50	34	17941392	3.691785e-02	1
ASPH	423823	377	14	2301120	545598	0	8	1	0	50	26	19348074	3.703954e-02	1
C13orf36	194859	868	-12	223380	74052	0	2	0	0	50	55	23279256	3.720597e-02	1
KLHDC8A	662921	249	41	751536	229806	0	6	0	0	50	45	19923354	3.794527e-02	1
NICN1	1585328	201	32	470322	139230	0	4	0	0	50	35	16329384	3.812858e-02	1
ASB5	134663	504	-4	727056	205632	0	5	1	0	50	49	19882962	3.856003e-02	1
FAM192A	731638	149	48	577116	147186	0	3	0	0	50	22	14839776	3.863316e-02	1
DUPD1	231745	298	44	480420	135558	0	4	1	0	50	27	16965558	3.873592e-02	1
ZNF334	416360	642	19	1531224	358938	0	9	0	0	14	11	4608360	3.926228e-02	1
DEFB114	70183	1258	-7	160650	34884	0	3	0	0	50	62	16744626	3.940431e-02	1
ZNF12	721477	506	39	1567026	369954	0	7	2	0	47	40	19227510	3.946677e-02	1
SERBP1	454341	466	-6	901782	250308	0	6	0	0	50	35	17678538	4.003951e-02	1
IL24	467839	385	39	492660	100368	0	3	0	0	50	35	19475676	4.044231e-02	1
CMKLR1	437015	597	27	805392	231948	0	5	0	0	50	50	21178872	4.081964e-02	1
PTDSS1	219234	671	13	1081404	269892	0	7	0	0	23	13	7129800	4.091126e-02	1
DRD3	418141	589	23	866286	261936	0	5	1	0	50	20	18130194	4.127715e-02	1
SIAH3	820469	632	51	578952	170136	0	4	0	0	50	34	20811366	4.164054e-02	1
ZNF99	83716	1439	-72	2343348	536418	0	28	4	0	33	94	12745818	4.184518e-02	1
HIST1H2BK	227588	622	29	272646	82620	0	5	1	0	28	29	7628580	4.188666e-02	1
CYP4A11	492091	578	5	1153008	321300	0	9	0	0	26	29	10463364	4.226791e-02	1
MRPL52	1165302	225	35	303858	57834	0	3	0	0	50	22	14510214	4.237591e-02	1
RPL18	1597109	242	31	417078	129132	0	2	0	0	50	35	17862750	4.247365e-02	1
PON1	134258	327	-2	796518	215118	0	7	1	0	17	16	7721910	4.260708e-02	1
IFNGR1	117339	309	35	1082322	290088	0	5	0	0	11	5	3844278	4.285423e-02	1
AK5	484699	536	-8	1271430	326808	0	7	1	0	49	30	13325688	4.305560e-02	1
PSMA1	366243	381	-3	657288	169830	0	4	0	0	50	47	18031968	4.310399e-02	1
RTN4IP1	223177	271	40	876384	246330	0	4	0	0	50	28	16564698	4.349010e-02	1
HLA-A	983517	596	36	804474	231030	0	15	4	0	2	11	1181466	4.365876e-02	1
ZFAND3	303392	630	32	511938	134334	0	5	0	0	50	29	13978386	4.371602e-02	1
POLR2G	2405109	248	44	397800	104346	0	3	0	0	50	40	16987284	4.380338e-02	1
IDO1	11280	520	7	904230	241434	0	5	0	0	27	20	10424196	4.423834e-02	1
CXorf48	228366	NaN	23	586296	163710	0	3	0	0	50	42	16668738	4.427089e-02	1
KRTAP1-1	977588	404	10	389844	102204	0	3	0	0	50	38	12271518	4.442625e-02	1
OR8I2	9992	1007	-32	657900	197676	0	8	2	0	12	33	7351650	4.455246e-02	1
RXRG	291474	623	-10	1059678	301716	0	7	0	0	40	31	15261750	4.479518e-02	1
RHOA	1623187	201	33	434214	114750	0	4	0	0	50	38	16856928	4.483110e-02	1
SFTPC	587455	196	50	433908	133416	0	3	0	0	50	32	17266050	4.546479e-02	1
UBQLN3	99343	946	-2	1372104	438192	0	9	2	0	50	63	18611838	4.578263e-02	1
ARMCX2	300391	NaN	31	1310904	432378	0	7	0	0	17	8	6365412	4.589987e-02	1
CCDC89	325720	554	-19	816714	216036	0	6	0	0	47	44	20772504	4.594171e-02	1
STC1	321715	555	14	543456	150552	0	4	1	0	39	34	14327226	4.608815e-02	1
SAMD10	1152034	208	48	438804	134946	0	3	0	0	50	38	20669688	4.625847e-02	1
MED11	1272092	222	28	257958	76194	0	3	0	0	50	41	20536884	4.661359e-02	1
PGBD2	113516	547	-2	1291626	348840	0	8	0	0	43	41	18758106	4.673115e-02	1
MARCH7	363925	374	28	1544382	430236	0	7	0	0	19	10	7931214	4.692424e-02	1
OR6C74	411183	816	-1	662796	198288	0	3	0	0	50	35	16763904	4.699778e-02	1
EPCAM	806315	246	37	712368	184518	0	5	1	0	50	37	17612748	4.710418e-02	1
VPS33B	753718	413	31	1418616	364140	0	6	0	0	50	36	19687734	4.715433e-02	1
DOPEY1	151511	697	7	5461182	1466046	0	20	2	0	9	6	4903344	4.721387e-02	1
IL26	325920	623	5	395352	94860	0	4	0	0	50	43	18872856	4.742003e-02	1
KRTAP4-9	NaN	NaN	NaN	461754	119340	0	5	0	0	50	92	34196724	4.761116e-02	1
IFI27L1	200295	605	47	231642	75888	0	4	0	0	50	42	16541748	4.771516e-02	1
ZNF510	327128	491	14	1540404	358020	0	7	1	0	50	31	16325406	4.781926e-02	1
PPBP	230379	408	2	283050	81396	0	2	0	0	50	44	20346246	4.823981e-02	1
LNP1	376655	410	13	404226	99756	0	3	0	0	50	53	21793320	4.834544e-02	1
HIST1H2AH	227588	622	29	263466	93636	0	4	0	0	50	44	14791428	4.842105e-02	1
CLEC4D	321790	564	13	498168	115056	0	3	0	0	50	40	18655596	4.899786e-02	1
OR2G6	112460	903	-20	665550	207468	0	7	1	0	50	54	18990666	4.914405e-02	1
NKAP	772178	NaN	38	925038	250002	0	6	0	0	50	44	19419372	4.936744e-02	1
SAMHD1	817783	225	47	1423206	362304	0	5	0	0	50	26	22025574	4.958194e-02	1
CNTROB	1794630	337	33	2021436	596700	0	9	0	0	18	9	7332372	4.966656e-02	1
OR7D2	311030	471	-63	658206	203796	0	5	1	0	50	69	23581584	4.990618e-02	1
SOS2	778308	166	46	2976768	776934	0	11	2	0	50	20	17460360	5.004647e-02	1
RIPPLY2	108781	870	-22	290394	75888	0	3	0	0	50	58	17699958	5.070556e-02	1
TM7SF4	40736	1032	14	1009800	298350	0	8	1	0	50	64	20875932	5.076630e-02	1
CCNB1IP1	393743	401	-18	615060	161568	0	4	0	0	50	31	16467084	5.081263e-02	1
