gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
NIPBL	341972	479	11	3996206	1033438	0	26	3	0	12	8	3462318	2.039582e-03	3.847059e-01
RDX	137601	158	10	849526	200402	0	8	2	0	50	31	11972710	2.114045e-03	3.932971e-01
LUZP4	226836	NaN	8	442320	114072	0	5	0	0	50	33	12994896	2.126832e-03	3.932971e-01
DYRK1A	314682	366	47	1117052	293134	0	11	1	0	32	20	6800864	2.260179e-03	4.129291e-01
SH3BGR	294735	503	5	345902	88270	0	4	0	0	50	31	11908690	2.285035e-03	4.129291e-01
CBX5	753625	205	59	279942	64602	0	5	0	0	50	23	10884758	2.298672e-03	4.129291e-01
NRAS	600650	472	11	272958	70422	0	7	0	0	50	31	11460162	2.365403e-03	4.209079e-01
GOLT1A	557652	370	34	185852	55678	0	3	0	0	50	27	12006078	2.427695e-03	4.279551e-01
UPF3B	762240	NaN	61	708876	160632	0	12	1	0	50	18	10791056	2.478410e-03	4.328498e-01
SYCP1	601139	601	2	1457134	320876	0	7	1	0	49	20	13120802	2.514120e-03	4.350580e-01
COL8A1	226950	419	-2	962434	342992	0	8	0	0	10	2	2445370	2.596875e-03	4.452932e-01
ITGA10	NaN	NaN	NaN	1612528	495476	0	12	0	0	10	4	3122430	2.717573e-03	4.597868e-01
RG9MTD1	549735	614	11	566480	141232	0	6	1	0	50	31	11642328	2.753957e-03	4.597868e-01
DCDC2	362257	711	-12	729634	183524	0	7	1	0	50	33	10833154	2.762321e-03	4.597868e-01
TCF7	694434	227	60	613816	175376	0	5	0	0	50	21	9979748	2.778904e-03	4.597868e-01
ADAM9	389317	428	22	1177774	303998	0	7	1	0	50	36	14594232	2.851643e-03	4.653155e-01
HIST1H2BD	398813	636	53	173824	52574	0	6	0	0	50	18	7431946	2.861658e-03	4.653155e-01
CWF19L2	147499	853	-10	1301740	301670	0	13	1	0	50	64	15334924	2.906143e-03	4.685101e-01
FMR1	96476	NaN	-6	949436	193030	0	9	0	0	50	25	12447040	2.950697e-03	4.716615e-01
MS4A13	337606	859	15	219220	59558	0	4	0	0	50	30	9741904	2.981928e-03	4.726481e-01
KRT1	1441383	464	29	882312	263646	0	7	1	0	42	20	9851126	3.053893e-03	4.800211e-01
SH3GLB1	315130	393	-12	522248	135412	0	7	0	0	50	21	10245528	3.163592e-03	4.931544e-01
PIK3R3	1116382	318	20	673374	156558	0	5	0	0	50	26	13234292	3.223306e-03	4.956272e-01
OTUD7B	1115711	451	51	1162836	336396	0	10	0	0	50	39	12506598	3.232009e-03	4.956272e-01
CEP170	180288	1024	0	2217420	611682	0	18	3	0	26	8	5534626	3.271774e-03	4.969288e-01
CWC15	305262	504	-10	333098	81868	0	4	0	0	50	42	13245544	3.293187e-03	4.969288e-01
TMEM81	655446	431	37	343380	103596	0	5	0	0	50	33	10775148	3.497918e-03	5.135011e-01
DNAJC11	623016	259	34	793266	220578	0	7	0	0	50	23	10012922	3.507800e-03	5.135011e-01
COX19	765060	346	34	136964	27742	0	3	0	0	50	21	11368012	3.529148e-03	5.135011e-01
TMEM55A	104917	935	1	359288	105148	0	7	1	0	18	12	3001956	3.536906e-03	5.135011e-01
FAAH2	91305	NaN	-6	745542	208356	0	6	0	0	50	25	11733120	3.582414e-03	5.135011e-01
RBP5	2422791	224	38	195164	50440	0	4	0	0	50	15	9671094	3.587762e-03	5.135011e-01
KRT9	1494501	323	11	855346	251618	0	8	2	0	20	14	5970350	3.607284e-03	5.135011e-01
RCSD1	520615	405	14	572882	169168	0	5	0	0	50	23	11460162	3.620807e-03	5.135011e-01
VIT	577288	323	-8	1026842	291388	0	18	0	0	14	10	2978482	3.667389e-03	5.162260e-01
RAB40AL	208589	NaN	36	373838	114460	0	6	0	0	50	28	8800228	3.941696e-03	5.507279e-01
JAG1	165910	431	-28	1756864	429710	0	13	1	0	18	18	7021248	4.027940e-03	5.586397e-01
FRA10AC1	471978	399	17	485970	94866	0	5	1	0	50	25	10908232	4.071842e-03	5.606064e-01
OR6C75	667726	802	-14	420786	125130	0	5	1	0	20	14	4864550	4.158023e-03	5.655173e-01
ZFHX4	72333	731	8	4960774	1377788	0	34	10	0	50	42	14712766	4.167475e-03	5.655173e-01
PLOD3	1022626	258	39	1031498	300700	0	6	0	0	50	16	10738288	4.299236e-03	5.715060e-01
LARP7	252277	692	39	844094	201760	0	7	1	0	50	36	11100098	4.301385e-03	5.715060e-01
FRG1	49764	1059	-15	384896	87106	0	5	1	0	23	19	5319674	4.302505e-03	5.715060e-01
KRT76	1444461	422	38	882700	252782	0	9	0	0	50	33	12192706	4.344827e-03	5.730918e-01
PIAS3	NaN	NaN	NaN	864464	265198	0	7	1	0	50	52	21869814	4.464663e-03	5.848089e-01
CASD1	446033	469	3	1145376	287508	0	6	0	0	50	19	10228068	4.608542e-03	5.994919e-01
KRTAP4-9	NaN	NaN	NaN	292746	75660	0	6	0	0	50	51	21680276	4.680063e-03	6.030915e-01
ADD3	349258	424	3	998906	268108	0	9	0	0	50	34	11543970	4.700162e-03	6.030915e-01
BCL9	NaN	NaN	NaN	1908766	596744	0	12	4	0	50	55	22201360	4.869137e-03	6.205518e-01
C11orf88	401074	326	18	286150	71780	0	3	0	0	50	13	11013186	5.205788e-03	6.554304e-01
SELPLG	448698	280	40	522054	186240	0	5	0	0	50	17	10411010	5.235461e-03	6.554304e-01
OR2M7	18846	936	-35	421950	123966	0	7	1	0	22	13	3818890	5.269235e-03	6.554304e-01
LRRC8C	300032	514	7	1100950	307490	0	6	0	0	46	24	10879908	5.314734e-03	6.554304e-01
FBN2	226750	605	9	4206890	1028200	0	22	3	0	10	4	3456498	5.316554e-03	6.554304e-01
PRPF4B	182705	353	18	1426676	367048	0	9	0	0	14	2	3098956	5.433533e-03	6.592420e-01
KCMF1	926772	202	23	531366	149574	0	6	1	0	50	20	9607074	5.435864e-03	6.592420e-01
SCLT1	98655	645	8	1012098	237456	0	8	0	0	13	8	3544574	5.452325e-03	6.592420e-01
TAB2	431448	177	42	955062	270630	0	9	1	0	50	25	9600866	5.562202e-03	6.620702e-01
INO80E	NaN	NaN	NaN	337172	106894	0	4	0	0	50	51	21711510	5.576992e-03	6.620702e-01
AGXT	1187158	297	30	543006	166452	0	5	0	0	50	21	11498380	5.585459e-03	6.620702e-01
B4GALT3	728669	234	37	528068	173824	0	6	1	0	50	25	12276708	5.666461e-03	6.620702e-01
GPS2	1911735	206	36	472390	124742	0	11	1	0	3	2	611294	5.680193e-03	6.620702e-01
WIPF2	1491292	165	30	584134	202148	0	6	0	0	50	19	11048106	5.715630e-03	6.620702e-01
ZC3H13	576966	679	49	2183470	586268	0	14	1	0	32	12	5793422	5.758643e-03	6.620702e-01
LHX1	625114	462	21	559496	161602	0	6	0	0	50	22	11291382	5.854512e-03	6.620702e-01
C4orf17	331308	847	9	509250	137934	0	5	0	0	50	28	10131456	5.865186e-03	6.620702e-01
CRIPAK	1018381	507	41	585880	194582	0	5	1	0	50	33	13326636	5.883758e-03	6.620702e-01
SPANXC	23523	NaN	-15	139680	36084	0	3	0	0	50	50	12085618	5.903088e-03	6.620702e-01
DDX17	1313632	177	31	1015784	290806	0	7	0	0	21	11	5427344	5.909723e-03	6.620702e-01
HLA-DRB5	1070559	595	14	374420	104566	0	7	0	0	50	21	12380886	5.941410e-03	6.620702e-01
PASD1	153115	NaN	3	1103860	282464	0	9	0	0	50	26	12071844	5.987874e-03	6.620702e-01
CST1	160568	881	-48	198462	55290	0	3	0	0	50	26	8655892	6.027069e-03	6.620702e-01
PPP2R5A	485902	298	16	705190	173048	0	4	0	0	50	17	10883206	6.037328e-03	6.620702e-01
LOXL3	1019591	315	50	1049540	298372	0	8	2	0	50	26	11899378	6.158568e-03	6.714619e-01
SPANXN1	2363	NaN	-22	106506	23280	0	3	0	0	50	44	13566614	6.312544e-03	6.777167e-01
CTSD	NaN	NaN	NaN	566092	173630	0	5	0	0	50	51	21778246	6.321794e-03	6.777167e-01
DSTN	568191	347	-5	238426	58394	0	3	0	0	50	35	10845182	6.323727e-03	6.777167e-01
PRH2	NaN	NaN	NaN	228726	71586	0	5	0	0	50	51	21676202	6.402028e-03	6.801895e-01
NFE2L1	1205950	255	20	1039840	319130	0	6	2	0	50	27	14342032	6.428590e-03	6.801895e-01
POU6F2	180662	897	4	939154	292358	0	11	2	0	25	13	4650374	6.454985e-03	6.801895e-01
CALD1	390559	513	17	1165552	283046	0	11	0	0	43	26	10593370	6.550953e-03	6.864670e-01
NUPL2	509506	218	23	587432	166840	0	4	0	0	50	13	9658678	6.648974e-03	6.928892e-01
RBM27	394957	229	31	1487010	412056	0	10	1	0	19	10	4419902	6.715611e-03	6.959882e-01
ILK	424523	491	17	650676	170526	0	6	0	0	35	19	8335986	6.850586e-03	7.039557e-01
MAGEC1	17504	NaN	-11	1541330	457258	0	14	2	0	30	35	11966308	6.867133e-03	7.039557e-01
NDUFA10	271696	569	17	513130	130562	0	4	0	0	50	25	15165950	7.011786e-03	7.148989e-01
BTRC	649315	421	27	860196	230472	0	8	0	0	8	1	1744836	7.076215e-03	7.175891e-01
GOT1L1	660779	379	37	530978	142396	0	5	0	0	50	34	14095652	7.322548e-03	7.385984e-01
FAM151A	723136	415	20	790744	251036	0	6	0	0	50	34	12615044	7.362350e-03	7.386630e-01
UBL4A	2163759	NaN	42	216698	67318	0	5	0	0	50	21	12044878	7.412206e-03	7.397303e-01
RSBN1L	262077	795	25	1173894	322428	0	16	0	0	28	24	6016134	7.555344e-03	7.500468e-01
CLEC4A	142724	300	23	345126	82062	0	5	0	0	26	18	6180840	7.714569e-03	7.618440e-01
C1orf112	212980	614	8	1221618	321846	0	10	1	0	50	28	12197750	7.812754e-03	7.644882e-01
TLE1	36728	629	-33	1085818	304580	0	12	2	0	25	20	4615066	7.822406e-03	7.644882e-01
KIAA1217	136799	839	-15	2681274	759510	0	18	3	0	50	50	13208684	8.038921e-03	7.815986e-01
UBE2E3	114904	888	11	296238	78570	0	4	1	0	50	31	11368982	8.102117e-03	7.837033e-01
ASMTL	NaN	NaN	NaN	902488	262094	0	8	2	0	50	53	21866710	8.180319e-03	7.872305e-01
ZNF93	525535	761	-55	877462	213788	0	9	0	0	50	29	8912360	8.399424e-03	8.042128e-01
EIF2A	436939	347	24	837110	217474	0	7	1	0	50	21	10318666	8.514813e-03	8.111434e-01
LZTR1	577297	192	58	1184564	330964	0	14	1	0	50	32	11446388	8.634008e-03	8.132145e-01
CNIH	399536	371	17	210684	52380	0	3	0	0	50	26	11821778	8.652908e-03	8.132145e-01
OR5H1	200002	811	-15	424084	122996	0	8	0	0	50	37	11491978	8.665895e-03	8.132145e-01
TCP1	648197	420	22	779298	218832	0	7	1	0	50	39	13591640	8.840868e-03	8.181436e-01
RAB4A	285692	361	9	317578	81092	0	3	0	0	50	30	12951052	8.881891e-03	8.181436e-01
BRAF	305191	616	25	1076312	303610	0	8	0	0	50	35	12923892	8.912155e-03	8.181436e-01
PSIP1	200332	583	6	792102	184494	0	8	1	0	50	31	11315438	8.921100e-03	8.181436e-01
ZMYM2	329235	391	43	1966578	492954	0	13	1	0	5	2	1616408	8.935298e-03	8.181436e-01
HS1BP3	580167	278	28	542036	159274	0	5	1	0	50	25	10751286	9.080390e-03	8.274121e-01
PPFIA2	20298	1132	-25	1795082	473554	0	15	2	0	42	34	11497216	9.244452e-03	8.352324e-01
KLHDC5	349689	387	11	683850	205446	0	7	1	0	48	40	13230800	9.254776e-03	8.352324e-01
ZC3H12B	321325	NaN	10	1156628	315250	0	8	1	0	32	17	8197470	9.363212e-03	8.370713e-01
BMF	884609	226	39	268302	61692	0	3	0	0	50	36	11531360	9.363909e-03	8.370713e-01
SLC24A1	501873	240	44	662898	175182	0	8	1	0	50	31	10701622	9.449774e-03	8.407624e-01
SEMG2	842540	324	25	820620	203118	0	9	1	0	50	47	12431714	9.512681e-03	8.423858e-01
CDKAL1	132584	883	10	827216	218056	0	7	0	0	50	29	11653386	9.667579e-03	8.499945e-01
CENPP	558433	574	45	413414	108640	0	4	0	0	50	26	11052374	9.688730e-03	8.499945e-01
ZNF486	375734	904	-57	661540	157916	0	6	0	0	50	30	9685644	9.873331e-03	8.539852e-01
LDLRAP1	562107	424	19	437082	121056	0	4	1	0	50	25	11352298	9.917693e-03	8.539852e-01
C1S	2495896	211	52	970970	257632	0	7	2	0	31	12	5956576	9.919189e-03	8.539852e-01
TCEAL3	490345	NaN	31	281882	71392	0	5	1	0	8	3	1855804	9.935806e-03	8.539852e-01
NBPF10	NaN	NaN	NaN	5122182	1276326	0	26	4	0	50	55	22880942	1.000084e-02	8.539852e-01
FAM157B	NaN	NaN	NaN	526128	160050	0	4	0	0	50	51	21764666	1.000587e-02	8.539852e-01
ADAM28	55817	565	5	1162836	275868	0	8	1	0	26	25	8687514	1.013869e-02	8.600088e-01
SULT6B1	545763	253	35	389358	90210	0	4	0	0	50	42	12278066	1.016764e-02	8.600088e-01
DDX42	1259976	346	12	1323080	355990	0	12	2	0	50	43	13774970	1.024715e-02	8.628653e-01
USP39	1158965	170	43	801608	215728	0	6	1	0	50	19	10715202	1.051554e-02	8.815292e-01
CDHR3	337002	408	29	1238884	349976	0	6	0	0	15	7	4570834	1.060813e-02	8.842732e-01
PTMA	1003689	202	24	170526	34338	0	2	0	0	50	27	11269848	1.068257e-02	8.842732e-01
OR2T12	18846	936	-35	428352	131532	0	6	0	0	50	33	10904352	1.068891e-02	8.842732e-01
RBM39	1401606	125	51	765912	198462	0	6	0	0	47	21	12569454	1.077332e-02	8.873636e-01
ACRC	848605	NaN	39	997742	238426	0	13	2	0	50	23	8412228	1.120814e-02	9.141858e-01
HNRNPC	730651	357	37	438052	114266	0	4	0	0	50	41	12836204	1.123874e-02	9.141858e-01
C20orf112	677178	310	61	603340	175958	0	5	0	0	50	19	9509104	1.124436e-02	9.141858e-01
SPDYE4	NaN	NaN	NaN	340276	88076	0	4	0	0	50	51	21692692	1.142987e-02	9.229340e-01
GNAZ	NaN	NaN	NaN	485582	138322	0	5	1	0	50	52	21742938	1.144982e-02	9.229340e-01
H2AFY2	484729	425	25	520696	149186	0	5	1	0	50	28	11916256	1.159004e-02	9.271213e-01
TMCO3	768219	318	50	935274	276450	0	7	2	0	50	27	9707178	1.164996e-02	9.271213e-01
IL5	713465	320	66	190314	53544	0	2	0	0	50	20	10759822	1.166443e-02	9.271213e-01
ATF7IP	339265	882	12	1739210	512548	0	12	0	0	8	4	2123136	1.169838e-02	9.271213e-01
OCM	2208864	358	32	162572	37636	0	2	0	0	50	27	11400798	1.211519e-02	9.561371e-01
ZNF449	255033	NaN	36	727888	187598	0	5	1	0	50	30	10078300	1.217621e-02	9.569487e-01
KIAA0391	586870	321	38	817322	216310	0	6	1	0	50	28	11755818	1.241226e-02	9.685267e-01
ISG20L2	1851672	180	37	482866	139874	0	4	1	0	17	8	3954496	1.242623e-02	9.685267e-01
OR52B6	128694	895	9	446588	138904	0	4	0	0	50	30	11664444	1.269717e-02	9.855717e-01
SOX17	240943	554	-8	549990	176928	0	7	0	0	50	38	11867562	1.280569e-02	9.899221e-01
POTEC	NaN	NaN	NaN	785506	185852	0	8	2	0	26	14	6494732	1.302480e-02	1
SRPR	385871	426	29	892982	252976	0	7	2	0	50	24	12448010	1.327511e-02	1
OR6P1	NaN	NaN	NaN	421756	132890	0	5	0	0	50	51	21737506	1.379110e-02	1
SEMA4F	964055	364	41	1038676	337754	0	9	1	0	50	33	11980470	1.379994e-02	1
AKT1	711772	247	36	691610	178480	0	7	1	0	50	18	10261630	1.381505e-02	1
SLC18A2	202102	624	-0	730604	203506	0	5	0	0	43	17	9609790	1.386911e-02	1
WDR55	774470	356	31	530008	154424	0	4	0	0	50	28	11327272	1.393243e-02	1
UPF3A	612511	283	46	675508	179450	0	4	0	0	50	24	11822166	1.404264e-02	1
MRPS33	354283	679	10	152096	39382	0	3	0	0	50	51	12573916	1.426642e-02	1
EP300	1167197	154	42	3360662	925768	0	19	0	0	2	1	1305814	1.439637e-02	1
OR6K3	175690	966	2	427576	122996	0	4	0	0	22	15	5602526	1.449443e-02	1
SATB1	67460	883	-6	1066418	290806	0	9	0	0	7	3	2329940	1.455434e-02	1
OR5H15	200002	811	-15	424472	122608	0	6	0	0	50	37	11491978	1.463206e-02	1
RHPN2	458398	356	-12	964374	268884	0	12	3	0	29	20	6634800	1.465556e-02	1
FBXO48	212087	617	30	223100	53932	0	3	0	0	50	24	9515312	1.488096e-02	1
EVI2B	NaN	NaN	NaN	604310	181972	0	4	0	0	50	51	21786588	1.504005e-02	1
FOXP2	42204	828	-13	1104636	279942	0	8	2	0	50	66	15326776	1.510561e-02	1
FAM18A	258562	356	36	307878	80898	0	3	0	0	50	26	9823772	1.512107e-02	1
DMAP1	962892	211	29	652616	191284	0	6	1	0	50	19	11495082	1.523842e-02	1
XPOT	466767	402	-15	1380310	356960	0	7	1	0	50	30	11449298	1.542764e-02	1
YY1	412002	237	37	573076	160826	0	4	0	0	50	18	10542736	1.572670e-02	1
DOCK3	395621	756	25	2907866	760480	0	16	2	0	21	15	6610356	1.585139e-02	1
ITSN2	380538	378	37	2455070	628948	0	11	1	0	50	29	11144718	1.610828e-02	1
SLC17A5	713348	132	31	691416	197880	0	6	0	0	50	35	11452014	1.615364e-02	1
DHX37	1085697	229	46	1606126	477434	0	8	2	0	50	13	11295650	1.622081e-02	1
