gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
CTSA	725555	209	59	296622	82215	0	4	0	0	50	8	4406724	2.327078e-04	1.625680e-01
TPRX1	881316	336	39	218376	83430	0	6	1	0	50	12	5120496	2.620008e-04	1.764950e-01
OPRD1	765350	208	27	205902	67959	0	7	0	0	50	7	4832298	4.166611e-04	2.632638e-01
CD7	2856070	193	24	131787	46818	0	4	0	0	50	5	4517370	4.226971e-04	2.632638e-01
TTLL11	285948	541	24	467289	142884	0	10	0	0	28	6	2969946	4.326782e-04	2.632638e-01
LATS2	446900	192	41	616086	183627	0	15	0	0	50	12	3997674	4.963780e-04	2.925838e-01
KIAA0040	NaN	NaN	NaN	58077	14823	0	4	0	0	50	36	9035307	6.827655e-04	3.902522e-01
HOXB1	946208	524	29	169209	52893	0	4	0	0	50	13	3996459	1.001054e-03	5.553493e-01
SBK2	1094560	399	4	190188	65934	0	8	1	0	50	12	3391713	1.147787e-03	6.185587e-01
IRF5	845100	361	49	295812	87399	0	25	6	0	1	6	107649	1.203230e-03	6.304256e-01
DGKB	24487	1141	-13	490941	122391	0	9	0	0	5	7	1142181	1.386750e-03	7.069424e-01
ECHS1	386585	472	13	173907	45522	0	5	0	0	50	13	4485213	1.503896e-03	7.464865e-01
PTEN	259678	300	34	245268	57024	0	7	1	0	50	12	4149630	1.767794e-03	8.549776e-01
AR	106188	NaN	-7	527472	156087	0	10	0	0	43	19	4325805	1.871627e-03	8.825658e-01
NUDT11	118616	NaN	31	94041	27459	0	3	0	0	50	13	4972023	1.954447e-03	8.991412e-01
OR4C13	11675	1171	-40	176094	50868	0	5	0	0	50	30	4783050	2.664655e-03	1
TMEM184A	595899	243	38	237735	71361	0	3	0	0	50	12	5029290	2.872537e-03	1
SOX9	159643	606	-41	289008	84726	0	5	0	0	50	28	5147631	2.882698e-03	1
HSPBP1	1035412	209	5	204930	64314	0	3	0	0	50	11	3913434	3.405375e-03	1
PRIMA1	311378	676	19	88857	27297	0	2	0	0	50	21	5630553	3.655829e-03	1
PIK3CA	401889	613	11	639414	159327	0	10	0	0	50	16	4968054	3.767265e-03	1
NRAS	600650	472	11	113967	29403	0	8	1	0	10	5	768690	3.859147e-03	1
FAM123B	57924	NaN	2	639414	189702	0	5	0	0	38	21	4761099	3.865805e-03	1
HDGFRP2	2094827	278	40	395442	110484	0	4	0	0	50	18	4840155	3.885728e-03	1
AGPAT2	1918290	190	56	158922	49815	0	2	0	0	50	4	4466259	4.403071e-03	1
ST8SIA6	514060	523	-4	232551	65124	0	4	1	0	50	14	5100813	4.407049e-03	1
MEF2A	197556	416	12	322542	89586	0	3	0	0	50	14	5171769	4.616294e-03	1
KRTAP4-3	996799	468	-7	115020	27864	0	15	2	0	8	2	225504	4.668953e-03	1
KIAA1211	460708	489	17	700326	207036	0	7	3	0	37	12	3150414	4.761969e-03	1
TYW3	104029	1055	-14	157626	37746	0	3	0	0	50	27	6083667	5.245718e-03	1
NTSR2	219483	336	21	225261	77760	0	7	0	0	50	12	4646160	5.464461e-03	1
OVGP1	397926	461	18	390258	114939	0	6	0	0	50	18	4834647	5.507106e-03	1
MEX3C	146631	570	45	360369	121743	0	5	0	0	17	5	1950075	5.594939e-03	1
SLCO6A1	132386	647	-12	421200	116316	0	6	1	0	50	22	5496012	5.652674e-03	1
CDK8	96507	578	22	281394	69741	0	6	0	0	50	12	4561029	5.732712e-03	1
ETNK2	557652	370	34	227367	61560	0	4	0	0	50	4	5012847	5.863444e-03	1
FAM171B	264318	538	-9	475146	134541	0	8	3	0	50	22	4839993	6.133010e-03	1
LCE2B	169158	818	24	63585	18306	0	2	0	0	50	14	4592457	6.307116e-03	1
MRPL13	223063	877	-16	109026	27297	0	2	0	0	50	13	5505327	6.493702e-03	1
FAM46A	121389	396	-18	253206	71685	0	3	1	0	50	17	4397247	7.216903e-03	1
CCDC141	163273	839	12	520506	129762	0	6	1	0	50	11	4274694	7.768928e-03	1
WDHD1	752481	255	35	675459	172611	0	5	0	0	50	11	5060637	8.026048e-03	1
TSKS	1699718	192	47	338985	104004	0	4	0	0	50	10	4476546	8.045820e-03	1
ADAD2	582429	364	12	372276	122958	0	8	1	0	50	17	5390955	8.605346e-03	1
FAM109A	473383	479	42	142479	51192	0	2	0	0	50	11	5007258	8.643125e-03	1
FAM196B	NaN	NaN	NaN	303993	88695	0	6	0	0	50	36	9109179	8.716420e-03	1
KRT3	1444461	422	38	358749	108054	0	5	0	0	50	17	5090769	1.006755e-02	1
C12orf59	397577	398	18	93798	28674	0	3	0	0	50	11	4872636	1.048309e-02	1
OR2T4	104321	936	-39	197721	56700	0	4	0	0	50	15	4149873	1.053978e-02	1
TNFSF4	293612	492	-1	106920	29160	0	3	0	0	50	14	5722245	1.056452e-02	1
CRX	881316	336	39	167589	54027	0	3	0	0	50	12	5120496	1.059892e-02	1
FGF13	14292	NaN	-5	195048	50139	0	4	0	0	50	16	4326453	1.077380e-02	1
HSD17B1	1884163	177	38	183141	61560	0	5	0	0	50	10	5421249	1.106318e-02	1
RGS8	650082	702	23	124902	32562	0	2	0	0	50	8	4485456	1.134741e-02	1
KRTAP20-2	28000	1055	-80	36936	10935	0	2	0	0	50	31	3628476	1.150480e-02	1
OR7E24	398878	582	-50	191484	56376	0	4	0	0	50	29	7077375	1.166370e-02	1
KLRG2	568414	428	26	227205	76059	0	5	0	0	50	11	5149494	1.214496e-02	1
CCDC66	178940	477	24	574209	135594	0	5	0	0	38	7	3219102	1.262706e-02	1
ADCK5	2284602	200	32	335016	102627	0	3	1	0	50	16	4880736	1.293989e-02	1
TGIF1	444864	153	17	235467	78489	0	3	0	0	50	14	5624883	1.296259e-02	1
ATP6V1G1	288977	221	10	71037	17658	0	2	0	0	50	14	4509756	1.311074e-02	1
MCHR1	726133	165	54	233604	75735	0	4	1	0	50	10	4550013	1.318103e-02	1
KLHL30	428658	356	29	325458	103437	0	8	1	0	44	18	4017195	1.453987e-02	1
ZNF717	NaN	NaN	NaN	540108	130572	0	4	0	0	50	36	9151056	1.471132e-02	1
ADH5	192327	549	11	219996	61641	0	3	0	0	50	15	5188698	1.482511e-02	1
DNAJC24	83554	879	-19	91935	21303	0	4	0	0	50	22	4811157	1.576280e-02	1
ALX4	301098	575	9	233037	70227	0	6	1	0	50	13	4729266	1.601602e-02	1
PCBP1	686152	156	52	197964	62289	0	5	0	0	43	8	3233115	1.692974e-02	1
KCNJ6	253563	541	36	244377	67635	0	4	0	0	50	10	3909222	1.747834e-02	1
IL28A	1838894	286	29	115749	36612	0	2	0	0	50	13	5247342	1.750646e-02	1
PHF14	139683	990	-2	533061	130815	0	5	0	0	50	10	4457592	1.768291e-02	1
KLHDC2	642923	342	12	247617	60750	0	2	0	0	50	18	6186942	1.787616e-02	1
SPAG7	1416161	231	30	138672	33858	0	2	0	0	50	5	4250475	1.841622e-02	1
ZNF233	618477	671	-31	399330	93717	0	3	0	0	50	8	4110264	1.844790e-02	1
TMEFF1	238688	591	-11	228015	58482	0	2	1	0	50	10	4393602	1.848645e-02	1
RUNX2	54989	416	8	302373	89343	0	3	0	0	50	8	4747005	1.852219e-02	1
PTPRQ	NaN	NaN	NaN	1257363	333801	0	11	1	0	50	37	9354285	1.858889e-02	1
SHKBP1	820124	226	40	406863	126279	0	3	0	0	50	14	4819905	1.883086e-02	1
PPP3R1	204289	594	23	105948	23571	0	2	0	0	50	16	4891671	1.889043e-02	1
RUNX1T1	5155	1075	-30	354051	99387	0	5	0	0	50	29	5737959	1.908659e-02	1
SYT8	916434	481	33	226314	75006	0	5	0	0	50	12	4844853	1.961527e-02	1
C3orf36	548078	520	28	88614	32400	0	3	0	0	50	17	5030019	2.072096e-02	1
ELF3	751933	168	31	221049	57915	0	2	0	0	50	12	4591323	2.126430e-02	1
MN1	107535	256	-110	728109	235872	0	5	0	0	50	17	6299370	2.134592e-02	1
ZNF219	937278	320	20	391635	139320	0	3	0	0	50	11	4431105	2.201273e-02	1
ZMYM1	767910	390	22	672462	169533	0	6	1	0	50	7	7396434	2.241957e-02	1
NCOR2	1239461	472	37	1443744	440235	0	8	5	0	50	17	4803543	2.352497e-02	1
GABRG1	36353	926	-2	275886	71604	0	3	0	0	50	13	4957686	2.375617e-02	1
POLD4	1269888	177	51	64152	17496	0	1	0	0	50	3	4709583	2.382950e-02	1
TCF7L2	156660	435	-9	408159	111375	0	5	1	0	50	22	4358448	2.436730e-02	1
RTKN2	111669	382	9	364095	91773	0	3	0	0	50	13	5094171	2.505078e-02	1
SHQ1	140728	510	21	340929	90153	0	3	0	0	50	8	4485942	2.571529e-02	1
CLEC2B	295505	634	25	92259	20979	0	2	0	0	50	18	4828977	2.575795e-02	1
PROM1	174831	435	37	518886	137700	0	4	1	0	50	14	4982634	2.608405e-02	1
UBQLNL	99343	946	-2	270621	76383	0	3	0	0	50	11	4926663	2.643696e-02	1
MAEL	264649	681	-11	261711	66582	0	4	0	0	50	18	5208786	2.653921e-02	1
CD69	226318	648	33	121419	28755	0	3	0	0	50	16	4125087	2.696200e-02	1
REEP3	207194	412	22	153009	40419	0	2	0	0	50	10	4693707	2.717427e-02	1
SCGB1D2	3058870	450	42	54027	14742	0	1	0	0	50	5	3709881	2.734115e-02	1
ZNF716	NaN	NaN	NaN	292653	71847	0	6	0	0	50	36	9092331	2.778700e-02	1
AAGAB	312039	320	45	190107	49005	0	2	0	0	50	11	5081049	2.814250e-02	1
RNASE3	1070609	561	16	90801	27540	0	2	0	0	50	16	4019301	2.830426e-02	1
DPH5	153041	727	-6	170586	44712	0	3	0	0	50	12	4854411	2.840821e-02	1
LRRC43	808864	187	12	374463	116154	0	3	0	0	50	13	4700754	2.889076e-02	1
RASGEF1B	9755	972	9	288927	69255	0	4	0	0	50	19	6916752	2.899237e-02	1
OR2B2	228884	634	40	203148	58806	0	3	0	0	50	8	3368385	2.913564e-02	1
CLDN5	770036	298	22	163053	59535	0	2	0	0	50	7	5443038	2.938516e-02	1
SPINK4	856503	167	38	53298	14013	0	1	0	0	50	10	4828734	2.945344e-02	1
DCP2	274112	439	25	256365	60264	0	5	0	0	50	5	4584114	2.961448e-02	1
CMKLR1	437015	597	27	213192	61398	0	5	0	0	50	27	5606172	3.035161e-02	1
PNLDC1	652619	453	26	317601	79704	0	4	0	0	50	10	4869558	3.051891e-02	1
C10orf140	128481	409	22	506655	156006	0	3	2	0	50	17	5302827	3.069466e-02	1
RNF43	782135	399	22	440154	139158	0	2	0	0	50	10	6649047	3.077228e-02	1
KISS1	557652	370	34	77112	26163	0	2	0	0	50	4	5012847	3.153313e-02	1
PNLIPRP3	127796	855	-19	281475	70875	0	4	0	0	50	18	5285979	3.182868e-02	1
KCNA2	479017	640	21	284067	80433	0	5	0	0	50	12	4272183	3.205476e-02	1
ZNF598	1747301	183	46	510705	160704	0	3	1	0	50	10	4354317	3.206020e-02	1
SFRP4	100826	683	10	203877	53946	0	4	1	0	50	13	6060096	3.237119e-02	1
TCEB1	258047	417	25	68202	17091	0	1	0	0	50	5	3922101	3.277919e-02	1
METTL10	294304	352	42	170829	48600	0	3	0	0	50	9	4170204	3.325088e-02	1
C1orf106	545933	437	12	370899	122391	0	7	2	0	50	18	4979961	3.334419e-02	1
NDUFA1	772178	NaN	38	43092	11097	0	1	0	0	36	6	2890080	3.364353e-02	1
C12orf75	NaN	NaN	NaN	41067	10449	0	1	0	0	50	36	9030933	3.420502e-02	1
DNAJC9	829738	249	44	154305	40338	0	3	0	0	50	14	5229765	3.430499e-02	1
B3GNT6	368988	395	37	209952	71928	0	2	0	0	50	13	5137587	3.430543e-02	1
PEG3	NaN	NaN	NaN	853011	216432	0	14	2	0	50	38	9236916	3.464568e-02	1
OR2A5	222080	812	-11	173421	53784	0	4	1	0	50	20	4565970	3.590926e-02	1
SLCO4C1	36388	870	-5	421200	118989	0	4	2	0	50	13	4890699	3.600712e-02	1
DENR	1042095	227	42	123768	28107	0	1	0	0	50	2	4681233	3.673512e-02	1
AKR1B1	328321	415	9	191160	49167	0	3	1	0	50	12	5235759	3.692553e-02	1
ERI1	147910	440	44	208980	52002	0	4	0	0	50	10	4934925	3.697634e-02	1
STH	365925	469	18	73143	21870	0	1	0	0	50	18	5381235	3.703675e-02	1
C4orf26	461415	491	19	76059	20898	0	3	0	0	50	18	4652478	3.720844e-02	1
OR51B2	100115	1056	1	176742	52407	0	4	0	0	50	11	4043358	3.726450e-02	1
ARHGEF33	NaN	NaN	NaN	511029	138996	0	8	1	0	50	37	9159480	3.820999e-02	1
CDKL3	910029	148	49	357210	87237	0	2	0	0	50	9	5184486	3.821785e-02	1
FER	140251	741	20	499608	118341	0	3	0	0	50	10	4795281	3.865701e-02	1
HNRNPAB	672705	448	46	199746	50787	0	2	0	0	42	22	5193072	3.870293e-02	1
PPTC7	890955	144	38	175770	51435	0	3	0	0	50	11	4736475	3.902947e-02	1
C14orf43	535648	191	50	588303	183951	0	3	0	0	50	7	3763503	3.941047e-02	1
BEX1	456169	NaN	16	74925	17901	0	1	0	0	50	7	4275504	3.978093e-02	1
VWDE	NaN	NaN	NaN	947700	239355	0	6	1	0	50	37	9259839	3.996273e-02	1
DKK3	324993	243	11	205335	57834	0	2	0	0	50	8	4833756	4.011484e-02	1
OLFML1	108110	869	11	231093	64638	0	2	0	0	50	8	4884867	4.077294e-02	1
RNF6	96737	562	25	390906	112104	0	4	0	0	50	12	4344030	4.118818e-02	1
SPATS2L	476225	433	24	329832	88371	0	2	1	0	50	12	4949343	4.162898e-02	1
CNBD1	148474	1191	-31	266247	63018	0	5	0	0	50	18	4738176	4.191428e-02	1
DEFB106A	NaN	NaN	NaN	81324	18792	0	1	0	0	50	36	9039276	4.210061e-02	1
SYCE1L	NaN	NaN	NaN	148716	38151	0	3	0	0	50	36	9058635	4.254327e-02	1
MIA2	314590	300	21	385317	97038	0	6	0	0	50	14	5066874	4.331156e-02	1
GTSF1	642618	190	38	106839	23409	0	2	0	0	50	13	4832298	4.333290e-02	1
MS4A14	433906	899	24	392607	107001	0	5	0	0	50	17	4165911	4.346072e-02	1
GNG11	228127	480	-12	44388	10530	0	2	0	0	50	23	4794795	4.364314e-02	1
TIPRL	475438	391	16	168966	41472	0	2	0	0	50	2	4672323	4.373807e-02	1
FAM155A	73040	1144	-37	262440	74115	0	3	0	0	50	31	5134752	4.394043e-02	1
NLRX1	1258103	195	57	568863	191241	0	5	1	0	50	7	5343003	4.409423e-02	1
ALG13	124127	NaN	20	712962	176904	0	4	0	0	50	7	4783212	4.414100e-02	1
C19orf18	1252385	750	-19	130734	32076	0	2	0	0	50	29	5440284	4.417734e-02	1
OPLAH	2720766	211	27	727299	238626	0	4	1	0	50	26	5998941	4.428411e-02	1
OR4S1	278638	642	-40	173826	51921	0	3	1	0	50	27	4972995	4.479629e-02	1
ARPC4	953772	264	43	102627	25434	0	1	0	0	50	9	6182649	4.504592e-02	1
C1orf150	204354	957	-25	83916	19602	0	1	0	0	50	22	5874606	4.526411e-02	1
GFRA3	1219794	273	43	231741	67392	0	2	0	0	50	12	6378831	4.541834e-02	1
ASZ1	262404	394	-1	286497	72657	0	2	0	0	50	13	5823576	4.572758e-02	1
GPHA2	3151458	209	52	74763	22437	0	1	0	0	50	11	5404644	4.601358e-02	1
CCL11	40425	871	-32	57267	16119	0	1	0	0	50	26	4543128	4.605213e-02	1
C16orf92	NaN	NaN	NaN	83430	20331	0	1	0	0	50	36	9040815	4.629347e-02	1
C2orf80	321897	440	5	118827	30375	0	2	0	0	50	12	3842802	4.709691e-02	1
ZNF804B	3101	1030	-20	783432	203148	0	8	3	0	38	21	3969648	4.739910e-02	1
MAML3	351118	591	8	647757	184518	0	6	0	0	50	16	4767984	4.757023e-02	1
DEFB113	70183	1258	-7	48438	11097	0	1	0	0	50	21	4432401	4.802474e-02	1
MMP16	27285	939	-34	387990	101412	0	6	0	0	50	15	4763529	4.807642e-02	1
CDKL1	655106	279	33	215055	55404	0	2	0	0	50	14	5644728	4.816927e-02	1
ADRB3	672861	356	25	216270	82863	0	4	0	0	50	5	4894749	4.841539e-02	1
HIST1H2BM	267617	634	32	71523	21546	0	4	0	0	50	15	3528036	4.851894e-02	1
RRP8	424523	491	17	263412	76059	0	3	0	0	50	16	5133375	4.856624e-02	1
TMEM42	466410	380	31	90801	28269	0	1	0	0	50	4	4250070	4.924353e-02	1
MATN4	1005559	233	36	332910	100116	0	6	0	0	45	9	3760425	4.946527e-02	1
ZNF570	234564	939	-52	319626	75735	0	5	0	0	50	14	3990303	4.983556e-02	1
PAH	23724	961	-3	270945	70956	0	6	1	0	40	10	3322458	5.010335e-02	1
PPP3CB	966152	220	40	314685	81405	0	2	0	0	28	1	3151629	5.046916e-02	1
C4orf32	167195	334	20	75168	22761	0	2	0	0	50	9	4655070	5.054084e-02	1
UPK1B	222933	588	-0	157545	39528	0	3	0	0	50	19	4660497	5.081585e-02	1
ASPDH	762018	517	35	167265	54351	0	3	0	0	50	18	5210973	5.101039e-02	1
EGR1	1202314	205	51	300834	96714	0	3	0	0	50	4	4940109	5.106792e-02	1
ZKSCAN3	273677	592	31	314604	83187	0	2	0	0	50	12	4919778	5.127348e-02	1
PSME3	1633092	190	33	164430	40662	0	2	0	0	50	4	4635063	5.210948e-02	1
PDSS1	339802	540	18	246240	68202	0	4	0	0	50	12	5925150	5.281183e-02	1
C17orf82	292199	414	-9	132678	51030	0	3	0	0	50	21	5177844	5.281657e-02	1
NKX6-1	95574	895	-5	201933	69255	0	2	0	0	50	9	4751946	5.375409e-02	1
PCDHA7	896676	606	-12	519372	170019	0	9	1	0	50	30	5517072	5.395253e-02	1
HRCT1	853975	298	55	63018	22032	0	1	0	0	50	10	3910113	5.410355e-02	1
FSHB	28139	1007	-29	77598	19116	0	1	0	0	50	24	5100489	5.413469e-02	1
GLRX	315156	242	52	62370	17577	0	1	0	0	50	16	4720599	5.421119e-02	1
IL32	1626425	234	44	116235	28836	0	1	0	0	50	7	5155326	5.421745e-02	1
WBP4	305794	417	76	230283	53298	0	3	0	0	50	14	4502871	5.452166e-02	1
FBXO8	64734	647	-5	190512	47628	0	2	0	0	50	13	4670379	5.454907e-02	1
ESCO2	406636	229	23	357291	91287	0	5	0	0	50	19	4607847	5.455200e-02	1
KCNJ1	194422	602	1	224775	62451	0	3	0	0	29	5	2911869	5.510015e-02	1
ZNF22	79469	905	15	132840	32157	0	2	0	0	50	16	4720761	5.528637e-02	1
ECHDC1	120722	889	-4	185166	44712	0	2	0	0	50	9	4995108	5.531765e-02	1
OR7A5	963401	546	14	178281	54999	0	4	1	0	50	26	4496715	5.548712e-02	1
PYGL	388112	431	28	503982	132678	0	4	1	0	50	16	5223042	5.558645e-02	1
JAKMIP1	366026	678	41	506655	136566	0	5	1	0	50	15	4046922	5.568668e-02	1
CHRNA6	594393	454	34	287631	78570	0	3	0	0	50	19	5793525	5.623923e-02	1
OXSM	217009	717	-3	258309	79461	0	2	0	0	50	14	4885434	5.655497e-02	1
SDC2	230943	740	-2	117936	33210	0	3	0	0	50	15	4796334	5.661605e-02	1
ATG10	156562	717	25	134784	33129	0	2	0	0	50	38	10452969	5.668674e-02	1
JMJD4	595623	459	1	281070	84402	0	5	0	0	50	9	3849282	5.671967e-02	1
PFKFB2	434877	155	24	315738	83268	0	3	1	0	50	11	6025509	5.682968e-02	1
BCAS4	421783	191	36	138267	39366	0	3	0	0	50	18	5093604	5.686737e-02	1
YPEL5	141747	692	18	70713	20169	0	1	0	0	50	10	4215240	5.696879e-02	1
NADK	1511678	243	30	263007	73548	0	2	0	0	50	5	4237434	5.709259e-02	1
KIN	199265	447	4	241299	58077	0	3	0	0	50	11	4597560	5.727646e-02	1
PLA2G5	528859	466	24	83268	21951	0	2	0	0	50	8	4282308	5.746106e-02	1
PITRM1	266524	438	16	619731	162729	0	7	1	0	50	8	4667625	5.756123e-02	1
NCOA3	266824	287	49	845073	221454	0	6	4	0	42	16	3645243	5.848023e-02	1
GLIS3	170537	983	-1	526905	161514	0	6	0	0	50	10	5536836	5.882943e-02	1
KRTAP24-1	6302	1011	-69	145719	40662	0	4	0	0	50	21	3038310	5.906085e-02	1
ZMAT3	371562	807	-9	169857	46413	0	3	0	0	50	19	4791312	5.907935e-02	1
PHACTR1	251440	714	17	343197	92988	0	3	0	0	48	7	4482702	5.947954e-02	1
BAIAP2L1	609918	249	36	304884	81000	0	2	1	0	50	13	5184567	5.950839e-02	1
JTB	2028800	222	34	87642	23409	0	1	0	0	50	8	4159836	5.995168e-02	1
HHATL	369022	329	34	293058	86265	0	4	0	0	30	3	3002508	6.007529e-02	1
RBMX	275533	NaN	28	254097	53298	0	3	1	0	50	17	4891833	6.014382e-02	1
C2orf43	491470	393	16	193752	49734	0	3	0	0	50	2	4837482	6.026725e-02	1
ZDHHC7	481076	273	28	202419	56619	0	3	0	0	50	17	4581036	6.089556e-02	1
YIF1A	2133752	236	53	169290	52326	0	3	0	0	50	7	5570289	6.094452e-02	1
RPL22	627248	240	31	79137	18306	0	1	0	0	50	11	4188672	6.096478e-02	1
COMMD1	563800	420	26	110484	31185	0	1	0	0	50	12	5268726	6.112384e-02	1
TAS2R14	363803	644	2	179658	51921	0	4	0	0	50	19	4680747	6.161523e-02	1
ABCB9	1093113	196	47	434322	135513	0	3	0	0	50	14	5254713	6.210042e-02	1
MRPL35	773440	425	39	109998	32157	0	2	0	0	50	12	4400973	6.230110e-02	1
CYP1A1	746043	199	41	294273	85536	0	3	1	0	50	8	4992840	6.230926e-02	1
PIK3R1	48999	619	32	459756	113967	0	4	0	0	50	14	4591080	6.268907e-02	1
GPR15	390532	796	2	202500	60183	0	3	0	0	50	18	4440582	6.282799e-02	1
FAM190B	215927	942	1	491832	126603	0	6	0	0	50	11	4751136	6.292335e-02	1
GPR174	14321	NaN	62	190269	53703	0	3	0	0	50	9	5503707	6.299318e-02	1
FRA10AC1	471978	399	17	202905	39609	0	2	0	0	50	5	4554468	6.317257e-02	1
TFF2	313101	464	90	77760	19926	0	1	0	0	50	15	3875364	6.347521e-02	1
NOVA1	15854	883	-41	287550	93717	0	4	1	0	50	10	3827898	6.391043e-02	1
ZCCHC10	654533	223	38	102303	25758	0	1	0	0	50	13	5662791	6.402982e-02	1
CSNK1A1L	156140	631	31	195291	51111	0	4	1	0	31	14	3347892	6.409839e-02	1
SOS1	805852	351	18	786267	208089	0	6	0	0	50	6	5185539	6.444918e-02	1
RAB5A	103261	609	-8	128628	33696	0	3	0	0	50	13	4543209	6.495685e-02	1
ANKRD42	308108	414	18	235386	57672	0	3	0	0	50	20	5580495	6.504039e-02	1
C3AR1	142724	300	23	271188	81891	0	4	0	0	50	11	4673619	6.508876e-02	1
FGF5	61128	903	-3	154548	43497	0	2	0	0	50	10	4466907	6.519351e-02	1
GLRA4	485629	NaN	43	284553	74844	0	2	0	0	50	9	4179033	6.535144e-02	1
GABBR2	398895	584	32	547560	156654	0	8	0	0	40	15	4174173	6.553150e-02	1
KRTAP4-8	NaN	NaN	NaN	108378	27702	0	2	0	0	50	36	9048186	6.601872e-02	1
TOMM7	956904	381	19	34749	8505	0	2	0	0	50	16	4676535	6.602725e-02	1
RCAN2	55610	819	8	114372	32886	0	1	0	0	50	10	5440689	6.646584e-02	1
C14orf178	429207	388	37	74439	20331	0	1	0	0	50	20	5319108	6.672658e-02	1
IL19	466144	357	34	129519	33291	0	2	0	0	50	8	3992409	6.726913e-02	1
CARD18	46073	568	-18	55242	13284	0	1	0	0	50	25	4450383	6.762161e-02	1
MCHR2	258745	719	-16	198693	54756	0	2	0	0	50	17	4308633	6.769101e-02	1
ITPRIPL1	904852	213	43	321651	93879	0	2	0	0	48	9	5356611	6.780562e-02	1
ALS2CR8	543912	392	33	427275	115587	0	2	0	0	50	5	4772277	6.791318e-02	1
URGCP	872910	239	44	528930	155844	0	3	1	0	50	7	5148441	6.819280e-02	1
BAGE	NaN	NaN	NaN	27459	7290	0	1	0	0	28	9	2972538	6.839832e-02	1
NGLY1	216966	701	-1	409536	103680	0	4	0	0	50	10	5229522	6.848154e-02	1
NDUFS4	186422	619	5	104976	27702	0	1	0	0	50	11	4773654	6.881969e-02	1
KCNQ3	163210	970	-6	499446	150579	0	7	1	0	35	11	3091284	6.883982e-02	1
CCDC132	260737	785	8	593487	146448	0	5	0	0	50	13	5404806	6.913365e-02	1
LYRM4	128806	502	24	106758	29808	0	1	0	0	50	9	4842099	6.921342e-02	1
COLEC10	180181	380	2	166050	41958	0	3	0	0	50	11	5519016	6.949407e-02	1
IFI27L2	200295	605	47	74439	24948	0	2	0	0	50	9	4378698	6.957373e-02	1
MRPS10	524386	273	43	122229	31347	0	1	0	0	50	9	5066469	7.009784e-02	1
FEZ2	451487	318	-3	227853	58158	0	4	0	0	50	16	4810428	7.021945e-02	1
TEX14	735964	268	13	885978	232551	0	5	2	0	50	14	6990300	7.037132e-02	1
SNRPB	652241	477	33	139644	45036	0	1	0	0	50	12	5464179	7.063996e-02	1
