gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
MMP12	468929	506	-21	1185316	298034	0	26	3	0	4	31	1884707	7.979022e-03	1
CTNNB1	305811	448	8	1908236	553102	0	18	0	0	6	5	2180354	8.115253e-03	1
C9	168073	424	-8	1404579	357027	0	30	4	0	18	93	8789275	8.316517e-03	1
CLEC2B	295505	634	25	388399	88319	0	8	0	0	7	31	3777257	8.704340e-03	1
LECT2	489402	443	19	375782	102982	0	6	0	0	14	35	5368704	9.018826e-03	1
GPC5	12353	1007	-9	1397077	390104	0	46	9	0	7	62	3621761	9.110355e-03	1
PRB2	175992	673	-18	954459	339636	0	64	2	0	1	7	601524	9.566155e-03	1
TFEC	236823	538	-14	867163	229493	0	27	3	0	40	188	13620904	9.671848e-03	1
AMBRA1	880494	212	45	2893044	886941	0	29	3	0	5	16	3658248	9.937604e-03	1
CLDN4	1099366	208	37	481833	162657	0	12	1	0	50	120	15638260	1.062724e-02	1
LIN7C	371553	477	-10	487971	138105	0	5	0	0	14	67	7662952	1.070240e-02	1
TPTE2	288628	778	-16	1354793	332134	0	45	9	0	3	16	918654	1.088832e-02	1
TNFRSF8	517022	191	35	1455388	433070	0	25	4	0	22	67	8519203	1.178581e-02	1
PARM1	175795	775	18	725307	241428	0	21	3	0	25	85	7396972	1.259183e-02	1
MUC7	264556	861	26	853523	314743	0	31	3	0	4	15	1420606	1.305987e-02	1
DDX3X	627364	NaN	54	1673628	426591	0	21	1	0	4	24	2549998	1.321965e-02	1
SLC25A17	854552	191	47	757020	220968	0	8	2	0	50	162	21422643	1.329291e-02	1
IL5RA	59117	1039	-15	1081311	276210	0	20	1	0	3	10	1453683	1.351807e-02	1
MAP2K1	506284	172	43	985831	266321	0	17	2	0	17	55	5725049	1.500708e-02	1
ZNF777	588536	467	17	1994850	579018	0	21	4	0	14	40	6417279	1.893919e-02	1
COPG2	298918	433	16	1026751	259160	0	8	1	0	5	9	2837461	1.907436e-02	1
COG4	925955	131	47	1970298	529914	0	13	4	0	50	128	22696278	1.940953e-02	1
SENP2	943739	367	46	1494944	381238	0	16	2	0	9	50	8321082	1.977597e-02	1
RPL5	582788	274	4	758043	189255	0	9	0	0	31	120	14785419	2.238457e-02	1
LIX1	382123	614	38	701437	187550	0	9	2	0	42	135	17937282	2.248976e-02	1
MESP2	934542	212	37	910129	315425	0	7	2	0	50	161	20095812	2.283955e-02	1
HNF4G	47353	914	7	1125982	281666	0	40	6	0	1	15	1132461	2.313082e-02	1
TSGA13	278944	433	9	697004	174592	0	11	2	0	10	30	4243404	2.318985e-02	1
COL5A2	237205	422	1	3636424	1183952	0	69	3	0	1	5	1365023	2.339433e-02	1
MAN1A2	358073	526	6	1591106	428296	0	10	2	0	13	21	5597856	2.385872e-02	1
RAC1	NaN	NaN	NaN	526845	148335	0	21	1	0	13	101	5542955	2.443198e-02	1
BTK	374364	NaN	37	1683858	415338	0	19	3	0	31	101	13910413	2.523394e-02	1
WDR12	596746	392	31	1075514	274846	0	13	1	0	22	69	8251518	2.539144e-02	1
IGFL2	1177162	249	28	348843	89001	0	8	2	0	8	24	3083322	2.612372e-02	1
CNGA1	220829	474	40	1886071	481151	0	27	5	0	49	191	22096459	2.692391e-02	1
NDUFAF2	205876	502	11	434434	101618	0	7	0	0	26	118	13407097	2.866039e-02	1
RB1	349930	450	41	2355628	601865	0	15	2	0	6	11	2580347	2.957792e-02	1
NPBWR2	1032302	312	51	757702	266321	0	14	3	0	11	27	3759525	3.002219e-02	1
C8orf4	10573	360	3	259501	70928	0	8	2	0	4	20	1854699	3.147345e-02	1
LYRM2	394472	603	35	224378	58993	0	3	0	0	50	149	21872422	3.177314e-02	1
HSD11B1	219540	222	15	730081	195734	0	16	0	0	15	35	4593611	3.188000e-02	1
GAS2	52076	981	1	786005	208351	0	16	2	0	8	40	3496955	3.266158e-02	1
MT4	598942	187	24	172546	33077	0	5	0	0	43	138	18772391	3.274766e-02	1
PLEKHF2	385365	347	60	608003	163339	0	8	2	0	8	29	4306148	3.354373e-02	1
SLC27A2	308506	282	1	1512676	430001	0	21	5	0	14	67	7206353	3.369585e-02	1
GUCA1A	524386	273	43	505362	126852	0	7	1	0	34	81	13134979	3.372416e-02	1
UGT2B7	21319	782	12	1311145	337931	0	26	5	0	7	44	4731716	3.412967e-02	1
TMPRSS11D	210733	767	22	1037663	287122	0	15	2	0	17	32	6939691	3.445602e-02	1
IDO2	11054	414	-0	1044483	288486	0	29	7	0	7	41	3052291	3.536273e-02	1
PDPN	64295	864	9	570834	185163	0	14	1	0	17	68	8285618	3.648714e-02	1
IGFL3	1177162	249	28	317130	83886	0	7	2	0	8	24	3083322	3.650489e-02	1
PRB1	175992	673	-18	771342	261888	0	51	5	0	1	7	601524	3.658985e-02	1
LIPH	953031	366	31	1130074	293942	0	23	5	0	23	140	9689174	3.671060e-02	1
SYN2	330718	424	21	1463231	443641	0	21	6	0	3	14	1980528	3.696329e-02	1
COL21A1	263671	483	-11	2373019	685751	0	93	11	0	5	20	1721368	3.815521e-02	1
PIP5K1B	184422	543	27	1355475	356004	0	28	5	0	9	22	3501047	3.909946e-02	1
C14orf109	325787	222	35	411246	114576	0	6	0	0	47	142	16107476	3.928723e-02	1
FAM58A	940418	NaN	24	602547	176979	0	6	1	0	3	17	1940631	4.016691e-02	1
DEFB116	562665	594	-29	257796	61380	0	7	1	0	25	128	7758773	4.032346e-02	1
VEGFC	145765	585	-14	1047552	269049	0	26	2	0	6	76	4366164	4.042148e-02	1
SGCG	189677	771	-4	724966	197780	0	13	2	0	4	9	1773541	4.077849e-02	1
SPATA19	270077	622	-14	430001	112189	0	11	0	0	18	30	5667761	4.236183e-02	1
COL19A1	93520	947	15	2872925	839542	0	50	12	0	18	69	6260078	4.430282e-02	1
COL4A3	253951	211	10	4114506	1298187	0	55	7	0	24	35	8378029	4.584051e-02	1
FCRLA	598281	504	20	918654	277233	0	14	2	0	50	182	17913071	4.633668e-02	1
SPRR2G	822908	602	28	182435	48763	0	9	1	0	5	16	1624183	4.658202e-02	1
ACTL6B	1884430	247	60	1070399	293260	0	14	4	0	9	39	4564967	4.693567e-02	1
ODF1	525392	236	55	613459	160952	0	11	1	0	50	166	21407639	4.835413e-02	1
GZMA	222027	430	1	646536	181071	0	16	2	0	27	129	11677886	4.868598e-02	1
FGF16	547612	NaN	-7	281325	79794	0	7	0	0	46	151	17058866	4.930235e-02	1
STAT4	529053	318	19	1917784	473990	0	28	5	0	6	26	3311110	4.954496e-02	1
SPINK13	72574	418	-9	252340	55583	0	9	1	0	24	162	8198322	5.112087e-02	1
GRXCR2	394778	568	-4	613459	158906	0	19	3	0	20	105	7000048	5.446923e-02	1
SPP1	445914	367	8	798622	192665	0	8	0	0	35	88	17674371	5.485393e-02	1
PLA2G4A	265620	592	-18	1904144	467170	0	18	4	0	21	52	7920748	5.578202e-02	1
GALNTL5	309129	476	12	1112683	282689	0	21	4	0	4	10	1330241	5.712866e-02	1
SPOCK1	216344	646	26	1112342	276892	0	12	2	0	13	29	4578266	5.772631e-02	1
SPINK4	856503	167	38	224378	58993	0	6	0	0	50	161	20328374	5.896518e-02	1
LENEP	1612870	224	35	147994	48422	0	3	0	0	50	125	17709494	6.001715e-02	1
RQCD1	939398	179	48	732468	215853	0	10	1	0	50	140	19741172	6.011153e-02	1
LUZP2	1913	1282	-32	888987	220968	0	32	5	0	3	19	930589	6.076729e-02	1
HTN1	59679	975	3	167431	31031	0	5	0	0	50	280	22463375	6.162780e-02	1
CD3D	963668	192	48	423522	122760	0	10	1	0	50	164	19983623	6.252411e-02	1
TPH1	645462	571	16	1121890	282689	0	16	1	0	21	50	8241970	6.261877e-02	1
CNST	416573	346	4	1805254	477059	0	17	1	0	13	20	5019520	6.301320e-02	1
TAF7L	404269	NaN	29	1195887	276210	0	13	1	0	9	15	3513323	6.303366e-02	1
PDE7B	283639	392	6	1157354	275869	0	21	3	0	4	6	965371	6.395825e-02	1
PTPN22	326668	406	15	2063391	519684	0	30	3	0	14	41	6226319	6.399382e-02	1
IGFL1	1150094	196	22	284735	70246	0	5	0	0	50	138	19176476	6.404149e-02	1
TSKU	287129	214	42	795894	294624	0	7	6	0	12	38	3601301	6.446402e-02	1
RBM24	249340	560	-6	588907	186527	0	6	0	0	9	18	3974355	6.708386e-02	1
CNGA4	466636	728	4	1379004	411246	0	22	3	0	7	20	2748460	6.711149e-02	1
TM4SF4	558016	159	6	499224	140151	0	8	1	0	39	117	14933754	6.780339e-02	1
PAIP2	835535	177	41	336908	68200	0	3	0	0	50	140	17868059	6.856798e-02	1
ELF5	685229	295	5	685410	155496	0	10	2	0	26	158	14719265	6.917274e-02	1
TAAR6	178165	618	22	820787	239041	0	12	3	0	23	95	10055749	6.917782e-02	1
IFNAR2	861800	317	87	1416855	367257	0	14	5	0	7	20	3942983	6.968152e-02	1
ACSM2B	166410	726	-6	1429472	397606	0	68	11	0	1	12	585838	7.001892e-02	1
OTOR	76240	856	-21	328042	82181	0	8	1	0	34	205	11540463	7.111592e-02	1
RBP2	232582	754	21	348161	80476	0	5	1	0	5	7	1832534	7.125673e-02	1
SELPLG	448698	280	40	917631	327360	0	10	3	0	50	119	18299765	7.215908e-02	1
PHF5A	1480984	187	73	287463	67518	0	4	0	0	50	115	15843883	7.373149e-02	1
VAMP3	364696	422	22	260183	66154	0	2	1	0	20	68	10063592	7.374834e-02	1
HRCT1	853975	298	55	265298	92752	0	3	0	0	50	158	16461093	7.435914e-02	1
ACBD7	254900	620	21	232562	54901	0	5	1	0	10	38	3816813	7.510100e-02	1
NTF4	2070141	200	35	476718	174933	0	4	0	0	16	25	5932036	7.597664e-02	1
NRK	18768	NaN	2	3910929	1061874	0	58	12	0	6	36	3018873	7.693948e-02	1
SPO11	181292	604	9	1010383	259160	0	7	0	0	12	33	6948898	7.787760e-02	1
DPT	358217	440	9	515592	118668	0	9	2	0	19	55	6721110	7.792801e-02	1
SCEL	193860	752	51	1828442	417043	0	19	4	0	24	54	8082723	7.890997e-02	1
SIPA1L1	161803	523	34	4380827	1240558	0	51	11	0	22	64	9209728	7.981211e-02	1
CDK4	1160849	344	39	733150	228470	0	7	0	0	3	1	1797752	8.263858e-02	1
RNF219	58504	954	4	1796729	456940	0	13	3	0	1	16	4938362	8.294138e-02	1
STX6	217489	398	22	650287	164021	0	4	1	0	15	24	6469111	8.301467e-02	1
FRMPD4	191024	NaN	22	3209833	915926	0	38	7	0	8	19	3380333	8.340925e-02	1
SPATA16	222219	577	-15	1434587	355663	0	36	7	0	4	10	1072104	8.360694e-02	1
MPP7	245887	473	-2	1466982	365211	0	48	8	0	2	18	1163833	8.503790e-02	1
ARL3	878626	180	27	461373	120714	0	4	0	0	38	142	17276765	8.529739e-02	1
RTN2	1183590	164	41	1292731	423863	0	12	3	0	44	86	16554186	8.574762e-02	1
TMPRSS4	579148	447	50	1103476	289850	0	11	3	0	11	39	5122161	8.589570e-02	1
UBAC2	333101	390	55	1016180	236995	0	8	1	0	42	102	17739843	8.631269e-02	1
C3orf24	825905	170	39	430001	124465	0	5	1	0	50	98	16712410	8.634954e-02	1
RPL38	297367	535	-8	190960	45353	0	2	0	0	50	226	18958577	8.710209e-02	1
DONSON	908921	375	68	1367751	411246	0	11	2	0	24	54	10385496	8.736287e-02	1
MOG	484408	755	34	751564	211079	0	14	3	0	7	17	1647712	8.864417e-02	1
NIPAL1	225089	474	38	993333	290532	0	14	3	0	34	151	15503906	8.921225e-02	1
PHGDH	425891	581	19	1281137	402721	0	14	1	0	5	5	1672264	8.980179e-02	1
AKD1	345757	686	21	4873572	1168266	0	20	1	0	3	5	3790897	9.039110e-02	1
CCDC90B	308108	414	18	654379	160952	0	7	1	0	24	91	11521367	9.100300e-02	1
KLHL8	271051	327	43	1529726	408859	0	11	0	0	6	3	2356651	9.245184e-02	1
FXC1	425139	491	23	255068	74338	0	3	0	0	31	153	18540852	9.301155e-02	1
TSSK1B	267968	620	13	877393	251999	0	21	5	0	9	26	2403368	9.359578e-02	1
PATE1	607531	493	3	334521	73656	0	4	0	0	7	17	3159024	9.382163e-02	1
WFDC12	865186	324	46	279961	73997	0	4	1	0	22	94	11739948	9.422431e-02	1
HAVCR2	166999	1198	18	740311	211079	0	10	3	0	28	103	8781432	9.553690e-02	1
CAB39L	373856	343	50	858297	211761	0	6	2	0	21	54	7422206	9.666891e-02	1
COL2A1	374433	246	47	3584592	1198956	0	46	10	0	24	54	9010243	9.757190e-02	1
DAPL1	270644	361	14	271777	73997	0	2	0	0	50	163	20524449	9.772486e-02	1
LARP4	855863	125	41	1806959	481492	0	11	4	0	40	92	17751437	9.796802e-02	1
CDH9	39282	1140	-26	1958022	511500	0	60	10	0	5	64	3046835	9.927147e-02	1
TRAT1	107009	961	-15	482515	111848	0	24	3	0	7	52	2284359	1.009587e-01	1
ART3	507519	322	41	1001858	240064	0	14	1	0	43	110	14263689	1.016504e-01	1
TACR3	101583	931	-24	1117457	329065	0	36	12	0	4	31	1314214	1.029745e-01	1
KLHDC8A	662921	249	41	837496	256091	0	12	2	0	7	28	3016827	1.030204e-01	1
CNRIP1	204433	586	15	448756	126170	0	4	0	0	14	42	4352865	1.040718e-01	1
CCL20	161901	296	7	250635	61380	0	2	0	0	50	190	17831913	1.066573e-01	1
C6orf165	222811	556	26	1554278	406813	0	23	3	0	9	22	3804878	1.068853e-01	1
DHRS7C	77786	204	-62	760430	219604	0	15	4	0	12	58	4801621	1.073196e-01	1
F7	789162	285	14	1138258	329747	0	11	3	0	14	35	5424287	1.083523e-01	1
UTS2	375594	415	23	421817	108097	0	3	1	0	50	152	25529988	1.090699e-01	1
STARD4	181104	636	26	523435	129239	0	13	1	0	43	150	17932849	1.091771e-01	1
EFHC1	396934	431	34	1596903	419430	0	12	2	0	23	59	9950039	1.097027e-01	1
HOXD10	242935	874	15	830335	222332	0	13	0	0	10	14	2919301	1.099929e-01	1
SAMD3	84835	891	27	1332969	323268	0	20	7	0	13	52	4603159	1.104766e-01	1
NDRG4	678092	320	0	989241	275187	0	10	2	0	38	132	16529293	1.133478e-01	1
DEFB125	86	430	NaN	374759	111166	0	9	1	0	4	10	1231010	1.135984e-01	1
NEK5	407938	432	42	1824691	433070	0	23	4	0	12	34	4322516	1.137743e-01	1
MMEL1	323457	335	30	1966206	523776	0	18	4	0	21	48	7149065	1.153770e-01	1
ATP5F1	397613	348	23	635965	177320	0	8	0	0	43	87	16626137	1.154387e-01	1
UCK1	609539	272	36	709621	170159	0	3	2	0	10	12	3816813	1.154427e-01	1
FBXW12	1401411	263	32	1199979	307923	0	16	2	0	9	35	5186269	1.156237e-01	1
PTGFR	249935	671	-16	935704	254045	0	26	6	0	9	34	2316072	1.157697e-01	1
PRDX1	809450	176	25	504339	129921	0	4	0	0	50	158	20951722	1.165044e-01	1
C8orf22	15071	631	-19	215171	52855	0	6	2	0	7	14	1108932	1.168007e-01	1
FGF12	34070	937	-0	615164	165385	0	19	4	0	10	75	5121138	1.178261e-01	1
ARID5A	872383	360	47	1414127	438526	0	13	3	0	6	35	5804843	1.193028e-01	1
CD96	186134	406	-16	1475166	380556	0	28	6	0	10	43	3411023	1.194237e-01	1
APOC1	1003719	196	6	212443	57629	0	3	0	0	50	130	16394939	1.197425e-01	1
KRTAP4-8	NaN	NaN	NaN	456258	116622	0	10	1	0	13	101	5511242	1.198739e-01	1
PRIMA1	311378	676	19	374077	114917	0	8	1	0	2	5	1381050	1.204979e-01	1
CD300E	876565	484	14	499565	149017	0	11	3	0	9	36	2696969	1.208707e-01	1
RHBDL2	603263	318	27	756679	200849	0	9	0	0	13	36	6309864	1.215154e-01	1
PIWIL1	224466	621	-26	2156825	570493	0	31	4	0	1	18	2801315	1.235296e-01	1
TPK1	123029	998	-17	624030	157542	0	11	4	0	7	42	2731069	1.245346e-01	1
CYP3A7	1430454	438	42	1261018	335885	0	38	9	0	2	20	1258631	1.250077e-01	1
REG1A	10958	1389	-22	430342	102641	0	9	3	0	8	55	2322551	1.253956e-01	1
IRF2	207866	400	55	881826	225060	0	7	2	0	42	108	17311206	1.265932e-01	1
TP53I13	760947	353	26	913539	322245	0	6	1	0	27	68	12719300	1.270502e-01	1
MT1G	661565	143	26	166408	34100	0	1	0	0	50	99	19471441	1.272651e-01	1
CCDC92	903375	539	36	803737	231539	0	9	0	0	13	16	4507679	1.287188e-01	1
RBM46	73501	1021	-18	1305689	349525	0	26	4	0	2	5	1052667	1.311573e-01	1
ICA1L	600089	387	25	1238853	304854	0	12	2	0	21	72	10432213	1.332555e-01	1
NBPF1	675669	259	40	2892362	707575	0	66	13	0	0	13	707575	1.338131e-01	1
KCNIP4	35439	1264	3	753951	180048	0	14	2	0	8	32	3363624	1.343377e-01	1
MRPL20	1736268	273	28	369303	105369	0	6	1	0	50	225	20101950	1.349867e-01	1
RNF17	486857	629	29	4103935	1025387	0	65	12	0	22	132	10968947	1.353864e-01	1
IFNG	268405	717	-2	426932	97867	0	6	1	0	26	158	10985656	1.356350e-01	1
TCF23	1214097	238	50	503657	168454	0	10	3	0	5	26	2169783	1.357229e-01	1
COX7B2	86349	938	11	202213	53537	0	3	0	0	50	279	22681615	1.369949e-01	1
AHSG	508316	436	45	882167	273823	0	17	2	0	12	42	4700685	1.373502e-01	1
MTM1	287123	NaN	16	1521883	389081	0	11	0	0	6	8	2418713	1.374458e-01	1
SPSB1	980939	281	32	643808	201190	0	10	2	0	43	179	18110510	1.375799e-01	1
LGI1	488719	532	4	1383778	357368	0	22	6	0	5	16	2083510	1.377955e-01	1
NUDT4	416655	419	18	451825	123101	0	5	2	0	35	100	12694407	1.389296e-01	1
TYROBP	1060028	321	47	280302	87978	0	5	0	0	30	105	11679932	1.410122e-01	1
LONRF2	94009	703	5	1816848	545259	0	17	0	0	4	5	2271742	1.413063e-01	1
CA1	99296	1463	15	660858	173910	0	11	4	0	4	12	1245673	1.428443e-01	1
AURKAIP1	1736268	273	28	476036	153109	0	4	0	0	11	31	4385942	1.430397e-01	1
SAA1	601955	371	17	308264	81499	0	5	0	0	50	172	20446360	1.434811e-01	1
OCIAD2	256817	372	61	409541	92752	0	8	2	0	9	46	3482974	1.443197e-01	1
ARL11	425192	296	62	462055	146630	0	5	1	0	42	114	15643034	1.444477e-01	1
CSHL1	1446139	380	27	558899	147994	0	13	2	0	19	114	8133532	1.472003e-01	1
CLIP1	885125	222	41	3557994	918654	0	19	2	0	2	4	1360590	1.478771e-01	1
SCGB1C1	1003496	437	11	240405	66495	0	7	1	0	49	194	13548271	1.496127e-01	1
EDNRB	63780	954	31	1179178	330770	0	8	0	0	11	19	4745697	1.500549e-01	1
CABP5	993450	433	26	442277	112189	0	9	1	0	38	234	21071413	1.501135e-01	1
TMIGD1	475180	232	26	661540	170159	0	5	1	0	50	117	17145139	1.517231e-01	1
GPSM3	2119974	392	28	386012	124465	0	4	1	0	18	50	7273189	1.518248e-01	1
HIST1H3B	408919	685	43	317130	105369	0	5	1	0	50	155	16170220	1.521040e-01	1
PPARGC1B	908037	285	49	2464407	730422	0	18	5	0	7	45	7178391	1.522758e-01	1
COX4I2	837796	213	18	436480	107756	0	6	0	0	28	104	10844482	1.525137e-01	1
KRAS	259193	512	16	584474	140833	0	6	0	0	15	26	4396854	1.525201e-01	1
TMEM14B	263716	468	14	290532	82863	0	3	1	0	44	125	14277670	1.530106e-01	1
ARL16	3745109	205	30	473990	152086	0	7	1	0	50	124	17136614	1.535237e-01	1
ZNF711	90533	NaN	1	1898347	468875	0	43	6	0	3	19	1864247	1.541017e-01	1
GPR37L1	704755	156	27	1120526	364870	0	7	2	0	37	76	14653793	1.541252e-01	1
ZSWIM2	278175	629	-5	1585309	395219	0	41	8	0	5	15	1345586	1.547784e-01	1
WSCD2	451405	644	29	1379686	386012	0	19	8	0	17	114	9575962	1.557445e-01	1
TEX13B	184382	NaN	40	747131	221650	0	7	1	0	6	8	2703107	1.559058e-01	1
C7orf65	237253	211	21	375100	101618	0	4	1	0	6	18	2602853	1.563825e-01	1
OSM	548674	211	43	599478	187209	0	8	3	0	13	22	3808629	1.563905e-01	1
CSMD3	9197	1295	-29	9261219	2470545	0	208	40	0	1	42	2770625	1.566884e-01	1
CCDC126	389945	361	23	341682	95139	0	2	0	0	50	114	19870070	1.569799e-01	1
GKN1	338803	222	16	510136	126170	0	6	1	0	23	57	8636507	1.575732e-01	1
DEFB114	70183	1258	-7	179025	38874	0	6	0	0	50	345	18659861	1.585533e-01	1
DNAJC5	1157316	206	36	498201	128898	0	3	0	0	32	80	11743358	1.588313e-01	1
SPRR2A	687290	704	30	180048	48081	0	3	0	0	45	130	18511526	1.595530e-01	1
HNRNPL	1989663	219	30	1450614	411246	0	18	4	0	25	95	10105535	1.611916e-01	1
MT2A	653985	187	28	166408	34100	0	2	0	0	50	116	15717713	1.613667e-01	1
FBLN1	448796	195	3	2139434	573562	0	34	5	0	15	41	5004175	1.616337e-01	1
ENKUR	159854	276	8	652674	156519	0	15	0	0	8	8	2689808	1.619549e-01	1
NUDT15	324467	567	34	404767	109802	0	3	0	0	47	185	20072624	1.621471e-01	1
SRP14	846041	256	23	342023	96844	0	4	0	0	16	47	6471498	1.631391e-01	1
KIAA0907	1988461	174	32	1496649	446028	0	10	0	0	4	1	1345927	1.634241e-01	1
CCNE2	424520	389	43	1038345	249612	0	13	2	0	11	46	5251741	1.634617e-01	1
PCP4L1	735152	293	41	176297	43648	0	4	1	0	8	21	1777292	1.646862e-01	1
FBXO43	810757	396	25	1728870	467511	0	14	3	0	23	99	13765829	1.661260e-01	1
TSNAXIP1	1039476	143	49	1662716	419089	0	13	0	0	17	20	6160506	1.662646e-01	1
TIMP4	348401	238	23	558217	148676	0	7	3	0	6	27	3425345	1.663541e-01	1
CCL26	1012112	255	51	240746	63085	0	2	1	0	34	147	12379664	1.663774e-01	1
ART5	537999	403	23	699391	213125	0	11	2	0	15	61	7318542	1.665869e-01	1
TNFRSF13B	1122696	237	2	717123	203577	0	14	1	0	50	126	16583853	1.666730e-01	1
ALDH3A1	550749	220	-13	1122913	311333	0	10	2	0	5	6	1776610	1.674151e-01	1
HRASLS2	854193	303	56	389081	125488	0	7	2	0	50	151	15830243	1.678929e-01	1
DPPA2	22565	1096	-19	758043	192324	0	22	5	0	7	27	1360590	1.679886e-01	1
SLC25A21	68926	481	-44	759748	201872	0	11	2	0	9	45	4137012	1.685501e-01	1
MT1H	661565	143	26	166067	34441	0	2	0	0	50	99	19471441	1.686146e-01	1
LEFTY1	924499	239	8	860684	279961	0	8	0	0	8	11	3227565	1.688822e-01	1
NSUN7	238024	202	47	1759560	492063	0	18	4	0	50	125	17454426	1.690509e-01	1
C2orf40	99910	798	-0	370326	99231	0	8	3	0	4	10	844657	1.691754e-01	1
IL10RA	581910	576	49	1389575	413974	0	12	5	0	11	20	4214760	1.693187e-01	1
DDX4	331341	486	34	1871067	481833	0	14	2	0	34	73	11521367	1.695938e-01	1
LRP10	1177534	225	34	1650781	565037	0	13	3	0	44	82	13775718	1.701560e-01	1
EEF1A1	716887	139	38	1128028	321563	0	7	0	0	3	4	2425533	1.708803e-01	1
BLM	997342	176	45	3527645	910129	0	34	5	0	11	35	4973826	1.717733e-01	1
ERH	911402	431	39	273482	63085	0	2	0	0	50	127	17849645	1.726223e-01	1
MPZL2	805791	211	41	533324	150040	0	7	3	0	9	35	3882626	1.731669e-01	1
