gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
KRTAP5-10	586193	626	50	761808	224346	0	19	0	0	21	40	10951528	1.570260e-06	6.301752e-04
EMG1	2704950	211	47	944190	272766	0	12	0	0	21	67	18762750	1.866263e-06	7.333638e-04
CPN1	1067171	188	51	1782394	491732	0	22	3	0	9	11	4457868	2.569666e-06	9.891640e-04
OR8U8	12744	946	-38	365302	85004	0	44	2	0	1	12	558444	3.114750e-06	1.175008e-03
RFX5	1322568	174	42	2308558	737060	0	23	3	0	32	89	21834730	4.199416e-06	1.553125e-03
KBTBD6	314264	337	66	2531290	737060	0	33	4	0	10	17	7212428	4.872003e-06	1.767225e-03
LRRIQ3	58597	1188	-18	2472648	595566	0	43	2	0	3	8	2233776	7.322224e-06	2.605883e-03
PIAS3	NaN	NaN	NaN	2397328	735446	0	33	3	0	32	117	32289146	7.625017e-06	2.663390e-03
U2AF1	687433	279	59	1053942	275994	0	16	0	0	50	52	28718440	8.347548e-06	2.862754e-03
MGA	765304	256	41	11646086	3347974	0	55	6	0	13	26	11345882	1.078568e-05	3.580162e-03
ADAM23	290387	726	16	3345284	849502	0	42	4	0	12	46	9269740	1.081907e-05	3.580162e-03
EPHX4	260329	242	1	1417630	378752	0	20	3	0	7	17	4525118	1.332646e-05	4.333858e-03
OVGP1	397926	461	18	2592084	763422	0	21	0	0	9	15	7097834	1.759030e-05	5.623528e-03
CDKN2A	225405	357	-15	1283130	334098	0	30	3	0	11	25	4908174	1.838483e-05	5.779577e-03
OR4S1	278638	642	-40	1154548	344858	0	20	3	0	8	39	6579202	1.903149e-05	5.884786e-03
CTCFL	181464	562	10	2623288	656360	0	31	4	0	20	46	11015550	2.035493e-05	6.192496e-03
COL25A1	157338	437	-5	2716900	819374	0	48	5	0	27	80	15947934	2.158310e-05	6.461911e-03
ATM	415837	582	16	12157186	3045080	0	57	2	0	1	3	3672926	2.978427e-05	8.777984e-03
GNG2	204232	471	27	287830	73706	0	7	0	0	50	74	28013122	3.723309e-05	1.080447e-02
KIAA0408	151114	811	-10	2713672	677342	0	22	1	0	2	1	1901830	4.442370e-05	1.269575e-02
SEPT14	841217	627	-10	1745810	408880	0	19	1	0	8	6	8286814	4.587836e-05	1.291579e-02
FMO1	427825	968	-4	2070224	562210	0	32	3	0	13	39	7848882	4.745962e-05	1.316446e-02
KLK1	655673	589	25	1024352	281374	0	20	1	0	12	34	4938302	4.973372e-05	1.340199e-02
PHACTR1	251440	714	17	2279506	617624	0	27	3	0	17	48	9396170	4.973699e-05	1.340199e-02
RPSA	160739	595	32	1142712	329256	0	27	3	0	6	30	5926070	5.481841e-05	1.456317e-02
ZNF735	NaN	NaN	NaN	1631216	384670	0	24	0	0	12	29	8520306	5.929102e-05	1.553260e-02
MT4	598942	187	24	272228	52186	0	5	0	0	43	73	29617438	6.596683e-05	1.703609e-02
ADCY10	534611	238	13	6438246	1568808	0	35	5	0	21	34	17056214	6.768619e-05	1.703609e-02
SLC32A1	450934	551	36	1942180	611168	0	27	3	0	34	62	20435930	6.773974e-05	1.703609e-02
OR52B6	128694	895	9	1238476	385208	0	20	0	0	1	2	1248698	7.159976e-05	1.776993e-02
ARID2	820796	602	10	6967100	2051932	0	42	4	0	1	4	3547572	8.357198e-05	2.047188e-02
FAM104A	205112	251	-15	791936	237796	0	13	0	0	4	4	1777014	9.033167e-05	2.184405e-02
APIP	650532	399	1	994762	248018	0	13	1	0	50	103	27437462	9.889191e-05	2.320470e-02
SRGAP3	373293	469	22	4356186	1162080	0	33	2	0	5	10	4902256	9.984928e-05	2.320470e-02
GCNT4	479847	634	32	1744196	454072	0	24	2	0	14	29	6861114	1.011808e-04	2.320470e-02
MICALCL	445785	318	-1	2641580	780100	0	19	1	0	8	17	7543836	1.016858e-04	2.320470e-02
KRT79	1781225	288	27	2040634	609554	0	19	2	0	50	59	28513462	1.021096e-04	2.320470e-02
TSKS	1699718	192	47	2251530	690792	0	18	5	0	14	20	7986072	1.301746e-04	2.899448e-02
CARD8	1052191	391	32	2122948	556292	0	25	1	0	8	19	4531036	1.306612e-04	2.899448e-02
KLHL38	517269	192	22	2215484	621928	0	26	4	0	36	62	20173924	1.339316e-04	2.937463e-02
ACACA	526151	346	13	9411772	2575406	0	35	5	0	32	49	24869588	1.355199e-04	2.938134e-02
LRRN2	401240	221	35	2568412	888776	0	33	5	0	44	71	21928342	1.392753e-04	2.952946e-02
PAPD7	253408	557	28	2104118	602560	0	17	1	0	24	37	13045424	1.393342e-04	2.952946e-02
RIT1	2096440	179	32	865104	232416	0	14	1	0	50	106	28047016	1.657675e-04	3.474118e-02
KIR2DL1	NaN	NaN	NaN	1355760	382518	0	20	1	0	50	230	60296350	1.716446e-04	3.526885e-02
CTNNB1	305811	448	8	3010648	872636	0	27	0	0	8	6	5022768	1.720249e-04	3.526885e-02
FCRL4	232460	820	28	1997056	572432	0	29	4	0	31	105	24333202	1.918494e-04	3.891036e-02
HPGDS	129148	311	14	808614	192066	0	14	3	0	6	18	3262432	2.056719e-04	4.127003e-02
RALGAPB	531076	440	45	5821160	1604854	0	39	1	0	1	2	2551734	2.151319e-04	4.271388e-02
RBMXL1	316278	598	5	1438612	454610	0	16	2	0	47	105	29384484	2.330647e-04	4.579235e-02
LAX1	515575	280	39	1596784	430400	0	21	2	0	10	7	4830164	3.070449e-04	5.970599e-02
HEPACAM2	311972	785	12	1864708	507872	0	19	0	0	20	47	16809810	3.365370e-04	6.477307e-02
LNP1	376655	410	13	710698	175388	0	10	0	0	50	178	38316360	3.583973e-04	6.828374e-02
MYL2	907625	570	47	690792	159786	0	11	1	0	37	70	26936584	3.768586e-04	7.108307e-02
FAM174B	281213	478	-17	580502	207130	0	8	0	0	49	155	35589238	4.165282e-04	7.763611e-02
ZSCAN4	532349	849	-37	1675870	438470	0	24	4	0	11	23	6415650	4.198327e-04	7.763611e-02
AP1S1	1044715	199	39	635916	159786	0	8	0	0	50	62	28077144	4.561628e-04	8.353536e-02
CD163	665695	608	13	4505750	1199740	0	51	4	0	5	17	6359698	4.611269e-04	8.363246e-02
FCN2	229567	450	26	1222336	346472	0	14	1	0	50	54	25276854	5.275848e-04	9.477433e-02
POLDIP2	1405196	214	10	1436460	413184	0	9	0	0	50	84	34002676	5.512372e-04	9.782893e-02
PLAC1	268956	NaN	39	817222	220580	0	10	0	0	50	96	32212212	5.568948e-04	9.782893e-02
IARS2	651419	613	-1	3982814	1064164	0	21	1	0	30	30	22839714	5.601487e-04	9.782893e-02
EPHA6	89830	1046	-18	4541258	1233634	0	72	7	0	10	36	6515718	6.341178e-04	1.092341e-01
IL1R2	215759	556	12	1551054	435780	0	18	0	0	10	12	4624648	6.370349e-04	1.092341e-01
ITGAL	2276763	142	57	4570848	1292814	0	36	7	0	18	24	10387704	6.635433e-04	1.127545e-01
MRPL50	112947	898	-22	608478	171084	0	16	2	0	11	70	6662054	6.848743e-04	1.153402e-01
SAGE1	246199	NaN	26	3554566	946880	0	40	4	0	10	14	4168424	7.028830e-04	1.173255e-01
FKBP9	375055	235	13	2194502	628384	0	17	2	0	47	86	35496164	7.226387e-04	1.195650e-01
ZNF578	547660	989	-53	2331154	549836	0	25	3	0	39	76	21740042	8.043938e-04	1.315286e-01
LSP1	871765	481	43	1358450	352390	0	21	2	0	29	62	20576886	8.088917e-04	1.315286e-01
C6orf221	732413	446	18	821526	250170	0	14	0	0	22	44	14446376	8.589884e-04	1.384807e-01
TGFBR3	284037	252	1	3299554	922670	0	28	3	0	12	17	8469734	9.111758e-04	1.456491e-01
B2M	673122	428	36	476668	126968	0	8	0	0	50	145	30282944	1.004167e-03	1.591647e-01
AQP10	1653296	236	29	1118502	379290	0	17	2	0	28	54	17805110	1.015385e-03	1.596015e-01
CD1A	120861	833	3	1273984	346472	0	21	2	0	16	42	8749494	1.028444e-03	1.600058e-01
TRUB1	188808	343	9	1341234	401886	0	17	2	0	50	156	31772128	1.034922e-03	1.600058e-01
ASCL3	548433	243	21	689178	201750	0	7	0	0	50	84	31346032	1.100150e-03	1.687075e-01
ZNF804A	18097	1171	4	4654238	1223950	0	122	16	0	3	35	2908428	1.115798e-03	1.697272e-01
STAG3L2	745065	173	55	550912	141494	0	5	0	0	50	98	32655524	1.135037e-03	1.712726e-01
MYO3B	324392	844	28	5516652	1404180	0	47	6	0	9	16	5231512	1.158223e-03	1.733842e-01
HLA-G	514408	685	38	1303574	376600	0	18	2	0	26	62	15874228	1.189903e-03	1.767240e-01
ITGA10	NaN	NaN	NaN	4471856	1374052	0	32	7	0	26	72	18869812	1.216265e-03	1.792281e-01
ARAP3	771583	353	25	5872270	1815212	0	28	4	0	10	13	9160526	1.265063e-03	1.849738e-01
INPP5D	430468	259	37	4026930	1108818	0	26	8	0	27	44	13886856	1.282178e-03	1.854150e-01
SIRPG	421072	486	32	1468740	445464	0	20	1	0	5	4	2587780	1.287741e-03	1.854150e-01
SPRR2D	687290	704	30	284064	75858	0	6	0	0	50	126	32384372	1.320698e-03	1.887198e-01
OR5AR1	NaN	NaN	NaN	1164770	337864	0	17	2	0	26	67	17833624	1.474544e-03	2.091191e-01
MET	558228	262	2	5460700	1490798	0	25	6	0	16	27	12592966	1.493032e-03	2.101609e-01
TXLNB	192994	504	14	2670632	704242	0	25	1	0	5	11	4828550	1.533662e-03	2.129848e-01
PLG	181774	624	-9	3204328	841970	0	36	3	0	12	35	11275942	1.535676e-03	2.129848e-01
VPS52	1456953	262	30	2813740	814532	0	21	0	0	5	6	3446966	1.592247e-03	2.192187e-01
KRTAP4-8	NaN	NaN	NaN	719844	183996	0	31	3	0	2	13	1478424	1.616403e-03	2.200403e-01
PHACTR4	778726	182	29	2781460	783866	0	20	2	0	50	118	34767174	1.621546e-03	2.200403e-01
CDK15	391799	588	32	1534914	413184	0	14	2	0	23	46	18577678	1.678820e-03	2.261851e-01
MS4A1	333232	899	13	1170150	311502	0	11	0	0	14	25	8574644	1.715859e-03	2.283145e-01
RPRD1B	582740	137	45	1265376	356694	0	11	2	0	25	32	13961100	1.732947e-03	2.283145e-01
FAT1	351973	513	-13	17417212	4970582	0	92	9	0	0	9	4970582	1.734811e-03	2.283145e-01
MAX	501431	387	39	1087298	263620	0	11	2	0	6	6	2737882	1.743044e-03	2.283145e-01
SLC22A6	2447828	398	48	2115416	673576	0	29	2	0	50	87	24897026	1.940995e-03	2.517047e-01
C2orf51	120457	497	2	707470	188300	0	14	0	0	36	85	18131676	1.948303e-03	2.517047e-01
FANCD2	885389	170	41	5980946	1551592	0	24	3	0	31	43	21932646	2.040792e-03	2.603218e-01
IGFL2	1177162	249	28	550374	140418	0	8	0	0	50	80	27198590	2.053022e-03	2.603218e-01
NEUROD4	115336	828	15	1255692	358308	0	19	4	0	5	25	3202714	2.056407e-03	2.603218e-01
OR8H2	9992	1007	-32	1163156	349162	0	36	8	0	5	108	6762122	2.129764e-03	2.678108e-01
COL12A1	359824	486	-8	11862900	3392628	0	75	7	0	3	12	5860434	2.180517e-03	2.723769e-01
LGALS2	991778	176	51	531544	135038	0	9	1	0	8	8	4330362	2.292023e-03	2.844220e-01
NPSR1	106021	949	-0	1595708	436318	0	22	4	0	14	47	9899200	2.353027e-03	2.900836e-01
KIAA0907	1988461	174	32	2361282	703704	0	17	0	0	9	3	3115558	2.404019e-03	2.944455e-01
LDB2	55867	983	2	1617228	418026	0	21	1	0	5	8	2607686	2.565420e-03	3.121868e-01
DDX6	1493911	154	36	1917970	503030	0	11	1	0	44	84	36799200	2.591214e-03	3.133044e-01
NXF5	272029	NaN	23	1494564	363150	0	18	3	0	18	61	11698810	2.665157e-03	3.201923e-01
SRPX	141319	NaN	17	1801762	507872	0	14	1	0	10	29	8856556	2.740475e-03	3.271572e-01
VCAN	253331	529	-0	12823768	3714890	0	106	19	0	19	46	11979108	2.773477e-03	3.290147e-01
MAF1	2720766	211	27	1035650	253936	0	10	0	0	50	75	39844818	2.878263e-03	3.393113e-01
MLEC	1741363	349	42	1113122	331408	0	10	1	0	50	75	28454820	2.897735e-03	3.394849e-01
FAM53C	1312427	273	36	1454752	467522	0	11	0	0	9	21	8455746	3.154506e-03	3.672858e-01
HSPA1L	2509866	183	32	2397328	717692	0	18	1	0	11	11	10643792	3.190016e-03	3.691416e-01
PILRB	1430637	204	54	1006060	123740	0	11	1	0	30	29	13573202	3.231812e-03	3.716978e-01
DZIP3	172270	941	-0	4882888	1177682	0	32	1	0	1	5	3064448	3.325193e-03	3.801200e-01
NELL1	45732	989	-19	3252748	796778	0	64	9	0	11	72	7556748	3.372277e-03	3.831800e-01
SLC43A3	923815	191	-3	1888918	564362	0	16	5	0	13	24	6792250	3.453522e-03	3.900618e-01
SVOP	574926	NaN	32	1181986	346472	0	12	1	0	42	96	32473142	3.517756e-03	3.906003e-01
NCKAP1L	643138	151	35	4459482	1199202	0	38	4	0	11	22	8470810	3.525840e-03	3.906003e-01
PRSS38	672760	406	5	1228792	380366	0	15	2	0	18	27	10022940	3.528588e-03	3.906003e-01
FTSJD1	420704	736	3	2964918	774720	0	28	0	0	1	2	1167460	3.541122e-03	3.906003e-01
SLC10A2	199120	713	24	1334240	387898	0	24	3	0	6	209	42585390	3.599026e-03	3.946792e-01
BTRC	649315	421	27	2385492	639144	0	20	2	0	42	62	23380404	3.677075e-03	4.009074e-01
AMELX	NaN	NaN	NaN	811842	224346	0	12	1	0	50	230	60138178	3.748859e-03	4.063849e-01
VEZF1	854628	182	27	1991676	568128	0	14	0	0	8	2	3352816	3.789251e-03	4.084163e-01
HERC4	337983	246	12	4182412	1095368	0	20	1	0	31	34	19121596	3.830282e-03	4.104931e-01
CACNA2D1	58044	982	4	4451412	1081380	0	62	7	0	4	21	3479246	3.879445e-03	4.134130e-01
HAPLN1	220863	552	-9	1365444	379290	0	21	2	0	50	165	33508792	3.908473e-03	4.141664e-01
ZNF479	13773	995	-29	2065382	502492	0	69	11	0	8	72	4385776	4.060058e-03	4.278257e-01
DEFB116	562665	594	-29	406728	96840	0	9	0	0	50	130	25928372	4.184677e-03	4.385077e-01
SEC24C	1009357	191	42	4175956	1268066	0	21	2	0	11	31	11723558	4.232346e-03	4.410526e-01
PIK3R3	1116382	318	20	1867398	434166	0	19	0	0	6	6	2969760	4.260321e-03	4.415284e-01
ATP1B4	484939	NaN	23	1431080	350776	0	22	2	0	5	3	1788850	4.434823e-03	4.562979e-01
SIGLEC12	360870	583	-4	2336534	715540	0	29	4	0	39	70	18907472	4.465114e-03	4.562979e-01
ELSPBP1	881809	433	29	924284	199060	0	11	0	0	50	105	34246928	4.475406e-03	4.562979e-01
SDF2	1651143	225	31	805386	237258	0	8	1	0	39	73	25025608	4.515019e-03	4.578618e-01
SFTPB	1158965	170	43	1535452	443312	0	7	1	0	50	51	29715354	4.842754e-03	4.876502e-01
MYL10	653305	246	45	908682	235644	0	9	1	0	50	103	33464138	4.860473e-03	4.876502e-01
OR2A25	222080	812	-11	1149168	355080	0	23	3	0	26	101	14548596	4.985096e-03	4.975073e-01
AGXT	1187158	297	30	1505862	461604	0	10	1	0	10	6	6437170	5.120291e-03	5.083101e-01
PRIM2	177580	847	-16	2071838	494422	0	30	2	0	9	41	9609756	5.173241e-03	5.108779e-01
SCN2B	707709	293	56	834438	230802	0	8	1	0	50	37	24248736	5.219345e-03	5.127463e-01
PSG2	263820	178	-32	1288510	373910	0	35	5	0	9	93	9646878	5.338208e-03	5.207547e-01
SF3B2	3581017	208	47	3506146	971090	0	16	3	0	50	55	29643800	5.370592e-03	5.207547e-01
ABHD12B	411016	431	41	1177682	307198	0	9	0	0	12	21	7554596	5.383690e-03	5.207547e-01
LRRC32	269123	379	26	2384416	838742	0	33	6	0	11	24	6122978	5.427766e-03	5.223394e-01
DCTN1	1086740	343	42	4963050	1446144	0	22	1	0	3	2	3781064	5.501452e-03	5.267431e-01
HCST	1060028	321	47	356156	118360	0	9	0	0	50	86	29163366	5.542301e-03	5.279741e-01
ZFP36L1	543449	259	46	1247622	400272	0	14	3	0	10	29	7622384	5.587785e-03	5.296322e-01
LCE1F	64902	818	18	446540	128044	0	15	2	0	7	38	2986976	5.656172e-03	5.334336e-01
KLB	648710	177	43	3963984	1124958	0	22	1	0	6	6	5749606	5.707121e-03	5.343752e-01
DZIP1L	175494	464	8	2992894	833900	0	20	0	0	17	16	8821586	5.722818e-03	5.343752e-01
NPIP	506128	214	23	1367596	380366	0	11	2	0	50	83	26092462	5.876517e-03	5.409744e-01
CSNK1A1L	156140	631	31	1297118	339478	0	14	1	0	26	76	17799192	5.879250e-03	5.409744e-01
OR1A1	506514	628	-0	1148630	349162	0	17	3	0	13	41	7901068	5.879533e-03	5.409744e-01
FTSJ1	726793	NaN	2	1313258	365302	0	12	0	0	28	36	17736784	6.019463e-03	5.485267e-01
SLAMF9	812025	365	13	1148092	275456	0	14	1	0	50	106	26227500	6.042880e-03	5.485267e-01
RTDR1	223123	573	53	1340158	391664	0	15	1	0	50	83	28130406	6.048857e-03	5.485267e-01
KRTAP4-9	NaN	NaN	NaN	811842	209820	0	11	0	0	50	229	60123652	6.250380e-03	5.640893e-01
SPDYE3	1430637	204	54	2145544	582116	0	14	1	0	34	35	17175650	6.322729e-03	5.679015e-01
ZBBX	69051	928	-23	3228538	766112	0	45	3	0	2	9	2248840	6.412759e-03	5.732581e-01
HTR1E	169399	752	-17	1363830	408342	0	31	4	0	10	52	5028686	6.481336e-03	5.766555e-01
TPI1	2822601	232	32	1116888	314730	0	10	1	0	50	64	31225520	6.536152e-03	5.788024e-01
ARHGAP11B	220858	693	10	1050714	285678	0	7	0	0	4	4	2643194	6.842867e-03	6.006809e-01
GLP2R	76286	212	-53	2147158	612782	0	29	2	0	1	3	1924964	6.846909e-03	6.006809e-01
ARMC3	164960	449	12	3429212	912448	0	36	5	0	16	41	11402372	6.989796e-03	6.071248e-01
AKR1B15	403585	319	21	1385350	349700	0	14	0	0	31	67	20176076	7.002031e-03	6.071248e-01
ITGAV	266463	373	7	4207698	1137870	0	27	2	0	8	18	5211068	7.016924e-03	6.071248e-01
SPRR1B	687290	704	30	348624	93612	0	9	0	0	50	126	32384372	7.076588e-03	6.085606e-01
PIK3CA	401889	613	11	4246972	1058246	0	40	2	0	7	9	3757930	7.098046e-03	6.085606e-01
FANCM	234454	565	8	8026960	2039558	0	46	4	0	2	4	3017642	7.222775e-03	6.164524e-01
ZNF395	289053	229	44	1944332	602560	0	16	3	0	50	124	28441908	7.288460e-03	6.192565e-01
C10orf120	321415	530	1	1310568	335712	0	13	2	0	7	4	3003116	7.445345e-03	6.297493e-01
MOCS2	204924	419	-5	1031884	227036	0	10	0	0	18	34	9194420	7.497231e-03	6.313070e-01
LUC7L	1267639	220	36	1461746	400810	0	13	0	0	8	0	2518916	7.538264e-03	6.319411e-01
SPRR2E	687290	704	30	284064	75858	0	10	0	0	50	126	32384372	7.747132e-03	6.465770e-01
SLC24A6	441204	251	37	2218712	710698	0	10	1	0	50	63	26094076	7.849670e-03	6.522488e-01
GBA3	103435	746	22	1831352	473440	0	25	4	0	6	24	5192238	7.893830e-03	6.530413e-01
OLFML3	365516	596	7	1513932	469674	0	13	1	0	10	23	6352704	8.228551e-03	6.777595e-01
FRZB	330424	450	6	1255154	355618	0	14	1	0	47	91	25749756	8.307066e-03	6.812517e-01
AGXT2L1	104349	499	21	1999746	505182	0	22	1	0	21	57	15487406	8.417781e-03	6.873428e-01
TAAR6	178165	618	22	1294966	377138	0	15	2	0	22	66	14137026	8.517329e-03	6.887280e-01
A2ML1	300254	407	12	5702800	1569884	0	39	6	0	49	98	35318086	8.525841e-03	6.887280e-01
RSPH6A	906385	203	41	2738420	770416	0	19	2	0	5	8	3931704	8.552072e-03	6.887280e-01
SLC25A10	3745109	205	30	1116888	345396	0	6	0	0	50	41	27036652	8.580802e-03	6.887280e-01
CDC27	955548	395	18	3279648	860262	0	19	2	0	6	17	4167348	8.744875e-03	6.961542e-01
SERPINA4	316239	858	10	1630140	468060	0	26	3	0	17	53	9704982	8.805046e-03	6.961542e-01
HIP1	785864	326	62	4122694	1100210	0	23	2	0	28	24	15852170	8.839326e-03	6.961542e-01
CYP4F12	865205	605	21	2058388	562748	0	20	2	0	13	58	15299644	8.887116e-03	6.961542e-01
PASD1	153115	NaN	3	3061220	783328	0	53	8	0	3	15	2401094	8.906555e-03	6.961542e-01
RRH	212757	462	28	1324556	354004	0	9	0	0	15	14	9129860	8.931268e-03	6.961542e-01
RCSD1	520615	405	14	1588714	469136	0	13	1	0	48	97	29116022	8.931679e-03	6.961542e-01
UBQLN3	99343	946	-2	2412392	770416	0	23	2	0	8	31	8963618	9.081681e-03	7.026026e-01
IL2	227942	612	-14	608478	159786	0	10	0	0	50	118	27515472	9.088911e-03	7.026026e-01
DNMT3B	675780	173	42	3405002	930202	0	16	2	0	13	17	8142630	9.142106e-03	7.032207e-01
FHOD3	336896	728	61	5549470	1581182	0	42	6	0	15	58	15141472	9.171471e-03	7.032207e-01
ANKRD44	744603	444	27	3644412	971628	0	25	3	0	50	105	32423108	9.391555e-03	7.171802e-01
ABCG5	544941	480	35	2493092	741364	0	17	4	0	12	37	12193770	9.557594e-03	7.242942e-01
GLYAT	285823	620	9	1180372	293210	0	19	2	0	20	58	12979250	9.561513e-03	7.242942e-01
CCDC28B	1460758	218	29	781176	224346	0	7	0	0	50	70	32770656	9.613979e-03	7.253555e-01
ROPN1L	628188	219	21	903840	243714	0	8	1	0	11	11	6623856	9.681106e-03	7.275100e-01
TCF20	1257937	305	43	7394810	2158456	0	32	6	0	10	21	8573030	1.004133e-02	7.514561e-01
LOC649330	118495	792	12	1127648	302356	0	18	3	0	10	27	5765208	1.007944e-02	7.514561e-01
KPRP	64902	818	18	2149848	664968	0	41	8	0	13	67	8121110	1.020679e-02	7.579546e-01
STRA8	425774	594	40	1308416	342706	0	12	0	0	6	4	3229614	1.033741e-02	7.605664e-01
HOXC13	1257445	274	23	1221260	387898	0	11	1	0	50	73	33861720	1.035131e-02	7.605664e-01
FERD3L	103347	812	-15	626232	188838	0	17	2	0	6	21	2714210	1.042218e-02	7.605664e-01
GJA10	383829	567	24	2063230	567590	0	23	2	0	33	101	25239732	1.043433e-02	7.605664e-01
CCL28	500147	320	6	507334	128582	0	6	0	0	50	126	37924158	1.052540e-02	7.605664e-01
HRCT1	853975	298	55	418564	146336	0	4	0	0	50	57	25970874	1.055166e-02	7.605664e-01
FKBPL	2170336	224	32	1291738	412646	0	8	0	0	9	5	5823312	1.055788e-02	7.605664e-01
DND1	774470	356	31	1307878	428786	0	7	1	0	25	56	17590986	1.059474e-02	7.605664e-01
INSRR	NaN	NaN	NaN	4964664	1504248	0	50	6	0	12	35	9639884	1.063452e-02	7.605664e-01
OR10W1	604763	835	-19	1117964	363688	0	26	3	0	3	8	1374052	1.064519e-02	7.605664e-01
TMX2	922344	354	11	1163694	322800	0	10	0	0	29	48	12912538	1.075346e-02	7.654026e-01
TMPRSS15	274061	981	-64	4064590	1032422	0	43	7	0	14	42	8222792	1.087354e-02	7.710401e-01
SYT11	2096440	179	32	1631754	479358	0	19	2	0	13	46	12224436	1.104800e-02	7.779329e-01
C3	740979	259	28	6521636	1800148	0	24	1	0	6	4	5417660	1.105323e-02	7.779329e-01
SLC4A3	547550	487	29	4730096	1519312	0	27	1	0	3	2	3208632	1.112075e-02	7.797751e-01
