gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
NRAS	600650	472	11	308133	79497	0	9	0	0	50	76	12936987	2.309747e-04	8.067860e-02
ALX4	301098	575	9	630063	189873	0	15	1	0	33	48	8680065	2.556447e-04	8.767218e-02
CRYGA	321897	440	5	279006	73803	0	6	0	0	50	48	10389798	3.003872e-04	1.011769e-01
SPHK1	1622536	209	24	726642	243747	0	21	1	0	45	79	12650754	4.141942e-04	1.370620e-01
HDGFRP2	2094827	278	40	1069158	298716	0	17	3	0	50	110	13086345	4.277101e-04	1.390943e-01
BMPR2	369483	417	30	1624980	454425	0	27	2	0	5	6	1560375	4.870468e-04	1.557064e-01
OR6P1	NaN	NaN	NaN	476106	150015	0	10	0	0	50	155	24538731	5.740792e-04	1.804714e-01
MCHR2	258745	719	-16	537207	148044	0	10	0	0	50	74	11649267	6.225504e-04	1.910785e-01
NTSR2	219483	336	21	609039	210240	0	19	2	0	30	36	7268829	6.280812e-04	1.910785e-01
ADM2	1075525	207	42	217686	78621	0	5	0	0	50	70	13175697	6.820523e-04	2.042043e-01
KRTAP9-9	1149433	468	-14	266742	69642	0	5	0	0	50	89	10356072	7.576604e-04	2.210849e-01
RIN3	447158	623	42	1499493	467565	0	15	5	0	50	89	14509626	7.649778e-04	2.210849e-01
CCDC66	178940	477	24	1552491	366606	0	16	1	0	37	42	8541876	7.735978e-04	2.210849e-01
PLEKHA6	554014	370	33	1641624	481143	0	19	2	0	47	61	13797876	9.158546e-04	2.578336e-01
SHKBP1	820124	226	40	1100037	341421	0	13	3	0	43	68	10913646	1.327649e-03	3.682665e-01
LARP4B	378329	515	9	1166175	333756	0	18	3	0	50	52	11379021	1.495149e-03	4.087174e-01
SIGLEC8	393294	583	17	761682	240900	0	10	1	0	13	10	4036170	1.606231e-03	4.328105e-01
WBP1	1069803	343	45	412158	127896	0	7	0	0	50	53	12210345	1.651156e-03	4.386494e-01
PRRT2	NaN	NaN	NaN	510927	169068	0	8	0	0	50	155	24557784	1.697350e-03	4.446585e-01
ATXN3	356163	415	27	608601	132495	0	11	1	0	50	81	15361317	1.854766e-03	4.770338e-01
BCL9L	1488276	175	54	2254824	720072	0	25	3	0	20	29	5438208	1.900644e-03	4.770338e-01
SPERT	813295	613	47	688317	203232	0	15	0	0	12	24	5425068	1.911195e-03	4.770338e-01
ODF1	525392	236	55	393981	103368	0	11	2	0	10	25	3305367	1.946074e-03	4.770338e-01
TBP	425191	598	-16	538521	147387	0	41	24	0	0	24	147387	1.947386e-03	4.770338e-01
FAM71E2	NaN	NaN	NaN	1394373	451140	0	13	3	0	50	158	24839856	2.007969e-03	4.799503e-01
FAM174B	281213	478	-17	236301	84315	0	6	0	0	50	92	14637084	2.017048e-03	4.799503e-01
ZNF233	618477	671	-31	1079670	253383	0	9	0	0	9	6	2335416	2.035629e-03	4.799503e-01
FAM151A	723136	415	20	892644	283386	0	9	3	0	18	22	6081192	2.345715e-03	5.462330e-01
UPF3A	612511	283	46	762558	202575	0	8	0	0	30	27	7695660	2.446465e-03	5.627467e-01
KLF1	1937827	226	32	536988	185055	0	12	0	0	50	78	12975093	2.960547e-03	6.462233e-01
BRD3	495575	398	40	1138362	320835	0	12	2	0	43	68	12211002	2.964458e-03	6.462233e-01
BAIAP2L1	609918	249	36	824316	219000	0	11	2	0	36	40	8203521	3.041488e-03	6.462233e-01
NFASC	388939	440	33	2181021	608601	0	25	3	0	29	27	6838275	3.046094e-03	6.462233e-01
ERI1	147910	440	44	565020	140598	0	10	1	0	50	70	13342575	3.049997e-03	6.462233e-01
TRAPPC5	688482	384	31	281415	95046	0	10	0	0	50	71	13933218	3.056000e-03	6.462233e-01
ATAD2	544857	225	30	2232048	580569	0	15	2	0	18	23	5381487	3.060144e-03	6.462233e-01
FAM194A	359484	397	30	1072662	272874	0	12	2	0	50	76	14738919	3.083453e-03	6.462233e-01
CRELD2	842221	271	15	649335	171258	0	7	0	0	50	78	14325666	3.137589e-03	6.503428e-01
KIAA0040	NaN	NaN	NaN	157023	40077	0	7	1	0	8	17	2455209	3.189849e-03	6.539883e-01
BRAF	305191	616	25	1215012	342735	0	35	1	0	1	2	643422	3.342205e-03	6.778567e-01
KCTD20	994811	148	35	672111	174105	0	9	1	0	50	87	14877765	3.447398e-03	6.917534e-01
TCP10L	265057	182	52	338136	97455	0	6	0	0	50	87	10962045	3.620844e-03	7.074220e-01
RBMX	275533	NaN	28	687003	144102	0	10	0	0	50	91	13226067	3.629241e-03	7.074220e-01
C19orf55	1151198	321	30	652182	215058	0	9	0	0	10	17	3395814	3.637999e-03	7.074220e-01
KRTAP5-5	NaN	NaN	NaN	363540	106872	0	7	2	0	8	18	2522004	3.679229e-03	7.081390e-01
C20orf166	1191147	NaN	20	187026	52122	0	7	0	0	50	89	12626664	3.765964e-03	7.175113e-01
COL18A1	513400	481	41	2715162	921990	0	31	16	0	12	31	3488013	3.889294e-03	7.335986e-01
ATP6V1H	263637	437	9	795846	192282	0	8	0	0	22	29	6594309	3.982528e-03	7.437470e-01
PSME4	238848	489	9	2972925	783801	0	23	3	0	24	32	6574599	4.148966e-03	7.672333e-01
FETUB	508316	436	45	596337	175638	0	10	1	0	30	66	8593560	4.472007e-03	8.189418e-01
LRCH2	210224	NaN	-8	1239321	324339	0	12	0	0	3	12	2694795	4.584048e-03	8.313876e-01
CBX3	915230	445	43	305505	70299	0	4	0	0	50	74	14237409	4.673237e-03	8.385868e-01
ZBTB20	86308	644	10	1137924	332442	0	13	3	0	26	47	7334091	4.712661e-03	8.385868e-01
INO80E	NaN	NaN	NaN	380622	120669	0	6	0	0	50	155	24509385	5.224483e-03	9.209738e-01
KNCN	608423	266	25	157023	49275	0	5	0	0	50	58	11717376	5.329812e-03	9.308418e-01
MYADML2	NaN	NaN	NaN	448074	160308	0	15	3	0	8	19	2575440	5.459487e-03	9.447417e-01
ZFPM1	626557	184	37	1500588	509175	0	39	5	0	12	22	3458886	5.540886e-03	9.501109e-01
WASH1	332463	398	NaN	729270	215496	0	5	0	0	50	55	14584086	5.658663e-03	9.615648e-01
HNRNPA2B1	915230	445	43	581445	145197	0	6	0	0	50	74	14237409	6.281180e-03	1
CASP8	571730	386	37	937101	211992	0	10	1	0	18	24	4967577	6.408791e-03	1
RAB42	816470	183	25	160527	48399	0	3	0	0	50	71	12686232	6.574881e-03	1
UBXN11	1021101	217	22	825411	239586	0	19	2	0	33	56	6518754	7.224961e-03	1
SRFBP1	70781	809	-4	690945	176295	0	11	0	0	50	72	11505384	7.327758e-03	1
PTCHD3	345745	581	2	1179972	341640	0	15	4	0	10	16	3385083	7.348498e-03	1
TSPAN10	3745109	205	30	520563	187683	0	6	0	0	23	29	4720107	7.667668e-03	1
GLIS3	170537	983	-1	1424595	436686	0	19	3	0	50	68	14969964	7.708874e-03	1
WDTC1	854040	162	27	1077480	296307	0	11	1	0	50	55	11776068	7.910424e-03	1
RNF145	123474	225	42	1093029	298497	0	15	4	0	29	43	7477098	8.072234e-03	1
KLF3	294258	364	39	543777	151329	0	7	0	0	50	46	10630260	8.208662e-03	1
ATM	415837	582	16	4948743	1239540	0	39	3	0	8	9	2794659	8.295105e-03	1
ARHGAP22	NaN	NaN	NaN	1071348	330033	0	17	2	0	50	157	24718749	8.944302e-03	1
STRADB	468064	491	26	674739	180018	0	9	1	0	50	64	15556446	9.096316e-03	1
CD7	2856070	193	24	356313	126582	0	5	0	0	50	42	12213630	9.226149e-03	1
FAM78B	320493	733	-12	400551	118479	0	9	1	0	50	79	11981709	9.284289e-03	1
FAM81B	316501	511	4	741534	176295	0	8	0	0	50	62	13014732	9.866575e-03	1
FBXO2	682357	264	32	469755	130086	0	5	0	0	44	52	12171582	1.021640e-02	1
HCFC1R1	1443513	234	49	217467	68328	0	5	0	0	50	87	11659560	1.039617e-02	1
CTNNA3	14523	1168	-41	1428318	382374	0	13	1	0	5	4	2269935	1.045959e-02	1
DDX17	1313632	177	31	1146684	328281	0	9	0	0	25	22	6776736	1.130907e-02	1
ATL3	1058363	170	50	871620	228198	0	7	1	0	24	27	6069147	1.133932e-02	1
HIST1H1E	398813	636	53	328500	107748	0	6	1	0	50	55	8389671	1.153344e-02	1
NOD2	294632	792	1	1592349	488370	0	14	1	0	17	20	4821504	1.167279e-02	1
ELMO1	63863	859	16	1197054	293022	0	13	3	0	50	72	12392334	1.168503e-02	1
RGL2	1456953	262	30	1179534	398580	0	10	2	0	50	63	12884865	1.176893e-02	1
GATSL3	548674	211	43	514431	157023	0	6	1	0	25	35	5895918	1.191691e-02	1
DAPL1	270644	361	14	174543	47523	0	4	0	0	50	72	13181391	1.280830e-02	1
ASPHD1	NaN	NaN	NaN	575532	200385	0	7	1	0	50	156	24589101	1.291079e-02	1
ZNF735	NaN	NaN	NaN	664008	156585	0	12	2	0	29	51	9159675	1.302683e-02	1
C21orf58	940047	624	53	491217	163812	0	8	1	0	17	50	7239483	1.309919e-02	1
ORAI1	720229	228	56	455958	145854	0	6	0	0	21	48	7119909	1.334104e-02	1
PLEK	208260	586	23	573342	139503	0	8	1	0	41	45	10497108	1.338819e-02	1
SBK2	1094560	399	4	514212	178266	0	13	1	0	50	54	9170187	1.347137e-02	1
MECOM	215619	985	-10	1988958	505014	0	15	2	0	9	13	2626467	1.354130e-02	1
TGIF1	444864	153	17	636633	212211	0	18	0	0	1	1	273531	1.362655e-02	1
PA2G4	2785610	165	39	648459	161622	0	5	0	0	50	58	12320283	1.373457e-02	1
IL2RG	759088	NaN	27	592176	156804	0	8	0	0	15	34	5300676	1.423698e-02	1
C17orf100	663953	424	9	166002	66576	0	4	1	0	27	42	6010893	1.429007e-02	1
ASB11	201763	NaN	43	571809	162717	0	8	1	0	50	75	14800677	1.429884e-02	1
RDBP	2314693	203	34	606192	171039	0	7	1	0	35	68	10972995	1.447233e-02	1
NOL4	10823	966	-14	1017693	268056	0	17	2	0	27	63	9177195	1.473534e-02	1
OR10K1	177013	929	7	465813	151767	0	6	0	0	50	59	12537093	1.474640e-02	1
GRIK2	10349	1062	-25	1532343	415005	0	24	6	0	9	37	3814104	1.505542e-02	1
MAPRE3	1222544	290	33	458367	113223	0	9	1	0	50	92	12393210	1.548067e-02	1
CYP7A1	200469	608	11	799788	210021	0	10	1	0	32	30	8201112	1.548416e-02	1
FAS	187494	375	39	553413	132495	0	5	0	0	50	32	11622768	1.567835e-02	1
MAP2K4	45834	583	-52	648897	167097	0	11	0	0	50	94	13262640	1.584317e-02	1
C1orf124	377235	569	2	790590	207393	0	7	0	0	18	23	6095427	1.584722e-02	1
RAB40C	1115707	213	39	445446	126144	0	8	0	0	47	69	9968223	1.603163e-02	1
C10orf120	321415	530	1	533484	136656	0	7	2	0	26	42	7842609	1.604687e-02	1
CETN3	83403	824	19	280320	61320	0	4	0	0	50	76	13263078	1.605523e-02	1
FAM73A	368215	207	1	1024263	264114	0	8	1	0	29	27	8113074	1.618822e-02	1
FLCN	910162	218	11	994041	280539	0	10	4	0	8	8	1922601	1.619929e-02	1
FABP2	218603	824	-1	217905	53436	0	4	0	0	50	84	12066900	1.695647e-02	1
ANKRD26	390573	459	24	2804076	655029	0	18	3	0	20	28	8942427	1.701462e-02	1
OR5H1	200002	811	-15	478734	138846	0	7	1	0	50	103	12972903	1.719340e-02	1
DBT	314135	495	9	769347	210240	0	9	0	0	50	48	12869535	1.740643e-02	1
VN1R2	427680	921	-46	604440	178704	0	6	2	0	50	57	10660482	1.741957e-02	1
PRRG3	125659	NaN	4	357846	107310	0	6	0	0	50	65	10882548	1.747267e-02	1
SETD1B	NaN	NaN	NaN	2904816	930750	0	23	6	0	37	100	18084582	1.755241e-02	1
MYCT1	188249	600	-9	358941	110157	0	5	1	0	50	93	16419087	1.787676e-02	1
GLUD2	339278	NaN	-6	849939	253164	0	14	0	0	50	55	10458783	1.800201e-02	1
RPL14	195734	546	20	349305	95484	0	6	1	0	39	61	8529393	1.832990e-02	1
PRR14	2255010	158	60	883665	301563	0	13	2	0	21	46	6822945	1.863470e-02	1
HRCT1	853975	298	55	170382	59568	0	3	0	0	50	82	10571787	1.906892e-02	1
SULF1	137404	578	-19	1418901	349743	0	16	1	0	50	95	14514882	1.922801e-02	1
GIF	366560	494	8	661818	184398	0	7	1	0	50	44	12029451	1.931095e-02	1
CDH10	30232	737	-29	1235598	345801	0	19	3	0	38	62	8268126	1.939956e-02	1
C14orf180	625253	450	20	241995	85848	0	5	1	0	27	45	6694830	1.954855e-02	1
DENND4B	2028800	222	34	2268183	753360	0	22	3	0	20	20	3668688	1.965199e-02	1
SERPINB1	469210	229	37	605535	159213	0	5	0	0	50	56	11750664	1.985364e-02	1
NDUFS1	311488	433	24	1160262	321930	0	10	0	0	25	30	7349202	2.003694e-02	1
HEXDC	2591323	179	28	902937	283605	0	10	1	0	50	49	12800550	2.010334e-02	1
ZNF280D	229613	626	9	1646223	402303	0	10	0	0	11	13	3708984	2.010868e-02	1
HTR7	98852	510	-4	741753	215496	0	9	2	0	50	77	13988187	2.053264e-02	1
STK31	367849	441	14	1668342	405150	0	19	1	0	50	66	11797530	2.091691e-02	1
ZNF717	NaN	NaN	NaN	1460292	353028	0	14	5	0	29	54	9356118	2.093636e-02	1
SMAD3	444194	194	45	720072	191844	0	12	2	0	50	53	10520541	2.099563e-02	1
HNF1A	1225663	380	40	965571	305067	0	11	2	0	36	46	7445781	2.104492e-02	1
FRMD4A	212541	732	24	1648632	464280	0	13	1	0	10	5	2947302	2.119565e-02	1
DOCK3	395621	756	25	3282591	858480	0	26	4	0	10	26	4560894	2.137986e-02	1
NUFIP1	685617	360	32	801321	201261	0	7	1	0	39	53	13200444	2.156572e-02	1
MYEOV	558031	443	37	462309	161841	0	6	1	0	50	74	15886479	2.159109e-02	1
MEIS1	21299	641	-10	643641	158556	0	9	0	0	50	84	14619345	2.179748e-02	1
PIGZ	754196	306	29	845121	302001	0	6	0	0	50	46	14685483	2.187442e-02	1
TSEN15	372562	761	8	285795	75555	0	7	1	0	26	47	8574069	2.216976e-02	1
C18orf56	NaN	NaN	NaN	239367	73365	0	7	0	0	50	155	24462081	2.238313e-02	1
CDKN1B	791330	136	44	311856	85629	0	4	1	0	39	48	9643884	2.268165e-02	1
DUSP16	748543	157	30	1029738	296088	0	6	1	0	50	61	14661393	2.296923e-02	1
OR6C75	667726	802	-14	475011	141255	0	7	2	0	50	109	11964189	2.314104e-02	1
MVK	442710	465	38	619113	192282	0	8	1	0	50	84	11844834	2.332076e-02	1
SLC44A4	2485614	188	36	1131573	323682	0	7	1	0	24	14	5361558	2.394854e-02	1
NDUFB10	1747301	183	46	285357	64824	0	5	0	0	50	66	11772783	2.408694e-02	1
DCX	131531	NaN	13	705837	190968	0	7	1	0	50	54	12694992	2.440049e-02	1
ACTL9	536422	487	-47	611667	211554	0	15	0	0	41	53	9014259	2.448506e-02	1
GML	447193	438	36	254478	66795	0	5	0	0	50	70	12841941	2.466993e-02	1
YIF1A	2133752	236	53	457710	141474	0	8	0	0	12	23	3008403	2.555086e-02	1
C22orf26	NaN	NaN	NaN	198852	79059	0	5	0	0	50	155	24467775	2.640201e-02	1
SMTN	726734	202	32	1487229	471288	0	17	2	0	7	9	2256795	2.660053e-02	1
ZC3H13	576966	679	49	2464845	661818	0	18	2	0	32	27	6539997	2.674134e-02	1
FMO2	440278	1004	-6	755769	195567	0	10	1	0	50	81	14310336	2.676756e-02	1
SEC61B	203560	410	37	151767	48618	0	3	0	0	50	61	12781278	2.677024e-02	1
C7orf50	769674	346	35	300906	93294	0	4	1	0	37	53	7602585	2.683408e-02	1
BAX	1927185	211	43	395076	118698	0	5	0	0	13	20	3603426	2.710062e-02	1
MFRP	1054477	263	40	911040	263676	0	10	1	0	50	75	14440203	2.714632e-02	1
ECHS1	386585	472	13	470193	123078	0	8	1	0	50	54	12126687	2.742278e-02	1
TBC1D5	103389	701	9	1329987	337479	0	12	1	0	30	91	12726528	2.784596e-02	1
ALDH6A1	495634	236	40	843369	243309	0	8	1	0	15	13	3635181	2.792967e-02	1
PDYN	461602	543	28	393105	114756	0	7	1	0	50	79	12074127	2.813388e-02	1
DTX4	542222	686	9	948927	294117	0	7	0	0	21	14	5474562	2.844604e-02	1
SSBP2	159943	864	23	599184	156366	0	6	1	0	50	102	16805622	2.847888e-02	1
NDUFB5	397411	520	10	305286	83658	0	4	0	0	50	63	11712996	2.866870e-02	1
LMAN1	292594	549	35	826725	213306	0	7	0	0	25	28	4998237	2.880890e-02	1
EGR1	1202314	205	51	813366	261486	0	9	0	0	23	26	6117546	2.929430e-02	1
ARMS2	252955	279	5	163593	53217	0	4	0	0	50	73	13307973	2.937140e-02	1
C6orf118	31222	466	-31	745914	202794	0	13	2	0	50	85	12733098	3.009108e-02	1
WDR65	1068006	294	30	1100256	305724	0	12	4	0	27	41	6849882	3.013135e-02	1
SHC1	1612870	224	35	904689	277254	0	7	1	0	50	52	11373546	3.030184e-02	1
SRPX	141319	NaN	17	733431	206736	0	6	0	0	31	39	9017763	3.085036e-02	1
C10orf140	128481	409	22	1369845	421794	0	10	3	0	50	86	14337273	3.097431e-02	1
CCDC9	1350139	232	33	833295	244185	0	13	2	0	50	66	12272979	3.126504e-02	1
OR4M2	156689	855	-31	479172	142350	0	9	1	0	50	98	12773175	3.136864e-02	1
PLAC4	187016	530	-16	216591	81030	0	3	0	0	50	104	16008243	3.154224e-02	1
LUC7L2	545432	339	30	636633	161622	0	7	0	0	50	63	12814566	3.155684e-02	1
FMO5	NaN	NaN	NaN	925713	240462	0	11	0	0	37	94	17394294	3.159904e-02	1
WDR5	307164	368	38	553851	141912	0	4	1	0	50	40	10477617	3.304358e-02	1
JPH4	1250373	553	35	930312	319959	0	11	0	0	2	0	812709	3.347279e-02	1
IFFO1	2764720	179	42	875124	261486	0	9	1	0	50	68	15955245	3.366885e-02	1
ALPP	307666	204	37	824973	257763	0	11	1	0	25	25	4785369	3.495490e-02	1
SH3BGRL2	205695	824	2	177828	42924	0	3	0	0	50	85	13512738	3.504793e-02	1
MARCH4	590758	342	27	630501	187464	0	9	0	0	50	61	12770328	3.505592e-02	1
WDR49	145736	911	-20	1131792	280758	0	17	2	0	50	89	13828536	3.545738e-02	1
GNRH1	178665	515	21	148920	41610	0	3	0	0	50	66	12793542	3.558873e-02	1
SOX7	110362	481	9	581007	189654	0	10	2	0	24	42	6930255	3.560031e-02	1
TTC29	34493	970	-9	777012	190092	0	10	3	0	15	34	3866445	3.568846e-02	1
C2orf76	193588	467	26	213306	51465	0	4	0	0	50	60	10774581	3.573102e-02	1
FAM157A	NaN	NaN	NaN	594585	178047	0	5	0	0	50	155	24566763	3.592981e-02	1
RFX5	1322568	174	42	939729	300030	0	13	0	0	3	3	1294290	3.596567e-02	1
ASPDH	762018	517	35	452235	146949	0	8	1	0	22	28	5821896	3.687265e-02	1
CBLN3	897133	265	40	301344	109938	0	4	0	0	9	25	5088465	3.696155e-02	1
ARSJ	100364	497	15	923961	261267	0	8	1	0	50	50	11996163	3.707089e-02	1
ZNHIT1	1022626	258	39	246375	69642	0	3	0	0	50	73	12122088	3.759607e-02	1
HNRPDL	684394	387	46	664446	183741	0	6	0	0	17	17	4249257	3.779144e-02	1
TRIM60	169984	637	5	739125	193815	0	9	0	0	50	79	12226332	3.780767e-02	1
IL21R	228256	597	36	836361	247032	0	7	0	0	33	32	8594217	3.813805e-02	1
TNFAIP6	216177	589	24	452454	109938	0	5	1	0	21	24	5686554	3.830884e-02	1
C16orf3	NaN	NaN	NaN	176076	57816	0	4	1	0	29	50	9060906	3.834744e-02	1
TIMD4	135146	1235	16	595680	173667	0	8	2	0	11	7	2343300	3.837580e-02	1
ADAMTSL4	1475649	152	31	1674912	537864	0	21	7	0	10	33	3945942	3.844435e-02	1
ZNF716	NaN	NaN	NaN	791247	194253	0	7	1	0	50	156	24582969	3.864167e-02	1
P2RY13	67416	548	15	549252	154395	0	6	2	0	39	55	10345122	3.889534e-02	1
C11orf88	401074	326	18	323025	81030	0	4	0	0	50	48	12432411	3.895622e-02	1
ART5	537999	403	23	449169	136875	0	6	2	0	19	29	5405139	3.920472e-02	1
GLT8D1	1217701	272	47	598965	157899	0	6	0	0	50	98	17943108	3.925143e-02	1
GPR22	500763	753	12	666636	191406	0	6	1	0	50	72	13457550	3.934417e-02	1
CXCL9	489826	399	43	204327	53217	0	3	0	0	50	83	12840408	3.949732e-02	1
CDK5RAP2	386697	450	10	3046509	783801	0	21	2	0	16	15	5570922	3.980984e-02	1
DSTN	568191	347	-5	269151	65919	0	3	0	0	50	93	12242757	4.014659e-02	1
PTPRK	107062	714	4	2313297	617580	0	18	1	0	18	11	3454287	4.019463e-02	1
MAP7D1	800052	190	31	1294071	407559	0	15	0	0	3	4	1070472	4.045284e-02	1
DEFB127	215351	430	25	157899	41829	0	4	0	0	50	49	10626099	4.078096e-02	1
SMR3A	264684	915	25	199071	72270	0	5	0	0	50	60	10723335	4.115289e-02	1
MEF2C	98604	1192	32	823878	227322	0	7	1	0	50	53	12429126	4.115558e-02	1
C20orf151	1190462	205	28	1017474	327405	0	11	0	0	24	19	5767584	4.164650e-02	1
NOS3	698665	373	33	2004507	620865	0	17	3	0	6	10	3170682	4.228120e-02	1
RNF222	NaN	NaN	NaN	323682	114537	0	9	0	0	50	155	24503253	4.267667e-02	1
PAX3	191783	682	11	865050	236739	0	12	0	0	16	18	3991932	4.299450e-02	1
C10orf122	NaN	NaN	NaN	296526	79935	0	5	0	0	50	155	24468651	4.300462e-02	1
KRTAP10-1	860604	461	30	430554	128553	0	7	1	0	21	22	4812525	4.310186e-02	1
UBQLN2	126215	NaN	7	941481	290394	0	8	1	0	42	85	13717065	4.325123e-02	1
B4GALNT1	1329939	344	52	811614	266523	0	10	1	0	5	4	1409703	4.354921e-02	1
FAM200B	NaN	NaN	NaN	1033023	263895	0	13	1	0	50	156	24652611	4.371858e-02	1
TTLL2	254009	704	1	920019	255354	0	9	0	0	50	83	15416724	4.448313e-02	1
GALNTL5	309129	476	12	714597	181551	0	9	0	0	9	6	2654280	4.457202e-02	1
RAB3C	142186	420	9	371205	90009	0	5	0	0	50	57	12231588	4.484429e-02	1
TSPAN7	99411	NaN	23	399456	113004	0	5	1	0	50	62	10769544	4.512457e-02	1
