gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
KCTD7	615008	246	43	1007041	298037	0	3	0	0	50	11	31366553	1.139665e-02	1
COL11A1	37620	742	-20	6611806	1993460	0	9	0	0	50	13	30979645	1.171203e-02	1
TMEM184A	595899	243	38	1441085	432571	0	2	0	0	50	4	30486190	1.222565e-02	1
SERPINB13	190401	339	20	1415062	358430	0	4	0	0	50	22	27536753	1.226381e-02	1
HBB	109545	1056	-1	511131	157611	0	3	0	0	50	9	24820541	1.228010e-02	1
RHEB	660831	196	32	687891	170868	0	4	0	0	50	15	25766207	1.229606e-02	1
KRTAP4-9	NaN	NaN	NaN	740919	191490	0	3	0	0	50	33	54871214	1.252082e-02	1
MS4A3	336373	691	4	763996	221441	0	3	0	0	50	16	29564583	1.345522e-02	1
SLC16A9	135396	527	-16	1773983	509167	0	5	0	0	50	21	32666721	1.347724e-02	1
PGPEP1L	217299	248	-20	682981	211130	0	6	1	0	2	3	2274312	1.351712e-02	1
SCARB2	515813	403	39	1727829	453684	0	4	0	0	50	17	38077050	1.379885e-02	1
PRSS38	672760	406	5	1121444	347137	0	3	0	0	50	11	22913006	1.396343e-02	1
ADAMTS19	38096	1075	-16	4309507	1158269	0	8	0	0	50	13	26868993	1.429288e-02	1
CCDC82	272687	372	14	2001807	447792	0	4	0	0	50	11	30629562	1.449329e-02	1
ZDHHC1	1115833	153	42	1682166	524388	0	4	0	0	34	8	24161128	1.475700e-02	1
JMJD6	827288	206	22	1483802	388381	0	4	0	0	50	8	20022980	1.482365e-02	1
SPRED1	96035	704	-21	1606552	395255	0	5	1	0	50	15	31027763	1.488754e-02	1
DHX37	1085697	229	46	4064989	1208351	0	9	0	0	45	17	26679467	1.506296e-02	1
C14orf177	157823	938	-42	447792	120786	0	2	0	0	50	23	23255724	1.515709e-02	1
SLCO4C1	36388	870	-5	2553200	721279	0	5	0	0	50	12	29646089	1.523121e-02	1
NFE2L2	372300	145	36	2137323	564159	0	6	0	0	50	13	26310235	1.531917e-02	1
POTED	42480	1066	-58	2140760	509167	0	8	0	0	50	13	19640491	1.535525e-02	1
ANP32C	NaN	NaN	NaN	827826	209166	0	2	0	0	50	33	54888890	1.558027e-02	1
MAX	501431	387	39	992311	240590	0	3	0	0	50	12	32954447	1.574735e-02	1
MCOLN3	425053	623	4	2027339	491491	0	5	0	0	50	15	27357047	1.596067e-02	1
IPP	972928	146	29	2202626	579871	0	5	0	0	50	16	31320399	1.612708e-02	1
GLIPR1L2	313411	606	-22	905895	237153	0	2	0	0	50	15	32719258	1.622422e-02	1
OR2J2	162844	808	12	1056632	327988	0	3	0	0	50	9	25877664	1.629852e-02	1
RAP2B	59808	598	-2	628971	184125	0	2	0	0	50	10	31082264	1.639990e-02	1
MAP3K15	222229	NaN	38	4692978	1278564	0	5	1	0	50	6	28274726	1.640606e-02	1
CERCAM	1928973	188	64	2075948	625534	0	6	0	0	50	23	32774741	1.652590e-02	1
DNMT3A	330147	286	43	3413923	934373	0	5	0	0	50	10	27824479	1.681619e-02	1
HIST1H2BM	267617	634	32	433553	130606	0	2	0	0	50	21	21385996	1.697172e-02	1
SAAL1	631291	436	20	1744032	425697	0	3	0	0	50	16	34214353	1.711856e-02	1
GPRIN2	NaN	NaN	NaN	1515717	518496	0	4	0	0	50	33	55198220	1.736886e-02	1
RIC8B	230956	396	11	1840759	508676	0	3	0	0	50	9	34163289	1.747010e-02	1
SAMD5	97528	850	-17	585272	189526	0	2	0	0	50	26	32930879	1.754090e-02	1
TATDN1	456351	544	44	1133719	256793	0	4	0	0	50	17	28469653	1.774615e-02	1
ZNF595	NaN	NaN	NaN	2267438	613750	0	4	0	0	50	33	55293474	1.785945e-02	1
FAM136A	671278	370	38	506712	122259	0	2	0	0	50	17	35272458	1.806255e-02	1
TPTE2	288628	778	-16	1950743	478234	0	5	0	0	50	12	21822495	1.832903e-02	1
ANKRD7	72287	922	-13	930445	231752	0	3	0	0	50	20	35006827	1.859144e-02	1
PCDH10	9477	1355	-31	3575953	1133228	0	7	0	0	50	16	36979665	1.888137e-02	1
SLC22A9	1061448	478	28	1941414	559740	0	4	0	0	50	21	32232677	1.899454e-02	1
NUDT21	504003	442	5	823407	219477	0	2	0	0	50	15	29027429	1.908113e-02	1
C15orf40	452169	683	19	1199022	327006	0	3	0	0	50	16	33946758	1.939580e-02	1
RNPC3	NaN	NaN	NaN	511622	149755	0	2	0	0	50	33	54829479	1.940566e-02	1
SLC13A2	1517567	225	24	2219811	684945	0	4	0	0	44	10	21962921	1.943328e-02	1
FAM105A	514082	380	28	1293294	325533	0	4	0	0	50	12	27315803	1.965746e-02	1
NSMCE2	328239	420	38	915715	215549	0	2	0	0	50	16	30959023	1.972058e-02	1
CLCN2	1447013	268	44	3149765	958432	0	5	1	0	50	19	38718787	1.985414e-02	1
OR5H6	391500	849	-2	1121935	318659	0	2	0	0	50	11	28543794	2.015431e-02	1
LMO4	279257	521	-10	597547	159575	0	3	0	0	50	27	33854450	2.021423e-02	1
EBLN2	NaN	NaN	NaN	947630	258757	0	3	0	0	50	33	54938481	2.082950e-02	1
MED13	369807	275	3	7665001	2120138	0	10	1	0	50	12	34211898	2.091268e-02	1
RPL22	627248	240	31	479707	110966	0	2	0	0	50	15	25390592	2.094831e-02	1
CLRN3	434702	806	-25	791492	223405	0	3	0	0	50	18	23852289	2.100549e-02	1
KRTAP5-5	NaN	NaN	NaN	815060	239608	0	4	0	0	50	33	54919332	2.133463e-02	1
C20orf79	256301	699	4	545010	153192	0	2	0	0	50	16	30894211	2.142410e-02	1
RND1	1655612	214	57	822916	231752	0	3	0	0	50	14	27506311	2.151478e-02	1
LCN1	327501	539	37	644192	174796	0	3	0	0	50	21	26031347	2.161419e-02	1
SLC47A2	547418	219	-8	2113264	645665	0	4	0	0	50	12	31455424	2.177562e-02	1
FIGF	200632	NaN	40	1282983	321114	0	3	0	0	50	10	27886836	2.201468e-02	1
AGAP6	NaN	NaN	NaN	2410319	666778	0	4	2	0	28	11	18641306	2.219878e-02	1
ZNF800	313691	807	-5	2347962	621606	0	6	0	0	50	18	32999619	2.220635e-02	1
GPR172B	1399774	343	26	1453851	547956	0	4	0	0	50	18	28984712	2.237448e-02	1
GPR172A	2525749	200	28	1438139	550411	0	3	0	0	50	17	36109613	2.238934e-02	1
BTNL8	783856	602	14	1980203	507694	0	5	0	0	23	8	15710036	2.246253e-02	1
PGLYRP3	836876	556	24	1210806	341736	0	4	0	0	50	27	40558073	2.271028e-02	1
NMUR2	261658	955	4	1443049	412931	0	4	0	0	50	12	33424825	2.277546e-02	1
SLC22A6	2447828	398	48	1930612	614732	0	5	1	0	50	9	22722007	2.293822e-02	1
ORAI1	720229	228	56	1022262	327006	0	2	0	0	50	13	32011727	2.327561e-02	1
FAM194B	NaN	NaN	NaN	2537979	618660	0	4	0	0	50	33	55298384	2.334049e-02	1
C12orf44	468067	234	41	757122	222423	0	2	0	0	50	14	22256048	2.379019e-02	1
UBE2A	663615	NaN	48	563668	141899	0	2	0	0	50	13	25592393	2.418365e-02	1
PDE4C	1178047	210	43	2658274	795911	0	6	1	0	50	13	30749366	2.429973e-02	1
LACRT	615189	494	31	500820	142881	0	2	0	0	50	23	34800607	2.448943e-02	1
C1orf159	2134483	234	21	715387	211130	0	2	0	0	50	10	29542488	2.460201e-02	1
NMNAT3	224111	848	9	762032	210148	0	2	0	0	50	9	26268991	2.479947e-02	1
CDH2	43239	931	-16	3200338	896075	0	5	0	0	50	14	28699441	2.511032e-02	1
AP3S1	380598	759	6	709495	177251	0	2	0	0	50	15	34118117	2.536140e-02	1
MAK16	91648	507	12	1129791	259248	0	3	0	0	50	23	34011570	2.564773e-02	1
ZFYVE27	535311	138	44	1494604	417350	0	4	0	0	50	9	23627411	2.593090e-02	1
PDS5B	243309	471	50	5268921	1330119	0	8	1	0	50	18	35409447	2.604367e-02	1
MSR1	53956	947	-48	1684130	434044	0	6	1	0	50	23	23490422	2.618515e-02	1
LRRC33	1117984	250	31	2313101	761050	0	5	0	0	50	9	27034951	2.618634e-02	1
FOXD4L4	0	1096	-26	2759420	926026	0	5	0	0	29	20	23354906	2.630491e-02	1
WDR25	410676	215	23	1882003	561704	0	4	0	0	50	13	28369489	2.652391e-02	1
AFF3	353071	868	12	4438149	1229955	0	6	1	0	50	11	24991409	2.692252e-02	1
BTNL3	893236	602	29	1650742	454175	0	5	0	0	39	16	22640501	2.716145e-02	1
C3orf45	843769	206	51	565632	184125	0	2	0	0	50	15	28236428	2.733188e-02	1
PCK1	181790	562	-4	2211464	594601	0	4	1	0	50	16	27511712	2.742941e-02	1
MTOR	577167	416	32	9080554	2523740	0	26	3	0	35	12	16656193	2.756599e-02	1
TMBIM1	730654	197	33	1117025	326515	0	2	1	0	50	9	25528072	2.761281e-02	1
DYDC1	352963	598	18	673161	151719	0	2	0	0	50	18	35713376	2.765655e-02	1
BRD7	303953	520	14	2406882	575943	0	5	0	0	50	12	28876692	2.794228e-02	1
RGS17	158803	677	1	769888	186089	0	2	0	0	50	12	29115809	2.804693e-02	1
VCX3B	28829	NaN	-28	771361	199346	0	2	0	0	50	26	34516318	2.808626e-02	1
ETF1	1202314	205	51	1587894	406548	0	3	0	0	50	15	29945599	2.865803e-02	1
VCX2	30870	NaN	-19	485108	142390	0	5	0	0	50	19	27422841	2.876206e-02	1
TGM5	825765	415	44	2569894	689855	0	6	1	0	50	18	34241849	2.883710e-02	1
AKAP2	NaN	NaN	NaN	3247474	966779	0	4	0	0	50	33	55646503	2.900789e-02	1
TP53BP1	794398	368	43	6963362	1936504	0	6	0	0	31	5	21856374	2.915115e-02	1
SPIN3	145082	NaN	13	900985	249428	0	2	0	0	50	8	26220382	2.925336e-02	1
FAM5B	5755	900	-14	2714739	791001	0	6	0	0	50	15	30775880	2.932383e-02	1
PARD6A	1065785	147	41	1147958	400165	0	2	0	0	50	15	38853812	2.936685e-02	1
APOBEC3H	1225154	223	75	760068	173814	0	2	0	0	50	14	25997959	2.951160e-02	1
KCNAB1	502198	782	4	2056799	566614	0	4	0	0	50	17	36011904	2.957886e-02	1
EIF5A	1911735	206	36	669724	180197	0	2	0	0	50	15	30442000	2.976413e-02	1
CD1D	120333	711	8	1175945	338299	0	3	1	0	50	19	37237931	2.989670e-02	1
TFDP2	488711	410	27	1742068	464486	0	5	0	0	50	18	31127436	2.993051e-02	1
PLAUR	441738	209	6	1303114	355484	0	3	0	0	50	12	30543146	2.998336e-02	1
OR10AG1	4262	1044	-40	1036010	297055	0	3	0	0	50	21	32855265	3.006738e-02	1
C5orf47	NaN	NaN	NaN	624061	181670	0	2	0	0	50	33	54861394	3.023929e-02	1
KIAA1751	1343607	233	33	2724559	747302	0	6	0	0	50	15	27530370	3.027603e-02	1
C8orf37	313002	375	45	766451	185107	0	2	0	0	50	10	25518743	3.061378e-02	1
FGFR3	859388	222	42	2972514	919152	0	6	1	0	50	21	30914833	3.073403e-02	1
CPLX2	473039	624	32	494437	119804	0	3	0	0	46	20	28070470	3.100359e-02	1
BARD1	310874	948	11	2760893	736009	0	4	0	0	50	7	31879157	3.123424e-02	1
ATF1	665195	250	42	958923	278397	0	2	0	0	50	11	33182271	3.128559e-02	1
DEM1	701723	457	31	1282001	376597	0	3	0	0	50	20	33244628	3.133119e-02	1
TMOD2	443665	165	27	1279546	328970	0	3	0	0	50	15	32871468	3.134768e-02	1
CYP4A11	492091	578	5	1850088	515550	0	4	1	0	50	13	30909923	3.140741e-02	1
NUP37	232146	467	9	1189693	305402	0	2	0	0	50	13	29448707	3.151602e-02	1
SUZ12	717248	310	27	2680369	678071	0	5	0	0	50	25	37697507	3.173094e-02	1
PROCR	1346435	168	46	817515	256302	0	4	0	0	50	21	32092251	3.184023e-02	1
OR7C1	963401	546	14	1076272	339281	0	3	0	0	50	19	27257865	3.188332e-02	1
LRRC19	116568	447	-12	1321281	341736	0	3	0	0	50	16	32920568	3.205707e-02	1
RECQL5	1912060	198	37	3581354	1036501	0	5	1	0	50	15	32817949	3.211809e-02	1
C3orf1	290702	599	38	1011951	287235	0	2	0	0	50	7	26723166	3.219844e-02	1
C6orf153	1200368	259	40	933882	253356	0	2	0	0	50	20	31317453	3.249911e-02	1
C19orf39	1385739	197	31	755158	270050	0	2	0	0	50	13	30660495	3.258540e-02	1
EBPL	425192	296	62	719806	215549	0	3	0	0	50	11	25395502	3.266248e-02	1
GPR50	215822	NaN	-7	2097552	642228	0	3	0	0	50	20	38865105	3.289339e-02	1
OR1D2	457580	465	8	1055650	326024	0	2	0	0	50	8	28322844	3.303392e-02	1
HOXA1	356045	385	28	1176436	317186	0	2	0	0	50	15	31323836	3.303665e-02	1
DPCR1	2483101	261	36	4684631	1487239	0	8	1	0	50	13	28157868	3.313954e-02	1
CACYBP	176818	828	4	838628	202783	0	2	0	0	50	19	27261302	3.328806e-02	1
ZNF641	809696	412	16	1669400	451720	0	4	0	0	50	8	27334952	3.339966e-02	1
C16orf55	1090549	219	38	497383	136007	0	3	0	0	50	16	22828554	3.342757e-02	1
NDUFS1	311488	433	24	2601318	721770	0	4	1	0	50	8	32125148	3.349535e-02	1
OR10G4	107524	830	-5	1042393	333389	0	3	1	0	50	17	27109583	3.351119e-02	1
MANBAL	666037	571	64	299510	92308	0	1	0	0	50	5	19946384	3.353897e-02	1
CCBE1	257439	491	24	1445504	414895	0	3	0	0	50	11	27955576	3.354440e-02	1
MFAP4	630769	332	11	915224	248446	0	2	0	0	50	15	39318789	3.359059e-02	1
GINS3	695011	385	-1	891165	257775	0	2	1	0	50	15	24953111	3.371285e-02	1
PCP4L1	735152	293	41	253847	62848	0	1	0	0	50	14	30741510	3.374907e-02	1
ZSCAN16	213170	562	23	1243703	316204	0	2	0	0	50	13	26600416	3.389717e-02	1
ZCCHC17	675993	215	30	898039	212603	0	3	0	0	50	15	22876181	3.418407e-02	1
CNDP1	162886	941	13	1799024	510640	0	3	0	0	50	17	34456416	3.427662e-02	1
AKR1B15	403585	319	21	1264325	319150	0	4	0	0	50	23	31838404	3.440237e-02	1
FAM54B	746382	372	24	1081182	248937	0	3	0	0	50	23	39868218	3.450672e-02	1
KRTAP5-2	NaN	NaN	NaN	613259	176269	0	2	1	0	19	9	10733260	3.509385e-02	1
NKAIN3	138003	904	-16	717351	187071	0	3	0	0	50	17	32033331	3.515047e-02	1
GJA1	60722	773	-23	1323736	374633	0	2	0	0	50	10	27514658	3.535496e-02	1
EPHX1	925960	168	8	1623737	438463	0	4	1	0	46	7	22584527	3.548769e-02	1
ALDH2	691258	242	44	1827993	531753	0	3	0	0	50	8	29285204	3.573446e-02	1
PLD3	1006719	289	35	1721937	512604	0	3	0	0	50	18	30258857	3.577871e-02	1
FAM90A1	172474	438	26	1574637	503766	0	2	0	0	50	9	28150503	3.599621e-02	1
TOB2	1480984	187	73	1171035	359412	0	3	0	0	50	11	22813333	3.599890e-02	1
PSMA6	452722	188	40	894602	232243	0	3	0	0	50	18	24716940	3.614457e-02	1
EPHB6	284406	645	18	3502794	1106223	0	5	0	0	50	12	33326625	3.631512e-02	1
TMPRSS11D	210733	767	22	1494113	413422	0	3	0	0	50	14	31128418	3.634134e-02	1
OPTC	529605	314	28	1156796	355975	0	3	1	0	31	9	19565368	3.666759e-02	1
MS4A12	333232	899	13	946648	272996	0	3	0	0	50	10	27279960	3.676923e-02	1
GALNT7	249234	381	15	2367111	608349	0	5	0	0	50	13	30263276	3.689067e-02	1
TMEM49	1018847	361	22	1476928	386417	0	2	0	0	50	6	31406324	3.693045e-02	1
FCRL5	234921	764	25	3383481	1032573	0	6	0	0	50	11	26152133	3.751621e-02	1
FAM64A	249769	359	6	830281	255320	0	2	0	0	50	11	26584704	3.833925e-02	1
RSPRY1	717872	149	48	2083804	545501	0	4	1	0	50	8	24651637	3.834615e-02	1
RNF25	1033606	269	43	1615390	479216	0	3	0	0	50	12	32247898	3.853738e-02	1
OR51B5	100115	1056	1	1051722	331425	0	2	0	0	50	14	24509738	3.862924e-02	1
TMEM229A	NaN	NaN	NaN	1255487	428152	0	4	0	0	50	33	55107876	3.867612e-02	1
SKA3	447305	240	43	1539776	401638	0	3	0	0	50	16	26126601	3.926292e-02	1
CDX2	309835	614	47	1057123	342227	0	2	0	0	50	13	25273243	3.972470e-02	1
GDF3	237142	672	14	1256469	368250	0	3	0	0	50	17	31283083	3.983414e-02	1
PHACTR4	778726	182	29	2538470	715387	0	4	1	0	50	13	31729893	4.013946e-02	1
SLITRK6	18898	822	-27	2911139	815551	0	7	2	0	50	19	30046745	4.063705e-02	1
GPR45	184828	497	0	1240266	408021	0	3	0	0	50	14	28177999	4.085670e-02	1
SYT15	165245	269	20	1533393	455157	0	5	2	0	43	24	23300896	4.108338e-02	1
HVCN1	827901	194	41	981509	264649	0	3	1	0	50	19	25367515	4.143318e-02	1
SLC27A6	39183	962	-10	2197225	595583	0	5	1	0	50	16	36482773	4.197884e-02	1
ATF4	721040	467	72	1228973	341245	0	2	0	0	50	14	27905494	4.199425e-02	1
C8orf47	630526	229	39	1296731	372178	0	2	0	0	50	10	35038742	4.215249e-02	1
C17orf63	1694459	152	36	100655	28969	0	1	0	0	6	2	3759096	4.221743e-02	1
GNG3	2425755	248	51	273978	72177	0	1	0	0	50	14	27594691	4.233552e-02	1
GPM6A	123418	931	-23	1013424	269559	0	3	0	0	50	29	35474750	4.255365e-02	1
UPK3A	439942	277	32	990347	314731	0	2	1	0	50	17	29099606	4.260654e-02	1
SLC22A8	2447828	398	48	1887895	576434	0	3	0	0	50	9	22722007	4.285163e-02	1
PCSK9	447775	230	13	2374476	752703	0	5	1	0	50	15	34830558	4.305015e-02	1
TSGA10IP	3854361	208	57	1925211	583308	0	4	0	0	50	12	29820394	4.349799e-02	1
SP8	109058	730	11	1674801	583308	0	3	0	0	50	23	36302576	4.379748e-02	1
C7orf29	NaN	NaN	NaN	804749	242554	0	2	0	0	50	33	54922278	4.404339e-02	1
BTG1	114728	510	7	597547	168413	0	2	0	0	50	22	29433977	4.409440e-02	1
ATF7IP2	199617	364	9	2443216	633881	0	5	0	0	50	13	28921373	4.485778e-02	1
CDHR5	1774224	236	57	2867931	953031	0	6	0	0	16	2	8539472	4.493316e-02	1
OR10AD1	511392	352	32	1085110	320132	0	2	0	0	50	17	25832001	4.518321e-02	1
C8orf34	36554	910	-22	1569236	392800	0	3	0	0	50	16	25256058	4.549006e-02	1
CLSTN3	1872466	224	33	3367278	961869	0	6	1	0	50	14	32809602	4.553910e-02	1
DSCR6	414773	378	76	656467	205238	0	3	0	0	50	17	26990761	4.554903e-02	1
RAD52	473725	289	44	1509334	407039	0	2	0	0	50	11	29577840	4.557668e-02	1
ZNF274	1390072	581	-58	2312610	617187	0	4	1	0	50	32	42307506	4.591919e-02	1
TMOD4	1562281	184	33	1262852	322096	0	2	0	0	50	8	28914008	4.597538e-02	1
FAM19A2	136152	930	-44	482162	123241	0	2	0	0	50	22	23376510	4.608341e-02	1
HOXB1	946208	524	29	1025699	320623	0	3	1	0	50	17	24225449	4.629900e-02	1
C17orf103	416965	517	-27	255320	86416	0	2	0	0	50	15	27222513	4.666690e-02	1
DPPA2	22565	1096	-19	1091493	276924	0	2	0	0	50	14	26258189	4.702258e-02	1
GPR85	110068	954	-8	1257942	381507	0	2	0	0	50	9	29548380	4.743419e-02	1
SFRP1	248918	632	-4	1109169	294600	0	2	0	0	50	21	32594544	4.757243e-02	1
ZNF564	2026532	472	-13	1986095	479707	0	2	0	0	50	9	29785042	4.762722e-02	1
C20orf11	961230	336	40	826353	209166	0	2	0	0	50	17	31762790	4.774672e-02	1
RETNLB	129526	941	-3	401147	108511	0	1	0	0	50	10	28500586	4.780126e-02	1
ZNFX1	886628	261	50	6737993	1818664	0	10	1	0	49	13	33013858	4.791457e-02	1
CUL3	255624	463	20	2787898	698693	0	5	1	0	50	14	34681294	4.831126e-02	1
PTPN12	306142	489	24	2830124	724225	0	4	1	0	50	14	33313859	4.852291e-02	1
TXNDC5	748889	288	10	1525537	443864	0	3	0	0	50	17	37937115	4.859599e-02	1
