gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
TMEM216	1394229	286	57	312409	92480	0	3	0	0	50	8	14548260	3.492868e-04	2.058827e-01
EIF1AX	262207	NaN	37	327726	70227	0	4	0	0	50	1	15706283	3.737985e-04	2.136541e-01
ING3	105792	514	7	910061	230044	0	4	0	0	50	11	17466871	5.054710e-04	2.804175e-01
C16orf74	390985	250	38	170799	39882	0	2	0	0	50	6	15314110	5.879357e-04	3.103072e-01
TIMD4	135146	1235	16	786080	229177	0	5	0	0	50	11	14735532	5.922522e-04	3.103072e-01
HTRA2	1019591	315	50	896189	321946	0	4	0	0	50	10	17726393	6.738840e-04	3.435351e-01
GPX1	1661046	201	34	428009	145078	0	3	0	0	50	4	16745527	7.339587e-04	3.643139e-01
ZBTB20	86308	644	10	1501644	438702	0	14	2	0	7	3	2609959	9.367068e-04	4.530298e-01
PODXL	236261	220	27	1123921	357782	0	4	0	0	50	9	15878238	1.354348e-03	6.386430e-01
PAGE1	355308	NaN	14	320501	80920	0	2	0	0	50	4	20327971	1.450432e-03	6.575977e-01
BAGE	NaN	NaN	NaN	97971	26010	0	2	0	0	28	6	10605722	1.467436e-03	6.575977e-01
SPANXE	28355	NaN	-20	210103	53465	0	4	0	0	50	13	16736857	1.499136e-03	6.575977e-01
LGALS13	1148741	322	25	299115	77163	0	2	0	0	50	1	15410058	2.089803e-03	8.836986e-01
OGT	749568	NaN	26	2203336	592739	0	5	0	0	50	5	26530778	2.108283e-03	8.836986e-01
MED9	915530	220	-3	302583	84966	0	2	0	0	50	5	13732702	2.282339e-03	9.358584e-01
FNBP4	979103	158	19	2102764	600542	0	4	0	0	49	1	14843329	2.348603e-03	9.425395e-01
NOX4	30048	1071	-25	1245301	319634	0	4	0	0	25	8	12813971	2.439753e-03	9.587214e-01
MUC7	264556	861	26	723367	266747	0	6	0	0	50	12	18734425	2.490719e-03	9.587743e-01
DBNDD2	1037999	382	35	379457	107797	0	2	0	0	50	4	14147995	2.578783e-03	9.728200e-01
ZNF573	623089	829	-44	1496731	357782	0	4	0	0	50	7	13410178	2.787147e-03	1
NF1	462449	396	26	6025361	1610308	0	29	0	0	3	0	2185418	2.932893e-03	1
OR5T3	10317	969	-43	686664	199410	0	4	0	0	50	9	15252264	2.973659e-03	1
SMARCA4	1984564	190	40	3513084	985779	0	13	0	0	11	1	5303439	3.094308e-03	1
POLDIP2	1405196	214	10	771630	221952	0	3	0	0	50	8	18265378	3.167381e-03	1
ZNF41	791516	NaN	27	1642676	396508	0	4	0	0	50	4	22794008	3.309352e-03	1
EID2B	1148741	322	25	314432	108664	0	2	0	0	50	1	15410058	3.440774e-03	1
SRPX	141319	NaN	17	967861	272816	0	3	0	0	50	6	17359363	3.869208e-03	1
C12orf65	1014179	201	29	344488	96815	0	2	0	0	50	3	17281044	3.890513e-03	1
MAFA	2154403	237	32	693311	227443	0	3	0	0	50	9	17707319	4.118286e-03	1
RBPJ	178487	597	36	1101379	291023	0	4	0	0	50	9	15246195	4.216343e-03	1
SCAF1	1733181	195	36	2556205	893588	0	4	2	0	50	3	18438489	4.348441e-03	1
EMG1	2704950	211	47	507195	146523	0	2	0	0	50	9	21595236	4.754859e-03	1
HLA-DRB5	1070559	595	14	557770	155771	0	3	0	0	50	13	18443691	4.955215e-03	1
C8orf47	630526	229	39	763249	219062	0	3	0	0	50	6	20623618	5.087767e-03	1
CCDC28B	1460758	218	29	419628	120513	0	2	0	0	50	8	17603568	5.096687e-03	1
CDC27	955548	395	18	1761744	462111	0	4	0	0	50	11	17696337	5.543813e-03	1
IL17F	313097	427	23	336974	98260	0	2	0	0	50	5	17838236	5.654462e-03	1
ATG5	181529	390	32	601409	140743	0	3	0	0	50	14	18836153	5.863112e-03	1
RELL2	771583	353	25	625974	188139	0	2	0	0	50	1	18665065	6.525698e-03	1
CLEC9A	351158	445	9	531471	118779	0	3	0	0	50	9	17032793	6.908115e-03	1
IRS4	110759	NaN	29	2479620	795906	0	5	1	0	50	7	21753897	7.008677e-03	1
CYP2C19	254705	831	-17	1029129	274839	0	5	0	0	50	8	16239488	7.232253e-03	1
SMARCB1	637355	196	52	814980	216750	0	3	0	0	50	5	16659405	7.440651e-03	1
TFAM	152882	326	-7	532338	130917	0	2	0	0	50	9	19007241	7.957667e-03	1
PDGFRA	51422	518	27	2301885	609501	0	7	1	0	50	10	18691364	7.963810e-03	1
ARHGAP11B	220858	693	10	564417	153459	0	2	0	0	50	7	16290930	7.968413e-03	1
CD209	719851	329	21	847926	228021	0	6	1	0	20	4	8193728	7.973555e-03	1
TMEM176B	734961	689	14	557192	171088	0	2	0	0	50	8	15838067	8.635775e-03	1
C19orf48	655673	589	25	229466	77452	0	3	0	0	50	17	20006025	8.650196e-03	1
OR5A1	430021	507	-1	625396	196520	0	4	0	0	50	10	17243474	9.976243e-03	1
GADD45GIP1	1886809	335	40	445638	141321	0	2	0	0	50	2	14766744	1.083536e-02	1
YIPF1	505734	319	24	650539	179180	0	2	0	0	50	2	15532016	1.151627e-02	1
ROBO3	175852	743	14	2810814	890409	0	6	0	0	50	6	19142204	1.184739e-02	1
C1orf131	383866	603	14	623084	165886	0	2	0	0	50	4	19265896	1.191174e-02	1
ZCCHC12	234959	NaN	44	811801	236402	0	4	0	0	50	7	18608710	1.198219e-02	1
CREB3	922448	190	48	772786	222530	0	3	0	0	50	10	17772344	1.223110e-02	1
TRIM15	1932849	486	48	956590	276284	0	4	0	0	50	4	16462596	1.243624e-02	1
MUC17	1124475	272	43	8672601	3059643	0	13	3	0	50	7	20357449	1.270761e-02	1
CXCR2	694517	301	27	712674	229755	0	3	0	0	50	3	19890714	1.283422e-02	1
PCSK9	447775	230	13	1397604	443037	0	3	1	0	50	8	20501082	1.322460e-02	1
FOXD4	230380	398	-4	848793	295647	0	3	0	0	50	5	17017476	1.323740e-02	1
FETUB	508316	436	45	786947	231778	0	2	0	0	50	10	22711065	1.360219e-02	1
PTPN11	704590	167	43	1277669	319345	0	5	0	0	50	6	17980135	1.382141e-02	1
TMEM17	303217	553	14	415004	112999	0	2	0	0	50	9	18780087	1.388944e-02	1
TMEM184A	595899	243	38	848215	254609	0	2	0	0	50	5	17944010	1.391389e-02	1
MARCKS	217954	608	16	651984	217617	0	2	0	0	50	7	18274626	1.427463e-02	1
FXR2	2013497	194	29	1327955	395641	0	3	0	0	50	7	16971525	1.437777e-02	1
BRE	536663	376	27	967283	256054	0	2	0	0	50	3	14028927	1.543559e-02	1
FRK	230837	693	-4	1064676	275706	0	4	0	0	50	5	16355088	1.610079e-02	1
NEUROD6	48298	883	-4	695912	186694	0	2	0	0	50	9	18296590	1.634926e-02	1
CLEC12A	305376	565	19	574243	134963	0	2	0	0	50	9	21238899	1.677497e-02	1
PAX4	411207	619	-7	695045	227443	0	4	0	0	50	6	12216319	1.692792e-02	1
PABPC1	1141833	276	41	1340093	364429	0	3	0	0	50	11	20502238	1.695125e-02	1
OR52M1	190769	879	-1	619038	207213	0	3	0	0	50	4	16087474	1.713747e-02	1
VSIG4	317695	NaN	42	831164	235246	0	4	0	0	50	8	15840090	1.756371e-02	1
SSTR4	199022	554	-50	751978	263279	0	5	0	0	50	9	16714315	1.815224e-02	1
MCPH1	128440	702	9	1761455	465001	0	3	0	0	50	5	22273808	1.817725e-02	1
C4orf17	331308	847	9	758625	205479	0	2	0	0	50	8	15092736	1.837868e-02	1
ENPEP	81828	684	-3	2026468	531182	0	4	0	0	50	1	14698829	1.882328e-02	1
MAGEB16	3857	NaN	-24	662099	186694	0	3	0	0	38	6	18166251	1.969848e-02	1
OR7E24	398878	582	-50	683196	201144	0	2	0	0	50	21	25251375	1.981818e-02	1
SRPRB	513771	523	23	563839	164441	0	2	0	0	50	3	12453299	1.985951e-02	1
MUC1	1801444	194	32	648227	113866	0	3	0	0	50	4	16184000	1.999500e-02	1
LILRB2	717623	458	-6	1226227	376856	0	4	1	0	50	8	14635249	2.005809e-02	1
MAX	501431	387	39	584069	141610	0	3	0	0	50	7	19396813	2.013490e-02	1
OR2M3	19998	935	-32	624240	189006	0	3	0	0	50	12	15312376	2.055176e-02	1
SERPINB7	159863	441	-11	806599	208658	0	4	0	0	50	12	17109089	2.059305e-02	1
AGAP4	136259	NaN	34	1364369	383503	0	3	0	0	50	10	17622931	2.065846e-02	1
DOCK5	178665	512	14	4020568	1022771	0	6	0	0	50	7	19308957	2.105850e-02	1
ANXA1	247950	411	-15	750822	193341	0	2	0	0	50	3	14922804	2.166217e-02	1
RUFY2	740263	294	23	1476501	353736	0	2	0	0	50	4	19592755	2.193231e-02	1
CPEB4	164298	381	43	1511759	418183	0	3	0	0	50	5	17503863	2.224511e-02	1
VAMP3	364696	422	22	220507	56066	0	1	0	0	38	1	13027253	2.249723e-02	1
ASCL1	21203	964	3	473382	146523	0	2	0	0	50	15	18855227	2.254168e-02	1
PMEPA1	197938	488	15	592739	175423	0	2	0	0	50	3	13934424	2.316160e-02	1
OR14A16	164924	995	-27	620483	185827	0	2	0	0	50	12	23617369	2.341662e-02	1
TNFRSF9	381467	207	24	548811	141321	0	2	0	0	50	8	17361964	2.370982e-02	1
NKX2-2	283479	694	-10	545921	170221	0	3	0	0	50	11	17512822	2.374924e-02	1
XG	202643	NaN	23	441881	105196	0	2	0	0	50	11	18122901	2.380610e-02	1
SUMO2	1511891	168	25	211548	48552	0	1	0	0	50	3	15147646	2.421750e-02	1
CACNG3	360425	348	8	647649	184671	0	3	0	0	50	5	16981640	2.429105e-02	1
RBM41	226335	NaN	39	880005	225420	0	2	0	0	50	8	15247062	2.432159e-02	1
PRB1	175992	673	-18	653718	221952	0	3	0	0	50	10	21710836	2.460422e-02	1
TDG	1190703	281	40	881739	218484	0	3	0	0	50	10	21628471	2.481579e-02	1
AKR1C3	438967	678	-14	690132	182070	0	2	0	0	50	3	13040836	2.489058e-02	1
ASCL4	119393	805	22	336974	115600	0	2	0	0	50	20	17375836	2.505105e-02	1
TSNARE1	163885	685	12	1064098	317900	0	2	0	0	50	4	15070483	2.527402e-02	1
TRIP12	321955	722	21	4181541	1140972	0	5	0	0	50	11	23201498	2.542144e-02	1
AMMECR1	157872	NaN	34	676549	211259	0	3	0	0	50	13	17337399	2.565734e-02	1
SYN2	330718	424	21	1240099	375989	0	2	0	0	50	5	17774656	2.572731e-02	1
GGT1	451217	194	36	1166404	360383	0	4	0	0	50	5	17058225	2.591639e-02	1
OR52E8	203856	922	-5	630887	194497	0	2	0	0	50	5	13805819	2.636430e-02	1
TMEM104	1005466	320	19	1016702	307207	0	3	0	0	50	1	16071001	2.649406e-02	1
PGLYRP4	1140044	401	32	775387	225131	0	2	0	0	50	3	13854660	2.708857e-02	1
LYPD3	368705	182	-29	692155	224264	0	2	0	0	50	12	17574668	2.751121e-02	1
MAGEA6	203033	NaN	-1	635511	187272	0	2	0	0	50	9	19354041	2.794017e-02	1
TTK	150632	841	-2	1863761	444193	0	4	0	0	35	2	11586299	2.804157e-02	1
ZDHHC11	843639	408	28	876248	239581	0	2	0	0	50	5	20766095	2.810067e-02	1
AIM1L	1021101	217	22	1292697	367608	0	3	0	0	50	3	15062680	2.833219e-02	1
LGALS9C	928601	254	-0	757469	207502	0	2	0	0	50	3	14219956	2.869539e-02	1
ZACN	1611239	218	22	844747	258944	0	2	0	0	50	12	19546804	2.903563e-02	1
HLA-A	983517	596	36	759781	218195	0	4	1	0	50	9	14895060	2.918426e-02	1
GRPR	217879	NaN	19	776254	232067	0	3	0	0	50	5	16815176	2.974357e-02	1
BTBD1	384974	679	27	1003408	277151	0	2	0	0	50	10	20687776	2.974461e-02	1
PIP4K2C	1347795	303	44	890698	241604	0	2	0	0	50	7	24041621	2.988412e-02	1
RNF126	1832767	218	10	646204	193052	0	2	0	0	29	3	13804374	2.989149e-02	1
OTOS	340416	482	28	189873	51153	0	1	0	0	50	8	18205844	2.998357e-02	1
C14orf182	689076	154	46	230333	60979	0	1	0	0	50	3	13532714	3.029894e-02	1
REPS1	310511	613	16	1667241	471648	0	3	0	0	50	7	20955101	3.080808e-02	1
SLC1A7	509533	391	21	1136059	357782	0	2	0	0	50	2	18754077	3.090565e-02	1
IFRD1	166238	412	-4	962081	251719	0	2	0	0	50	3	16101924	3.132138e-02	1
SUMF2	738325	642	4	859775	229177	0	2	0	0	50	5	19695928	3.175168e-02	1
S100A9	1140044	401	32	246228	59823	0	1	0	0	50	3	13854660	3.176485e-02	1
CYP4F3	852124	605	29	1092998	302872	0	4	0	0	50	10	20925334	3.202349e-02	1
AADACL2	91028	611	-5	832609	226865	0	3	0	0	50	8	18494266	3.222971e-02	1
DPYS	39710	972	15	1071901	311831	0	2	0	0	50	8	18055564	3.243352e-02	1
PDHA1	216523	NaN	39	919309	252875	0	3	0	0	50	8	15157472	3.266592e-02	1
ZNF814	NaN	NaN	NaN	1799025	434367	0	6	1	0	50	23	32618563	3.279835e-02	1
OR1S1	637499	828	-25	653429	193630	0	3	0	0	50	6	13504681	3.288289e-02	1
NPIP	506128	214	23	734638	204323	0	3	0	0	50	4	14016211	3.291895e-02	1
RB1	349930	450	41	1996412	510085	0	3	0	0	50	8	18270580	3.350134e-02	1
SHROOM4	36907	NaN	11	3048950	866422	0	4	0	0	50	7	19013888	3.371686e-02	1
CACNA1E	111356	832	10	4744802	1321597	0	8	1	0	50	6	17918289	3.497118e-02	1
CYTH4	902502	201	61	857463	211548	0	2	0	0	50	2	13603230	3.499942e-02	1
APPBP2	372707	242	7	1246168	319634	0	3	0	0	50	8	18205844	3.514998e-02	1
NLGN3	759088	NaN	27	1708857	520200	0	3	0	0	50	5	21034865	3.530845e-02	1
RCE1	1628594	187	29	668168	216172	0	2	0	0	50	6	16607096	3.587228e-02	1
ACOT9	473183	NaN	48	982022	237847	0	2	0	0	50	3	16162325	3.592486e-02	1
ACPP	210154	765	13	907460	236980	0	3	0	0	50	13	17856154	3.594398e-02	1
OR2M7	18846	936	-35	628575	184671	0	3	0	0	50	9	16244112	3.626111e-02	1
MYO6	362445	482	17	2793185	669613	0	3	0	0	50	3	19642174	3.652897e-02	1
MKRN1	359405	521	24	1014101	268192	0	2	0	0	50	6	22524082	3.674319e-02	1
PGM5	127057	681	-4	1169583	342465	0	2	0	0	50	2	16930487	3.678369e-02	1
PABPC3	436184	650	30	1270155	375411	0	2	0	0	50	9	21138038	3.683533e-02	1
CHCHD2	738325	642	4	309519	97971	0	1	0	0	50	5	19695928	3.684420e-02	1
BRAF	305191	616	25	1603372	452285	0	3	0	0	50	6	19252602	3.694442e-02	1
ZNF706	1084949	371	46	170799	39882	0	2	0	0	50	12	16162903	3.728736e-02	1
OR8K1	10293	963	-36	643314	187272	0	3	0	0	50	13	20032324	3.734516e-02	1
GNAI1	94843	475	-34	760648	186983	0	3	0	0	50	15	17094061	3.745671e-02	1
ZNF492	51041	1399	-76	1128256	265880	0	3	0	0	50	11	13519131	3.747045e-02	1
KRT20	1036346	358	5	888097	243338	0	3	0	0	50	6	10943852	3.774783e-02	1
RAD52	473725	289	44	888386	239581	0	2	0	0	50	5	17409360	3.806886e-02	1
SLFN12	763419	456	18	1210621	305762	0	2	1	0	50	7	15591261	3.867626e-02	1
HIGD2A	576954	347	45	213282	70227	0	1	0	0	50	7	16978461	3.891438e-02	1
ATF7IP2	199617	364	9	1438064	373099	0	3	0	0	50	7	17022967	3.896746e-02	1
HS6ST2	126179	NaN	16	1039822	281486	0	2	0	0	50	4	19642752	3.896929e-02	1
BEND2	66906	NaN	11	1697586	450840	0	4	0	0	50	8	18589925	3.899514e-02	1
SDR39U1	898202	411	17	588404	195364	0	2	0	0	50	7	14419077	3.927330e-02	1
FAM48B1	644763	NaN	34	1750762	558059	0	4	0	0	50	8	19714135	3.944886e-02	1
KRT3	1444461	422	38	1279981	385526	0	3	0	0	32	4	12210539	3.952266e-02	1
OR11H12	141957	747	-11	656608	192185	0	2	0	0	50	12	18702057	3.985004e-02	1
ZCCHC10	654533	223	38	365007	91902	0	1	0	0	50	5	20204279	3.993505e-02	1
EFEMP2	3779084	287	42	937516	252008	0	3	0	0	50	3	16026495	3.997332e-02	1
VAMP5	1158965	170	43	241026	71961	0	2	0	0	50	6	15962337	4.001832e-02	1
FAU	3267059	207	46	278307	85833	0	1	0	0	50	5	16627904	4.121954e-02	1
ROM1	2695768	217	42	676260	246228	0	2	0	0	50	10	19247978	4.127398e-02	1
TP63	140525	403	15	1548751	408935	0	3	0	0	50	3	13716807	4.130585e-02	1
RGAG4	582710	NaN	53	1148197	334373	0	3	0	0	50	6	15200822	4.135797e-02	1
SPR	450159	421	23	512975	177157	0	1	0	0	50	1	19147117	4.157547e-02	1
CFL1	3779084	287	42	352291	92480	0	1	0	0	50	3	16026495	4.161095e-02	1
MST1	1551582	271	48	1522452	428298	0	5	1	0	50	10	17797487	4.174718e-02	1
MBL2	68687	786	-26	510374	149413	0	2	0	0	50	15	17513111	4.179472e-02	1
G6PC	1629499	190	23	738106	208658	0	3	0	0	50	10	19258093	4.273708e-02	1
OR6F1	191710	995	-32	608923	194786	0	2	0	0	50	15	20520445	4.315727e-02	1
DYNLL1	1552470	216	46	199410	45084	0	1	0	0	50	12	18076083	4.336345e-02	1
SOX17	240943	554	-8	819315	263568	0	3	1	0	50	9	17678997	4.358659e-02	1
ANTXR1	338803	288	14	1243278	348534	0	3	0	0	50	7	16659116	4.380642e-02	1
GPS2	1911735	206	36	703715	185827	0	2	0	0	50	8	17918000	4.385763e-02	1
LBH	136617	581	18	227443	55199	0	1	0	0	50	7	14682934	4.388818e-02	1
MGAT4C	15683	881	-41	1002541	255476	0	4	0	0	50	9	13246315	4.435896e-02	1
OR52B6	128694	895	9	665278	206924	0	3	0	0	50	11	17376414	4.445228e-02	1
NDUFA3	735613	439	-53	188139	46818	0	1	0	0	50	18	23863308	4.460883e-02	1
POF1B	105434	NaN	-3	1280270	309808	0	3	0	0	50	5	20815803	4.472185e-02	1
ACADS	1741363	349	42	852550	252875	0	2	0	0	50	4	15285210	4.535134e-02	1
FAM168B	461529	331	16	403733	126871	0	1	0	0	50	3	16426471	4.559874e-02	1
NCS1	650366	231	30	431766	103173	0	1	0	0	50	2	15908872	4.586533e-02	1
GTSF1L	395176	374	38	310675	78608	0	1	0	0	50	7	18445714	4.588108e-02	1
GGTLC1	159782	930	-48	467602	137564	0	3	0	0	50	11	13993091	4.590445e-02	1
VPS25	1633092	190	33	385526	93925	0	1	0	0	50	3	16537447	4.598311e-02	1
LCE1A	62450	804	15	224553	63291	0	1	0	0	50	9	15535195	4.611417e-02	1
RINT1	454408	172	36	1672443	438702	0	5	0	0	50	8	16716338	4.620272e-02	1
C1orf182	2199280	201	27	263568	72828	0	1	0	0	50	11	20000245	4.630535e-02	1
PLA2G4A	265620	592	-18	1613776	395930	0	4	0	0	50	5	15623918	4.642181e-02	1
RORB	95756	913	-21	983467	244205	0	3	0	0	50	14	16974993	4.647861e-02	1
MUC20	907437	365	47	1050804	365007	0	2	0	0	50	13	21427905	4.649470e-02	1
MAPK7	630769	332	11	1610019	535806	0	3	0	0	50	8	23142831	4.663930e-02	1
C14orf118	251674	586	36	1040978	284665	0	2	0	0	50	5	16914881	4.673001e-02	1
ZNF844	NaN	NaN	NaN	1397315	347956	0	5	0	0	50	22	32532152	4.702118e-02	1
BSG	1647685	255	-8	824806	238136	0	3	0	0	50	4	15234924	4.710241e-02	1
H3F3B	1885370	198	27	278596	88145	0	2	0	0	50	6	17576980	4.713222e-02	1
DNAJC11	623016	259	34	1181721	328593	0	2	1	0	50	2	14916157	4.758637e-02	1
MAP3K12	1712232	191	56	1737757	549389	0	2	0	0	50	5	18293122	4.776891e-02	1
PCDH19	128045	NaN	-15	2304486	701403	0	6	2	0	50	7	15088112	4.787587e-02	1
MAVS	740484	241	42	1070167	357782	0	2	0	0	50	7	21537725	4.789339e-02	1
CCNA1	197057	880	1	961792	278018	0	2	0	0	50	6	17122961	4.796091e-02	1
PM20D1	699823	377	35	1051960	299693	0	2	0	0	50	7	21001630	4.847081e-02	1
GRIA3	226353	NaN	-6	1962599	520489	0	4	0	0	50	10	18270002	4.857107e-02	1
LUC7L2	545432	339	30	840123	213282	0	2	0	0	50	6	16910546	4.870672e-02	1
TFPT	735613	439	-53	514998	166464	0	2	0	0	50	18	23863308	4.884561e-02	1
PTER	104989	791	-7	721344	202878	0	3	1	0	50	9	16099612	4.887650e-02	1
TAB1	872660	250	73	1099645	323102	0	2	1	0	50	3	16344684	4.893391e-02	1
ACVRL1	493265	371	27	1036065	306051	0	2	0	0	50	2	13450927	4.915903e-02	1
KIR2DL1	NaN	NaN	NaN	728280	205479	0	3	0	0	50	22	32389675	4.924158e-02	1
CPVL	112083	634	7	1022771	259522	0	2	0	0	50	13	18661019	4.924485e-02	1
SLC39A1	2028800	222	34	625396	230333	0	2	0	0	50	9	14841884	4.932574e-02	1
KERA	21995	523	-17	727702	197387	0	3	1	0	50	11	17274686	4.943346e-02	1
HS6ST1	406221	635	24	824228	252586	0	3	0	0	50	4	16900720	4.947559e-02	1
ADAMTSL4	1475649	152	31	2210272	709784	0	3	0	0	50	5	16572705	4.954910e-02	1
C22orf32	1321127	363	65	219351	70227	0	1	0	0	50	6	12768309	4.963904e-02	1
PAFAH1B1	612041	184	14	875381	224842	0	2	0	0	50	6	15900780	4.967789e-02	1
EEF1A1	716887	139	38	956012	272527	0	2	0	0	50	6	17126429	4.969808e-02	1
FAM50A	2277674	NaN	40	759203	168487	0	2	0	0	50	6	16698998	4.985483e-02	1
DYNLRB1	990458	214	54	210970	53465	0	1	0	0	50	10	15611202	4.997584e-02	1
TMEM132B	492460	860	-17	2209116	626841	0	5	0	0	50	5	13841655	5.004498e-02	1
PTPRH	1036194	199	2	2300151	670191	0	5	0	0	50	4	13708426	5.014369e-02	1
DDA1	842088	211	43	224553	57222	0	1	0	0	50	10	17567154	5.022328e-02	1
PRSS35	185011	557	-30	845903	234379	0	2	0	0	50	18	20163241	5.055132e-02	1
TRIM13	337743	357	44	849949	222530	0	2	0	0	50	8	16725297	5.061122e-02	1
C7orf58	99302	534	-3	2205937	576266	0	2	0	0	50	4	18672868	5.069399e-02	1
KRT1	1441383	464	29	1314372	392751	0	2	0	0	50	8	17041174	5.071661e-02	1
SERPINH1	546732	227	41	849660	254031	0	2	0	0	50	4	15101695	5.085776e-02	1
WIPI2	1750164	417	34	979999	272816	0	3	0	0	50	3	13984421	5.097064e-02	1
FAM136A	671278	370	38	298248	71961	0	1	0	0	50	10	20761182	5.100085e-02	1
ZNF770	432995	382	2	1443555	359805	0	2	0	0	50	2	14550283	5.100385e-02	1
B3GNT5	NaN	NaN	NaN	784346	201433	0	2	0	0	50	22	32385629	5.101575e-02	1
PNMA3	265470	NaN	16	920754	286110	0	3	0	0	50	8	20506862	5.117740e-02	1
MPPED1	354735	618	-6	598230	169065	0	3	0	0	50	7	13550343	5.127653e-02	1
OPN5	173532	829	-4	734927	210970	0	2	0	0	50	8	15273072	5.143301e-02	1
OR2Z1	536422	487	-47	616148	202300	0	2	0	0	50	20	25114678	5.172133e-02	1
VEZF1	854628	182	27	1069878	305184	0	2	0	0	50	4	14818186	5.204440e-02	1
ZNF91	410897	1524	-57	2496093	614703	0	6	0	0	50	15	22329007	5.211157e-02	1
BAIAP2L1	609918	249	36	1087796	289000	0	2	0	0	50	5	18498023	5.213322e-02	1
CDKN1B	791330	136	44	411536	112999	0	1	0	0	50	3	16488606	5.242068e-02	1
NEU2	410526	294	33	756024	237558	0	2	0	0	50	7	15928235	5.289343e-02	1
BTBD8	220071	406	-6	814113	201144	0	2	0	0	50	9	16989443	5.307606e-02	1
PFDN5	1677275	191	49	339864	81498	0	1	0	0	50	6	16259140	5.371778e-02	1
BTNL2	1582117	580	27	937516	265880	0	2	0	0	50	7	17392020	5.377410e-02	1
MYH4	77401	731	-50	4138769	1040689	0	8	0	0	23	5	11378508	5.389304e-02	1
CDK11B	1569768	214	33	1712614	423674	0	3	0	0	50	3	14394801	5.392708e-02	1
PFN4	269570	385	38	276284	75718	0	1	0	0	50	9	16344684	5.435741e-02	1
BBS1	1642783	194	56	1225649	376567	0	2	0	0	50	4	19734076	5.482452e-02	1
SPRR3	426723	748	28	342176	103462	0	1	0	0	50	7	16446990	5.502388e-02	1
TRERF1	746644	342	44	2453610	715275	0	3	0	0	50	7	18588769	5.521532e-02	1
ANXA9	1621279	172	30	732037	209525	0	2	1	0	28	3	9469952	5.523435e-02	1
SLTM	532170	212	23	2196111	567018	0	3	0	0	50	4	17795175	5.550029e-02	1
POU1F1	58819	470	-15	669035	175423	0	3	0	0	50	15	19157232	5.566832e-02	1
