gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
NTM	9703	1115	-5	727146	208539	0	6	0	0	50	12	17383122	1.069761e-03	5.604954e-01
FAM174B	281213	478	-17	281619	100485	0	4	0	0	50	13	17444196	1.130953e-03	5.626731e-01
FOXA1	67481	487	-58	849816	264393	0	17	3	0	10	7	2335428	1.140702e-03	5.626731e-01
LMTK2	457962	375	19	2777823	795789	0	7	0	0	33	0	10866213	1.163411e-03	5.626731e-01
PRTFDC1	164255	142	18	449964	107532	0	4	0	0	50	2	14573979	1.236493e-03	5.830682e-01
CLEC1A	396940	445	-1	541575	135720	0	5	0	0	45	6	13212081	1.317103e-03	6.059315e-01
NAP1L5	177679	486	8	341649	88218	0	2	0	0	50	3	14887179	1.389888e-03	6.241920e-01
GPX1	1661046	201	34	386541	131022	0	3	0	0	50	5	15123123	1.464020e-03	6.296763e-01
CRIPAK	1018381	507	41	788220	261783	0	4	0	0	27	9	11925612	1.468866e-03	6.296763e-01
MED15	474817	286	44	1496313	411858	0	7	0	0	32	6	11685492	1.601039e-03	6.710844e-01
PCSK5	96278	886	-24	1767492	443700	0	12	0	0	50	17	14173605	2.076752e-03	8.515587e-01
GIGYF2	325071	328	35	2550753	643887	0	6	0	0	50	1	13443588	2.132923e-03	8.559828e-01
OR7E24	398878	582	-50	617004	181656	0	3	0	0	50	18	22804875	2.267448e-03	8.910126e-01
IDH1	260367	539	17	799443	200448	0	5	0	0	50	7	16856424	2.383121e-03	9.173557e-01
KDM6A	59340	NaN	36	2664027	716967	0	8	0	0	41	5	13961934	2.598578e-03	9.491937e-01
ZNF485	310272	630	-6	843552	207234	0	5	0	0	50	5	14936508	2.616236e-03	9.491937e-01
TMEM121	689089	298	41	553842	197838	0	3	0	0	50	9	15473646	2.616799e-03	9.491937e-01
IL27	1133167	269	63	441351	145899	0	2	0	0	50	4	15326964	3.116188e-03	1
CASZ1	809310	433	27	3229875	962307	0	7	0	0	37	5	15589269	3.117480e-03	1
KRTAP4-8	NaN	NaN	NaN	349218	89262	0	4	0	0	50	23	29155266	3.245340e-03	1
PBX4	818567	284	-1	698958	204624	0	4	0	0	50	8	14650713	3.425614e-03	1
KANK4	280646	378	0	1820214	547578	0	6	0	0	45	9	18739539	3.426998e-03	1
RGPD8	NaN	NaN	NaN	3329577	889227	0	13	0	0	50	23	29955231	3.442622e-03	1
CD209	719851	329	21	765774	205929	0	5	0	0	50	10	17972721	3.472828e-03	1
C3orf62	1661046	201	34	503730	132066	0	3	0	0	50	5	15123123	3.524422e-03	1
ATP6V1C2	744427	428	42	823455	222633	0	5	0	0	50	10	17781669	3.560282e-03	1
BNIP1	483076	397	34	518868	138852	0	4	0	0	50	4	14839416	3.894217e-03	1
ZNF208	87537	1261	-66	2449224	569241	0	12	1	0	50	10	11900556	4.373144e-03	1
CLCNKB	886121	197	43	1373904	416034	0	6	0	0	50	2	14735538	4.673451e-03	1
SEPHS2	2338593	142	59	795267	259434	0	5	0	0	50	6	16137108	4.887308e-03	1
OR4D5	107524	830	-5	567936	181395	0	6	0	0	50	23	14410593	4.902155e-03	1
POLI	98827	436	44	1403658	366705	0	4	0	0	17	1	5548860	4.909813e-03	1
LCE1F	64902	818	18	216630	62118	0	3	0	0	50	8	15157314	4.911459e-03	1
NAALADL2	58421	1139	-15	1507275	404811	0	6	0	0	50	12	18944685	5.074868e-03	1
C12orf63	152762	629	-4	2293929	603171	0	4	1	0	50	3	16044714	5.116926e-03	1
CLEC12B	305376	565	19	548100	131544	0	2	0	0	50	2	19181151	5.153842e-03	1
NOX3	108543	628	13	1084716	293364	0	5	0	0	50	7	15695496	5.307647e-03	1
RBPMS2	803907	264	47	395415	119799	0	3	0	0	50	9	14668461	5.395563e-03	1
BRAF	305191	616	25	1448028	408465	0	6	0	0	43	7	15788412	5.436288e-03	1
LMOD2	86849	536	-10	1012158	281358	0	3	0	0	50	12	20028357	5.444129e-03	1
FOXP1	99202	675	-1	1404441	370620	0	4	1	0	50	12	15125211	5.449128e-03	1
PARVG	201266	327	30	643104	174348	0	4	0	0	50	4	14302800	5.482215e-03	1
SMAD4	156084	422	41	1047654	282663	0	5	0	0	50	6	18183609	5.676957e-03	1
TXNL1	82448	867	15	564543	138591	0	3	0	0	50	5	13523976	5.792367e-03	1
GRB14	71885	630	-5	1041129	270396	0	3	0	0	50	7	15951537	6.320882e-03	1
LHX3	799089	244	42	781695	245601	0	4	0	0	50	7	16978572	6.487011e-03	1
TMEM184C	71637	343	9	836766	222633	0	3	0	0	50	4	16752285	6.528160e-03	1
LCE2D	169158	818	24	205929	57942	0	2	0	0	50	11	14797917	6.548049e-03	1
SMARCA1	278446	NaN	-7	2039454	513909	0	5	0	0	50	7	15248403	6.604270e-03	1
C22orf43	604420	399	31	468234	106488	0	2	0	0	50	6	13701195	6.608976e-03	1
BMP2K	234707	489	30	2215890	588816	0	7	0	0	50	6	14930766	6.611913e-03	1
RPL11	960799	225	28	349479	89784	0	2	0	0	50	4	15084234	6.613698e-03	1
CDC7	269978	454	-6	1104030	284229	0	4	0	0	14	0	4598298	6.760932e-03	1
RPS27A	964970	349	25	308241	76212	0	2	0	0	50	4	14410071	6.892213e-03	1
CDKL2	485383	451	31	955521	239337	0	5	0	0	50	10	16388973	6.903471e-03	1
RPS11	2126800	210	42	307980	81171	0	3	0	0	50	5	15680097	6.935805e-03	1
A1CF	113129	613	19	1196424	336690	0	4	0	0	50	6	14750415	6.959461e-03	1
ZCCHC3	1010597	348	24	721143	231768	0	3	0	0	50	7	16002954	6.973107e-03	1
ACTL7B	336944	471	9	747765	232551	0	6	0	0	33	5	10693431	7.135263e-03	1
CNPY3	1143209	203	41	525915	145116	0	2	0	0	50	6	12997800	7.624093e-03	1
CTNNB1	305811	448	8	1460556	423342	0	10	0	0	19	3	5382864	7.659483e-03	1
FLT3LG	2173457	290	44	436653	142767	0	2	0	0	50	8	14553360	8.433367e-03	1
CCT8L2	107592	852	-83	982404	328338	0	7	0	0	50	14	13795938	8.522263e-03	1
OR2G6	112460	903	-20	567675	176958	0	4	0	0	50	10	16197921	8.731115e-03	1
OR10J1	347588	699	-5	579159	178002	0	4	0	0	50	7	12991014	8.761807e-03	1
ZFP36L1	543449	259	46	605259	194184	0	4	0	0	13	0	4402548	8.814410e-03	1
FEM1A	798897	203	23	1186506	387324	0	6	0	0	50	8	14803920	8.925423e-03	1
PRB2	175992	673	-18	730539	259956	0	3	0	0	50	12	19607364	8.942174e-03	1
HIST1H3G	390169	544	57	242730	80649	0	3	0	0	50	3	10163340	9.025641e-03	1
B4GALNT1	1329939	344	52	967266	317637	0	5	1	0	50	20	18074772	9.040043e-03	1
KCNB1	1002860	392	54	1568610	452313	0	6	0	0	50	7	15648777	9.056681e-03	1
CD300LB	698491	504	10	451008	121365	0	3	0	0	50	12	14521518	9.065334e-03	1
DEGS2	405420	237	39	584640	184266	0	5	0	0	50	6	13560255	9.111725e-03	1
PLAU	988012	191	43	1036692	263871	0	3	0	0	50	3	17323875	9.233597e-03	1
TP53BP1	794398	368	43	3701502	1029384	0	7	0	0	41	2	14364657	9.334828e-03	1
KRT25	836683	269	-10	843030	239859	0	4	1	0	50	5	12124233	9.496904e-03	1
MESP2	934542	212	37	696609	241425	0	3	1	0	50	12	15381252	9.765607e-03	1
PFN2	622464	490	17	329382	87957	0	3	0	0	50	6	14323419	1.007680e-02	1
C1orf173	101813	1070	-14	2860038	780129	0	8	0	0	50	12	18233199	1.017308e-02	1
DDX47	742991	129	27	862083	245079	0	3	0	0	50	5	16352955	1.095095e-02	1
HIST1H2BN	228884	634	40	229158	70731	0	3	0	0	50	6	10853685	1.112791e-02	1
FAM47C	71087	NaN	-10	1830915	604215	0	11	2	0	50	29	23193243	1.112850e-02	1
ZEB1	323935	635	16	2124279	554364	0	4	0	0	50	1	18106614	1.121776e-02	1
MTERFD2	1394664	278	35	720882	187398	0	2	0	0	50	7	17821341	1.140845e-02	1
RBKS	933934	279	32	607608	174609	0	2	0	0	50	8	14746761	1.145580e-02	1
LRRC49	252612	404	11	1322226	338517	0	4	0	0	50	5	17739648	1.156209e-02	1
MOAP1	325787	222	35	641016	185832	0	4	0	0	50	7	13120992	1.177038e-02	1
ZCCHC10	654533	223	38	329643	82998	0	2	0	0	50	14	18246771	1.178153e-02	1
PIK3CA	401889	613	11	2060334	513387	0	10	2	0	50	18	16008174	1.185097e-02	1
CA8	206353	885	-14	559845	148770	0	3	0	0	50	4	17002323	1.202023e-02	1
ETV3	895723	423	31	957609	283446	0	3	0	0	50	5	13952016	1.253026e-02	1
ZNF799	1754294	593	-0	1228788	293364	0	8	2	0	50	24	18042930	1.255703e-02	1
STK19	2314693	203	34	705222	223416	0	6	1	0	21	7	8194356	1.266226e-02	1
SP8	109058	730	11	890271	310068	0	4	0	0	50	14	19297296	1.271565e-02	1
IQCF3	849777	453	39	296235	78822	0	3	0	0	50	8	13342581	1.282394e-02	1
KRTAP10-7	874480	461	25	679644	196533	0	2	0	0	50	8	16597251	1.294260e-02	1
SALL1	332955	935	-42	2401722	718533	0	9	0	0	27	1	6699609	1.334313e-02	1
BMP7	207872	617	-21	810666	222894	0	4	0	0	50	7	18865080	1.338848e-02	1
SLC16A6	764688	237	11	964656	281880	0	3	1	0	50	5	15931962	1.340027e-02	1
KLHDC7A	276385	648	15	1371033	458055	0	4	0	0	50	3	21993948	1.351299e-02	1
PRKAA2	39631	514	-5	1046871	278748	0	5	0	0	50	6	16903665	1.367127e-02	1
KLK3	655673	589	25	538704	162081	0	4	0	0	50	14	18067725	1.373705e-02	1
OR8D4	89099	736	-8	569241	169128	0	3	0	0	50	17	18846549	1.389266e-02	1
MPEG1	542222	686	9	1294821	389412	0	7	1	0	50	14	17194941	1.394040e-02	1
PPP2R2B	309460	509	1	947952	229680	0	5	0	0	50	9	18505683	1.399415e-02	1
MRPS25	532551	395	45	334341	83781	0	3	0	0	50	10	15623721	1.404892e-02	1
CDH5	479049	262	-20	1460817	417600	0	8	0	0	50	11	16239420	1.405667e-02	1
TMED9	1316033	475	42	442395	126063	0	2	0	0	50	6	17177193	1.422928e-02	1
TPTE2	288628	778	-16	1036953	254214	0	7	2	0	33	9	7220565	1.428810e-02	1
MYC	406323	204	23	833112	241947	0	2	0	0	50	5	15914736	1.458294e-02	1
HLA-F	484408	755	34	829719	235161	0	3	0	0	50	4	13379382	1.477754e-02	1
PODXL	236261	220	27	1015029	323118	0	4	0	0	20	4	4928985	1.479675e-02	1
ALG14	275272	425	-9	398286	122409	0	2	0	0	9	0	3817386	1.481340e-02	1
PHOSPHO1	763613	346	27	555147	176175	0	2	0	0	50	9	16831890	1.482938e-02	1
WNT5A	28683	425	20	714096	193401	0	3	0	0	50	6	14712570	1.483237e-02	1
KRT78	1781225	288	27	968832	281619	0	4	0	0	50	4	13832739	1.490548e-02	1
RNF43	782135	399	22	1418274	448398	0	6	0	0	50	18	21424707	1.492860e-02	1
POLDIP2	1405196	214	10	696870	200448	0	3	1	0	50	19	16495722	1.501887e-02	1
LIPG	243067	352	56	953955	251082	0	4	0	0	50	2	10959129	1.504709e-02	1
PIKFYVE	256462	539	10	4017573	1048437	0	7	0	0	50	5	16494156	1.514193e-02	1
NXF3	456169	NaN	16	1059399	251343	0	2	0	0	50	3	13776624	1.561657e-02	1
ESCO1	333266	221	35	1598103	402462	0	5	0	0	50	9	13407309	1.574179e-02	1
SECTM1	2856070	193	24	456489	140940	0	2	0	0	50	6	14555970	1.584917e-02	1
MCC	271270	620	16	1964025	534528	0	4	0	0	50	2	17376336	1.604413e-02	1
USP45	256853	638	15	1573830	393849	0	4	0	0	50	3	21267063	1.615626e-02	1
ZMIZ1	319778	442	39	1999521	574983	0	5	0	0	50	7	15405264	1.617920e-02	1
GABRB1	106512	689	24	896274	244557	0	4	0	0	50	19	33492564	1.644240e-02	1
HIST1H4B	408919	685	43	182178	63684	0	3	0	0	50	12	12376620	1.646090e-02	1
VEZF1	854628	182	27	966222	275616	0	3	0	0	50	4	13382514	1.655381e-02	1
IRF4	208360	631	48	858951	227853	0	3	0	0	50	4	12792132	1.671817e-02	1
LRP10	1177534	225	34	1263501	432477	0	4	0	0	50	5	11859057	1.681238e-02	1
HBG2	109545	1056	-1	277182	79866	0	2	0	0	50	14	13193811	1.716846e-02	1
HDGFL1	11748	925	-14	461709	130239	0	2	0	0	50	15	17635509	1.739741e-02	1
DLX6	99426	991	-15	547578	149292	0	2	0	0	50	10	14916150	1.776881e-02	1
DUSP13	223189	298	40	881919	274572	0	4	0	0	50	4	14771817	1.798919e-02	1
HCN4	314300	642	16	2132631	717489	0	4	0	0	50	1	17615673	1.830431e-02	1
PLIN3	765978	187	52	803880	239859	0	2	0	0	50	5	13336317	1.854423e-02	1
BCL6	88374	374	24	1317267	368532	0	6	1	0	50	8	15050826	1.859052e-02	1
BRE	536663	376	27	873567	231246	0	3	0	0	50	5	12669723	1.893712e-02	1
NDUFB10	1747301	183	46	340083	77256	0	3	0	0	50	9	14030577	1.898199e-02	1
SPRR2F	687290	704	30	137808	36801	0	2	0	0	50	7	15710634	1.928009e-02	1
GSTM5	927739	201	22	434565	103356	0	3	0	0	50	4	10542834	1.936265e-02	1
LILRB5	717623	458	-6	1092807	335385	0	7	2	0	50	16	13217301	1.951299e-02	1
SLC22A4	531594	238	44	1015551	309285	0	3	0	0	50	4	13924089	1.972574e-02	1
CLDN9	1443513	234	49	372186	139896	0	2	0	0	50	6	13895640	1.996688e-02	1
DHTKD1	341646	227	25	1729386	483372	0	6	2	0	50	9	19269369	2.031108e-02	1
GAGE2D	NaN	NaN	NaN	703656	169389	0	2	0	0	50	23	29235393	2.134800e-02	1
FOLR4	424538	765	-12	461709	120060	0	2	0	0	50	6	13057569	2.136920e-02	1
PLCXD3	219266	928	-15	603693	160515	0	3	0	0	50	6	13670397	2.146588e-02	1
FBXO46	929036	203	43	1061226	360702	0	3	1	0	50	4	16578981	2.158613e-02	1
IL6ST	317374	438	51	1754964	450747	0	2	0	0	50	2	17179020	2.164839e-02	1
HRAS	1970020	236	42	403245	112752	0	3	0	0	50	8	14852988	2.168636e-02	1
TINAG	58216	617	4	928638	223155	0	3	0	0	19	1	5769927	2.170476e-02	1
LCE3E	285984	752	17	171738	49851	0	1	0	0	50	5	16566453	2.186954e-02	1
UPP1	108417	409	26	587250	165213	0	3	0	0	50	5	15547770	2.190466e-02	1
MSH3	319054	752	36	2165778	580986	0	4	0	0	50	2	14992101	2.195877e-02	1
SORCS2	279342	555	36	2157687	648585	0	5	0	0	50	0	13321962	2.218717e-02	1
UGT1A8	320853	284	24	984492	276921	0	3	0	0	50	10	19627722	2.220288e-02	1
KCNAB1	502198	782	4	1093329	301194	0	4	0	0	50	8	19142784	2.226402e-02	1
ITPK1	326946	326	35	814842	227331	0	3	0	0	50	1	14009175	2.243881e-02	1
ELAVL2	7648	719	-40	679122	185310	0	4	0	0	50	18	20584548	2.250038e-02	1
TRA2A	432206	231	23	527481	159210	0	2	0	0	50	4	13383819	2.255850e-02	1
FAM8A1	470794	339	13	742284	242730	0	3	0	0	50	10	17351019	2.259172e-02	1
NTNG1	78332	877	-17	1097505	294669	0	3	1	0	50	9	15983118	2.363371e-02	1
ZIC5	323784	500	35	1165365	397503	0	5	1	0	50	8	12999888	2.366753e-02	1
HIST1H2BK	227588	622	29	232551	70470	0	3	0	0	50	13	12616218	2.387315e-02	1
SHC1	1612870	224	35	1078191	330426	0	4	1	0	50	4	13554774	2.394455e-02	1
TTLL11	285948	541	24	1505709	460404	0	3	0	0	50	3	17791848	2.402120e-02	1
HTR2A	129425	885	34	974313	267525	0	2	0	0	50	9	17528238	2.414028e-02	1
AFAP1	166375	260	38	1531026	436653	0	5	0	0	50	2	14993406	2.416603e-02	1
LMAN1	292594	549	35	985275	254214	0	3	0	0	50	3	14020659	2.451624e-02	1
PHACTR1	251440	714	17	1105857	299628	0	4	0	0	50	5	14715441	2.482057e-02	1
KLHL7	792869	218	25	1159884	298062	0	4	0	0	50	7	16155639	2.486974e-02	1
BUD13	419339	326	36	1163799	322335	0	3	0	0	50	5	15509403	2.488522e-02	1
CCL28	500147	320	6	246123	62379	0	2	0	0	50	4	18398151	2.514706e-02	1
EBLN2	NaN	NaN	NaN	503730	137547	0	2	0	0	50	23	29203551	2.525114e-02	1
GALNTL5	309129	476	12	851643	216369	0	5	0	0	50	3	15133041	2.530982e-02	1
MEPCE	1479297	186	60	1218087	412119	0	4	0	0	50	5	12992841	2.557217e-02	1
GPR119	301748	NaN	37	597951	194445	0	3	0	0	50	5	13869018	2.603880e-02	1
BTBD9	295241	821	32	1221741	328599	0	2	0	0	50	4	14479236	2.612073e-02	1
RPL19	1426821	212	31	383148	98397	0	2	0	0	50	9	14412159	2.628092e-02	1
TMPRSS11D	210733	767	22	794223	219762	0	4	0	0	50	10	16546878	2.643937e-02	1
UROC1	289633	508	52	1396350	399069	0	4	0	0	50	4	17099154	2.652890e-02	1
OR5L2	4183	1091	-36	558018	174870	0	4	0	0	50	19	15313392	2.656157e-02	1
ZNF780A	1181917	521	22	1341279	321813	0	6	1	0	50	12	16803180	2.668264e-02	1
BCLAF1	286851	153	21	1734867	463014	0	3	0	0	50	3	18936072	2.677194e-02	1
C17orf78	498943	171	21	525132	143550	0	3	0	0	50	10	16056720	2.687002e-02	1
FAM83B	25624	495	-15	1878939	512343	0	5	1	0	50	8	17818470	2.696564e-02	1
HDAC2	217826	610	14	965178	224199	0	2	0	0	50	9	16668504	2.702624e-02	1
ATOH1	58522	802	24	630315	203580	0	3	0	0	50	3	13768794	2.707041e-02	1
RNF31	974559	220	41	1987776	596907	0	5	0	0	50	9	18010305	2.730648e-02	1
SOBP	288292	592	36	1576701	495117	0	4	0	0	50	1	13420359	2.754346e-02	1
MT4	598942	187	24	132066	25317	0	1	0	0	43	10	14368311	2.764006e-02	1
MAPRE1	550127	293	48	519129	131544	0	2	1	0	27	5	6350130	2.769359e-02	1
ZNF91	410897	1524	-57	2254257	555147	0	8	1	0	50	28	20165643	2.793375e-02	1
C8orf59	99038	1463	13	197577	45936	0	1	0	0	50	5	14406678	2.797344e-02	1
TBX3	32369	548	-30	1348848	420732	0	5	0	0	50	8	14440869	2.811038e-02	1
NR1I2	422482	474	24	895752	244296	0	3	0	0	50	14	21739995	2.847691e-02	1
DNASE2B	235919	769	-13	691389	177741	0	4	0	0	50	23	13392693	2.856697e-02	1
TBX19	410552	299	20	832068	246123	0	3	0	0	50	5	16035579	2.902588e-02	1
ACADSB	256010	673	17	827109	221328	0	2	0	0	50	2	13724163	2.924946e-02	1
XPA	484322	358	36	529830	129456	0	2	0	0	50	6	13136391	2.933810e-02	1
UTP3	262444	609	19	881658	245862	0	3	0	0	20	1	5869629	2.939570e-02	1
GABRR2	415409	541	41	934119	245862	0	3	0	0	50	8	14607387	2.947989e-02	1
KIF25	142012	702	-17	708354	222633	0	4	0	0	50	17	20962998	2.963263e-02	1
CYP2C8	318306	717	-10	931248	248733	0	4	0	0	35	6	12061071	2.973713e-02	1
SP4	105280	643	26	1423494	436131	0	3	0	0	50	5	16165296	2.988917e-02	1
TFAM	152882	326	-7	480762	118233	0	2	0	0	16	0	5316570	2.990775e-02	1
DEPDC1	196163	601	-18	1549296	392544	0	3	0	0	50	4	17789760	3.005059e-02	1
OR2M3	19998	935	-32	563760	170694	0	4	0	0	50	15	13828824	3.012322e-02	1
OR5AS1	4262	1044	-40	589860	171999	0	4	0	0	50	24	17464815	3.017672e-02	1
RAG1	97499	412	-17	1926180	529308	0	7	0	0	28	4	8826759	3.043731e-02	1
SCGB1A1	3053973	413	49	177219	46719	0	2	0	0	50	8	14642361	3.072728e-02	1
PRKAG1	1754222	212	60	643887	175131	0	3	0	0	50	9	18378576	3.081999e-02	1
PCID2	759371	229	38	792135	192879	0	3	0	0	50	6	16633530	3.114647e-02	1
MDM1	354120	575	16	1461339	391239	0	2	0	0	50	2	20433951	3.123660e-02	1
SLC6A5	148079	842	1	1490571	430911	0	6	0	0	24	6	9172584	3.124033e-02	1
PIWIL1	224466	621	-26	1650825	436653	0	3	0	0	50	5	19287639	3.161364e-02	1
EMR2	1032767	448	29	1560519	434565	0	7	1	0	50	16	17661609	3.163418e-02	1
RAB5C	2150553	206	33	412380	113013	0	3	0	0	50	13	16118577	3.177649e-02	1
ST8SIA4	24350	1122	36	675207	184527	0	2	0	0	50	8	17126298	3.212365e-02	1
BANF2	594840	432	1	192618	46980	0	2	0	0	50	6	12939858	3.232922e-02	1
CPNE6	992350	355	19	1058877	301977	0	3	0	0	50	7	15599709	3.248085e-02	1
GRK1	785061	NaN	36	608913	170172	0	3	0	0	50	8	17117946	3.253427e-02	1
TUBA3C	193250	922	-15	830241	244818	0	4	0	0	50	8	13485609	3.260344e-02	1
CRIP1	689089	298	41	162081	36801	0	1	0	0	50	9	15473646	3.264988e-02	1
PIGB	243817	487	11	1067490	272223	0	2	0	0	50	3	14255298	3.271777e-02	1
NADK	1511678	243	30	847467	236988	0	3	0	0	50	8	13653954	3.287593e-02	1
KCTD16	38690	643	-2	792135	218718	0	3	0	0	50	16	14958954	3.293146e-02	1
LELP1	822908	602	28	187398	48285	0	2	0	0	50	15	20143197	3.315974e-02	1
BET1	467883	483	-0	230724	58203	0	1	0	0	50	6	15553773	3.320691e-02	1
EXOC2	157724	679	36	1797246	460143	0	4	0	0	49	10	18233982	3.324313e-02	1
ADORA1	469029	453	37	591165	183222	0	3	0	0	50	6	14464881	3.330500e-02	1
DYNLRB1	990458	214	54	190530	48285	0	1	0	0	50	6	14098698	3.356303e-02	1
MTL5	712475	354	47	961785	263610	0	3	0	0	50	9	15340797	3.375579e-02	1
ERCC6	NaN	NaN	NaN	2810970	761076	0	5	0	0	50	23	29827080	3.398040e-02	1
CPLX4	293564	549	20	316332	68121	0	1	0	0	42	2	13813164	3.402203e-02	1
CNGA4	466636	728	4	1055484	314766	0	3	0	0	50	8	16807095	3.409027e-02	1
NAP1L1	604083	438	17	794484	173304	0	3	0	0	50	6	15963282	3.412323e-02	1
TRAPPC6B	314417	166	13	314766	74385	0	2	0	0	50	2	14107050	3.416848e-02	1
OR10K1	177013	929	7	555147	180873	0	3	0	0	50	10	14941467	3.424728e-02	1
KRTAP3-3	977588	404	10	178002	56115	0	2	0	0	50	5	10466883	3.449336e-02	1
P2RY4	161347	NaN	27	642582	217152	0	3	0	0	50	7	16602471	3.450028e-02	1
SULT1A1	1141256	269	53	665028	168084	0	2	0	0	50	9	16541136	3.479069e-02	1
HOXB13	727820	415	24	510255	162342	0	3	0	0	50	15	21712851	3.491762e-02	1
AQP7	982082	163	21	634230	194967	0	4	0	0	50	13	13044258	3.491781e-02	1
TCTA	1585328	201	32	191835	58725	0	1	0	0	50	6	13928004	3.492416e-02	1
SRGAP1	320926	460	-13	2080431	537921	0	6	0	0	50	5	14773383	3.520030e-02	1
GLRA2	78081	NaN	18	908541	236988	0	3	0	0	50	10	15745608	3.540197e-02	1
RDM1	703538	424	31	592470	152946	0	3	0	0	50	10	16220106	3.547414e-02	1
CLEC1B	305376	565	19	451008	106488	0	2	0	0	50	2	19181151	3.555708e-02	1
REG3G	21996	1408	-29	341127	87957	0	3	0	0	50	24	17049564	3.565359e-02	1
TSPAN7	99411	NaN	23	476064	134676	0	3	0	0	50	9	12834936	3.578656e-02	1
KLK8	536101	606	25	581769	154251	0	2	0	0	50	7	14623308	3.588346e-02	1
PBXIP1	1612870	224	35	1354590	396198	0	3	0	0	50	4	13554774	3.599930e-02	1
CCDC144NL	463169	398	-24	417339	113535	0	2	0	0	50	16	17308476	3.602110e-02	1
KYNU	48515	369	20	919764	237510	0	2	0	0	50	4	15161490	3.602666e-02	1
GNRHR	209065	767	35	649368	129717	0	3	0	0	50	6	15721335	3.617448e-02	1
CEACAM7	1249321	499	27	496944	141984	0	2	0	0	50	14	17494830	3.660033e-02	1
LRMP	250089	700	17	979794	247950	0	3	0	0	50	3	14432517	3.686534e-02	1
PRRG1	81601	NaN	3	460665	125802	0	2	0	0	50	17	20074815	3.687509e-02	1
