gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
CLDN6	1443513	234	49	1470144	514848	0	6	1	0	46	28	45566528	4.240068e-03	5.261589e-01
HIST1H3B	408919	685	43	922560	306528	0	12	2	0	9	7	3593024	4.271929e-03	5.266478e-01
CDK5RAP1	464431	395	39	4232864	1171552	0	9	1	0	50	30	64073280	4.454059e-03	5.455355e-01
PRKAR1A	662487	313	-28	2774624	754912	0	6	0	0	50	43	60073536	4.499585e-03	5.475560e-01
AKD1	345757	686	21	14177664	3398592	0	23	0	0	10	8	20838944	4.550814e-03	5.497057e-01
UBXN11	1021101	217	22	3738848	1085248	0	8	1	0	50	24	51703040	4.575538e-03	5.497057e-01
SUMO1	371912	192	41	791616	172608	0	3	0	0	50	44	55393280	4.701918e-03	5.587587e-01
PCBP2	1712232	191	56	2700224	743008	0	7	0	0	50	45	62791616	4.710138e-03	5.587587e-01
TRMT2A	545126	218	57	4379680	1352096	0	8	0	0	33	25	40672992	4.875488e-03	5.740429e-01
HIST1H2BB	408919	685	43	871968	267840	0	6	1	0	50	50	47040640	4.899846e-03	5.740429e-01
ERBB3	2693176	215	38	9883296	2812320	0	20	1	0	11	4	14200480	4.944935e-03	5.757491e-01
LDB2	55867	983	2	2981952	770784	0	10	1	0	50	49	64599040	5.001376e-03	5.787482e-01
FAM98C	1467279	253	-0	2394688	819392	0	7	1	0	50	40	55695840	5.059567e-03	5.819119e-01
SETDB1	1688656	172	31	9239488	2545472	0	16	1	0	49	39	56282112	5.229700e-03	5.962447e-01
RPS27L	451944	230	36	644800	149792	0	3	0	0	50	27	57542944	5.247409e-03	5.962447e-01
CCNL2	1736268	273	28	3725952	1121952	0	9	0	0	50	33	58478400	5.314708e-03	6.002755e-01
ARMCX1	329999	NaN	8	3124800	928512	0	9	0	0	8	5	16056512	5.362438e-03	6.020613e-01
EFHA2	191406	621	-37	3863840	1043584	0	8	0	0	50	42	67154432	5.449589e-03	6.082257e-01
CCDC155	2178574	290	37	4060256	1192384	0	12	1	0	28	17	32731040	5.653842e-03	6.260149e-01
TARBP2	1590803	191	55	2573248	798560	0	6	0	0	50	41	54446912	5.675355e-03	6.260149e-01
FAM47C	71087	NaN	-10	6958880	2296480	0	16	3	0	14	13	27535936	5.932231e-03	6.464012e-01
TMEM167B	989913	215	18	547584	151776	0	3	0	0	50	29	48024704	5.948570e-03	6.464012e-01
FBXW7	117295	501	51	6055168	1622912	0	15	1	0	50	49	66899488	5.962984e-03	6.464012e-01
ACVR1B	493265	371	27	3897568	1099136	0	8	2	0	50	25	46170656	6.241802e-03	6.727592e-01
POLR2F	1370748	203	50	945376	245024	0	5	0	0	50	32	51220928	6.336209e-03	6.790544e-01
PPM1F	471638	379	52	3176384	969184	0	7	0	0	49	30	57007264	6.513014e-03	6.896755e-01
FBXO17	1794625	282	21	2002848	627936	0	5	1	0	50	21	55213728	6.514539e-03	6.896755e-01
FATE1	125659	NaN	4	1327296	369024	0	6	1	0	37	33	34477952	6.545006e-03	6.896755e-01
KDM6A	59340	NaN	36	10125344	2725024	0	18	0	0	6	5	11226464	6.776459e-03	7.100976e-01
GRHL2	424003	399	36	4637600	1129888	0	9	1	0	50	36	59454528	6.878678e-03	7.168266e-01
PGF	875817	222	53	1242976	355136	0	5	0	0	50	28	50694176	6.919022e-03	7.170691e-01
PLA2G15	910198	281	30	2883744	868992	0	6	1	0	50	35	53523360	7.051492e-03	7.268046e-01
PRPF38B	743461	225	9	3930304	1012832	0	7	0	0	50	36	67208992	7.225966e-03	7.391829e-01
PCDH19	128045	NaN	-15	7910208	2407584	0	25	3	0	16	18	17026688	7.249965e-03	7.391829e-01
LRRC41	690472	205	31	5527424	1844128	0	12	2	0	50	29	49091104	7.372798e-03	7.476651e-01
GPSM2	817825	236	19	4970912	1299520	0	10	0	0	50	31	50727904	7.491711e-03	7.556612e-01
PSIP1	200332	583	6	4050336	943392	0	8	1	0	29	29	37548192	7.599467e-03	7.585648e-01
CCL13	40425	871	-32	720192	193440	0	4	0	0	50	72	55639296	7.600930e-03	7.585648e-01
C1orf122	445096	375	33	766816	259904	0	3	0	0	50	28	55150240	7.806071e-03	7.722303e-01
CDC42EP1	991778	176	51	2602016	909664	0	7	2	0	37	27	38928064	7.819743e-03	7.722303e-01
CRNKL1	230275	685	10	6181152	1571328	0	14	0	0	28	20	35514592	7.995265e-03	7.809710e-01
TGS1	324398	409	17	6253568	1513792	0	14	1	0	26	22	36502624	8.025301e-03	7.809710e-01
PILRB	1430637	204	54	1855040	228160	0	7	0	0	50	36	50677312	8.032466e-03	7.809710e-01
STAT4	529053	318	19	5579008	1378880	0	9	2	0	50	29	60072544	8.075938e-03	7.811710e-01
CEP57	298879	467	2	3693216	898752	0	7	0	0	50	41	69747520	8.445668e-03	8.127663e-01
SLC16A1	601487	276	16	3485888	1034656	0	10	0	0	50	35	52008576	8.665614e-03	8.296996e-01
ASXL2	602691	287	31	9992416	2959136	0	19	4	0	37	31	48276672	8.722829e-03	8.309596e-01
TEAD1	339042	432	-1	3146624	796576	0	5	0	0	26	15	32428480	9.135066e-03	8.658573e-01
ZNF687	1256374	184	31	8405216	2742880	0	12	2	0	36	25	46372032	9.308351e-03	8.778706e-01
RBM39	1401606	125	51	3916416	1014816	0	6	0	0	50	40	66775488	9.758192e-03	9.157165e-01
S100P	501655	278	47	689440	185504	0	2	0	0	50	35	54866528	9.813574e-03	9.163547e-01
SIGLEC7	355132	632	1	3266656	989024	0	9	2	0	50	55	62149792	9.866457e-03	9.167543e-01
AP1S1	1044715	199	39	1172544	294624	0	3	0	0	50	29	51770496	9.987822e-03	9.227333e-01
ART5	537999	403	23	2034592	620000	0	4	0	0	50	36	62542624	1.002865e-02	9.227333e-01
CIRBP	2214581	234	29	1267776	348192	0	5	0	0	50	27	57083648	1.013564e-02	9.280508e-01
CXorf22	3828	NaN	-13	7046176	1860992	0	14	2	0	50	66	78694368	1.051629e-02	9.582525e-01
GIMAP8	557261	584	38	4709024	1284640	0	12	1	0	50	54	66938176	1.078023e-02	9.775801e-01
E2F1	710350	161	55	2997824	984064	0	5	1	0	50	24	58156000	1.100926e-02	9.935722e-01
CCND3	467876	186	41	2018720	644800	0	8	0	0	50	46	50866784	1.135068e-02	1
FADS2	1618824	212	64	3281536	822368	0	9	2	0	23	10	20217952	1.139919e-02	1
ZNF41	791516	NaN	27	5638528	1361024	0	12	1	0	50	57	78241024	1.144623e-02	1
FAM58A	940418	NaN	24	1752864	514848	0	4	0	0	50	28	48840128	1.148072e-02	1
MTM1	287123	NaN	16	4427296	1131872	0	13	1	0	23	18	23193952	1.158732e-02	1
SMTNL2	1239739	318	24	3200192	1013824	0	4	0	0	40	18	42112384	1.163809e-02	1
C8orf31	821065	470	4	973152	273792	0	4	0	0	50	31	46990048	1.177733e-02	1
STUB1	1207790	194	33	2215136	576352	0	6	0	0	50	39	62721184	1.186491e-02	1
KRAS	259193	512	16	1700288	409696	0	6	0	0	50	44	57178880	1.189561e-02	1
HIST1H2AK	228884	634	40	871968	303552	0	5	1	0	34	28	28640032	1.219090e-02	1
ATN1	2704950	211	47	7966752	2761728	0	15	2	0	50	62	74126208	1.236704e-02	1
NPAS4	1963418	182	55	5532384	1720128	0	10	2	0	50	39	58474432	1.266921e-02	1
HIST1H3G	390169	544	57	922560	306528	0	5	1	0	42	26	27650016	1.341490e-02	1
GNAZ	NaN	NaN	NaN	2482976	707296	0	6	0	0	50	93	111180384	1.361849e-02	1
ALDH1A3	378556	374	0	3675360	1047552	0	8	1	0	33	16	33456192	1.367663e-02	1
PHLDA1	604083	438	17	2755776	851136	0	8	0	0	50	42	60672704	1.370407e-02	1
SEC14L5	635794	302	9	4964960	1436416	0	7	1	0	49	46	74244256	1.376825e-02	1
ARPC5L	1125524	207	41	1099136	317440	0	3	0	0	50	30	52437120	1.378982e-02	1
CALHM2	542721	170	51	2198272	706304	0	6	0	0	50	38	50644576	1.386116e-02	1
GRIA3	226353	NaN	-6	6736672	1786592	0	16	3	0	50	57	62712256	1.403332e-02	1
TTC7B	367726	570	20	5996640	1764768	0	9	0	0	5	1	16162656	1.409449e-02	1
SPINT3	NaN	NaN	NaN	655712	165664	0	3	0	0	50	93	110638752	1.433036e-02	1
ACVR2A	90992	951	-2	3750752	957280	0	9	1	0	28	31	38363616	1.438462e-02	1
DAP	630950	435	29	759872	195424	0	4	0	0	50	47	58037952	1.466563e-02	1
NFATC4	897133	265	40	6656320	2274656	0	10	3	0	25	23	42790912	1.539489e-02	1
TMEM167A	230539	717	8	550560	136896	0	3	0	0	50	33	58194688	1.547752e-02	1
MFSD11	827288	206	22	3293440	878912	0	7	0	0	50	19	40453760	1.567909e-02	1
SVOP	574926	NaN	32	2179424	638848	0	5	1	0	48	44	66919328	1.578541e-02	1
MED22	1827885	416	28	1441376	424576	0	4	0	0	50	32	47775712	1.582582e-02	1
COL8A1	226950	419	-2	4921312	1753856	0	9	1	0	50	42	56340640	1.583618e-02	1
SHISA9	NaN	NaN	NaN	3212096	942400	0	9	1	0	32	47	59123200	1.585266e-02	1
BRSK2	1234040	426	43	4831040	1367968	0	7	2	0	50	37	58903968	1.590355e-02	1
MORN1	644518	302	30	3571200	1035648	0	8	1	0	50	31	60907808	1.590631e-02	1
NRIP1	103852	526	8	8122496	2225056	0	10	0	0	13	4	19235872	1.600061e-02	1
PTGDS	1979517	188	34	1390784	385888	0	5	0	0	50	34	58646048	1.644603e-02	1
C6orf62	422850	362	40	1681440	419616	0	4	0	0	50	28	67241728	1.707673e-02	1
RPS5	1900140	270	-14	1464192	428544	0	6	0	0	50	42	55902176	1.748668e-02	1
ZNF268	334913	834	6	1441376	311488	0	5	1	0	50	50	55499424	1.755545e-02	1
TRPV2	829707	254	8	5389536	1595136	0	11	1	0	22	14	22977696	1.763744e-02	1
TARS2	1532790	163	43	5086976	1540576	0	12	1	0	38	28	52136544	1.770004e-02	1
KIAA0430	538786	282	29	12425792	3454144	0	17	5	0	50	34	53918176	1.774232e-02	1
NR1H2	1072052	528	26	3248800	962240	0	8	0	0	20	13	22873536	1.819804e-02	1
MYB	150100	410	32	5516512	1465184	0	12	0	0	7	14	12971392	1.826280e-02	1
RIC8A	1463610	437	24	3757696	1152704	0	10	0	0	13	9	14303648	1.831315e-02	1
PPEF1	141559	NaN	17	4840960	1176512	0	11	2	0	50	45	59586464	1.854168e-02	1
TMEM18	144358	557	-14	1052512	259904	0	4	0	0	50	64	66349920	1.871644e-02	1
ABR	1346718	270	22	6574976	1778656	0	16	1	0	14	10	16576320	1.899528e-02	1
EGR3	765839	325	52	2682368	793600	0	5	1	0	50	30	42996256	1.908838e-02	1
PCGF6	533950	125	43	2547456	699360	0	6	0	0	50	39	49895616	1.915862e-02	1
HMGB3	226983	NaN	-8	1502880	339264	0	6	0	0	50	72	74816640	1.917227e-02	1
QSER1	408746	172	23	12171840	3458112	0	22	4	0	50	54	69998496	1.930005e-02	1
HRCT1	853975	298	55	771776	269824	0	2	0	0	50	36	47886816	1.943132e-02	1
EPDR1	100826	683	10	2382784	727136	0	5	0	0	50	66	74217472	1.956759e-02	1
KRT19	1445853	325	-22	2774624	865024	0	7	0	0	50	41	53218816	1.966623e-02	1
FN3KRP	855855	243	21	2222080	611072	0	5	0	0	50	30	49786496	1.969130e-02	1
GPATCH4	2049505	180	37	2823232	676544	0	5	0	0	50	39	53155328	1.973782e-02	1
MED12	759088	NaN	27	15597216	4371744	0	24	6	0	50	55	72202720	1.999986e-02	1
ELOVL5	379445	287	27	2202240	559488	0	5	1	0	50	72	72083680	2.011803e-02	1
FXYD3	745516	357	-9	1490976	401760	0	5	0	0	50	45	49758720	2.021482e-02	1
CSAD	1729009	191	55	3739840	1090208	0	6	0	0	48	27	49273632	2.024891e-02	1
NTHL1	1747301	183	46	2193312	666624	0	5	0	0	50	29	53326944	2.066347e-02	1
COX7B2	86349	938	11	588256	155744	0	3	0	0	50	80	65982880	2.066757e-02	1
LUC7L2	545432	339	30	2883744	732096	0	5	0	0	50	31	58045888	2.083727e-02	1
FUNDC1	91432	NaN	20	1139808	300576	0	3	0	0	50	46	66881632	2.092375e-02	1
ZFP36L2	227876	208	47	3291456	1139808	0	7	1	0	50	39	47241024	2.126969e-02	1
PSG8	386041	417	-19	3066272	862048	0	8	0	0	50	38	52570048	2.133712e-02	1
ARHGEF15	772200	257	20	5740704	1955232	0	12	3	0	50	36	48208224	2.134012e-02	1
ZCCHC12	234959	NaN	44	2786528	811456	0	6	0	0	50	42	63874880	2.138980e-02	1
ASPA	403115	442	6	2290528	584288	0	5	0	0	50	35	49473024	2.217505e-02	1
OR2T27	141426	710	-10	2175456	660672	0	7	0	0	50	70	83611712	2.223062e-02	1
PEG3	NaN	NaN	NaN	10446752	2650624	0	22	2	0	40	72	91375104	2.226700e-02	1
PLOD3	1022626	258	39	5274464	1537600	0	10	1	0	17	9	17102080	2.229487e-02	1
USP12	283040	221	52	2742880	664640	0	8	0	0	50	43	56854496	2.237837e-02	1
C4orf34	645570	165	40	741024	199392	0	2	0	0	50	27	57141184	2.255582e-02	1
GRINA	2580629	247	28	2605984	786656	0	4	0	0	50	33	78661632	2.260942e-02	1
ZNF76	682809	264	39	4095968	1156672	0	7	0	0	36	26	56493408	2.277652e-02	1
AP4M1	1401098	205	46	3241856	984064	0	6	1	0	50	43	69460832	2.285183e-02	1
TSG101	623656	341	20	2828192	769792	0	6	0	0	50	40	68924160	2.285750e-02	1
RPL18A	1216364	212	37	1276704	363072	0	5	0	0	50	37	49001824	2.308563e-02	1
EXT1	190467	586	18	5367712	1420544	0	8	1	0	31	15	27746240	2.322109e-02	1
TRAFD1	730140	239	40	4210048	1125920	0	8	0	0	18	15	37948960	2.325127e-02	1
HIST2H3D	681585	560	28	908672	308512	0	5	1	0	50	62	66559232	2.340581e-02	1
